the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 174.24 361 521 0.002314846 0.3420781
Stationary 174.2707 361 521 0.002314846 0.3420781
Stationary 174.3015 361 521 0.002314846 0.3420781
Moved 174.3322 373.0734 498.789 0.03026237 0.2849511
Moved 174.3629 401.8788 456.1817 0.09694179 0.1753644
Moved 174.3937 421.0096 421.5828 0.1412258 0.08637534
Moved 174.4244 430.4415 403.1169 0.1630591 0.03888095
Moved 174.4551 435.0492 393.8525 0.1737249 0.01505255
Moved 174.4859 437 390.0795 0.1782407 0.005348543
Moved 174.5166 437 387.2081 0.1782407 -0.002036899
Moved 174.5473 437 386 0.1782407 -0.005144111
Moved 174.578 374.9902 407.8994 0.03469964 0.05118146
Moved 174.6088 334.1906 431.515 -0.05974387 0.1119213
Moved 174.6395 308.4411 446.7243 -0.1193494 0.1510398
Moved 174.6702 294.2624 456.8251 -0.1521703 0.1770191
Moved 174.701 285.0861 464.6093 -0.1734118 0.1970402
Moved 174.7317 280.816 469.3679 -0.1832962 0.2092795
Moved 174.7624 279 471 -0.1875 0.2134772
Ended 174.7931 279 471 -0.1875 0.2134772
Began 175.4386 337 345 -0.05324075 -0.1105968
Stationary 175.4693 337 345 -0.05324075 -0.1105968
Stationary 175.5 337 345 -0.05324075 -0.1105968
Stationary 175.5307 337 345 -0.05324075 -0.1105968
Stationary 175.5614 337 345 -0.05324075 -0.1105968
Moved 175.5922 346.4934 360.7467 -0.03126517 -0.070096
Moved 175.623 367.5823 387.6406 0.01755168 -0.0009245146
Moved 175.6537 413.6085 432.3382 0.1240937 0.1140384
Moved 175.6844 446 462.5 0.199074 0.1916151
Moved 175.7151 466.6319 481.6319 0.2468332 0.2408227
Moved 175.7459 477.7101 494.7101 0.2724771 0.27446
Moved 175.7766 481.7818 499.7818 0.2819023 0.2875046
Moved 175.8073 484.5 501 0.2881944 0.2906378
Moved 175.838 485.1766 501 0.2897606 0.2906378
Stationary 175.8688 485.1766 501 0.2897606 0.2906378
Moved 175.8995 466.0062 437.5612 0.2453847 0.1274722
Moved 175.9303 436.7471 370.1495 0.1776554 -0.04591192
Moved 175.961 416.083 323.166 0.1298218 -0.1667541
Moved 175.9917 405.1985 295.7957 0.104626 -0.237151
Moved 176.0225 395.8018 274.4716 0.0828747 -0.2919971
Moved 176.0532 389.058 260.2319 0.06726385 -0.3286216
Moved 176.0839 384.3958 251.1875 0.05647182 -0.351884
Moved 176.1147 380.6642 242.9928 0.04783392 -0.372961
Moved 176.1454 376.574 237.5741 0.03836582 -0.386898
Moved 176.1761 373.9232 233.9232 0.03222962 -0.396288
Moved 176.2069 372.3456 232.3456 0.02857784 -0.4003458
Moved 176.2376 363.8524 236.7214 0.00891745 -0.389091
Moved 176.2683 327.4106 284.9849 -0.07543837 -0.2649567
Moved 176.299 293.8011 355.4973 -0.1532382 -0.08359767
Moved 176.3298 280.5596 395.5752 -0.1838899 0.01948341
Moved 176.3605 273.6137 433.3179 -0.1999682 0.1165582
Moved 176.3913 268.4416 459.9087 -0.2119407 0.1849502
Moved 176.422 265.9529 473.1885 -0.2177017 0.2191063
Moved 176.4527 264.0613 480.8774 -0.2220803 0.2388821
Moved 176.4835 263 485.8104 -0.2245371 0.2515698
Moved 176.5142 262 488.682 -0.2268519 0.2589557
Ended 176.5449 262 489.5 -0.2268519 0.2610596
Began 177.0981 384 240 0.0555556 -0.3806585
Stationary 177.1289 384 240 0.0555556 -0.3806585
Stationary 177.1596 384 240 0.0555556 -0.3806585
Stationary 177.1903 384 240 0.0555556 -0.3806585
Moved 177.2211 384 268.6808 0.0555556 -0.3068909
Moved 177.2518 428.0733 348.1465 0.157577 -0.1025037
Moved 177.2825 458.0731 402.6967 0.2270211 0.03780016
Moved 177.3133 475.5 435.5 0.2673611 0.1221707
Moved 177.344 482.3534 454.0601 0.2832254 0.1699077
Moved 177.3747 486.039 466.1953 0.291757 0.2011194
Moved 177.4055 489.8215 478.5538 0.3005128 0.2329059
Moved 177.4362 490 484.674 0.300926 0.248647
Moved 177.4669 491 491.6434 0.3032407 0.2665726
Moved 177.4977 491 494.1982 0.3032407 0.2731434
Moved 177.5284 491 495.0223 0.3032407 0.275263
Moved 177.5591 478.9779 490.9779 0.2754118 0.2648608
Moved 177.5899 408.6232 426.0725 0.1125537 0.097923
