the bathroom is good for reading
Moved 518.1486 332.0836 508.9582 -0.06462132 0.3111064
Moved 518.1793 337.8556 505.0722 -0.0512602 0.3011115
Moved 518.21 344.4157 500.3895 -0.03607482 0.2890676
Moved 518.2408 350.3588 497.3206 -0.02231752 0.2811744
Moved 518.2715 354.2288 494.7712 -0.01335919 0.2746172
Moved 518.3022 358.1142 491.8859 -0.004365345 0.2671961
Moved 518.3329 361.9783 490.0217 0.004579424 0.2624014
Moved 518.3636 365.5 489 0.01273145 0.2597736
Moved 518.3943 370.7475 487 0.02487838 0.2546296
Moved 518.4251 375.4786 484.7607 0.03583014 0.2488699
Moved 518.4559 379.2271 483.8865 0.04450709 0.2466216
Moved 518.4866 381.6883 483 0.0502043 0.2443414
Moved 518.5173 384.5597 483 0.05685111 0.2443414
Moved 518.548 386.5 481.5 0.06134262 0.2404835
Moved 518.5787 388 480.6976 0.06481478 0.2384195
Moved 518.6094 389.3024 481 0.06782969 0.2391974
Moved 518.6402 391.3568 480 0.07258524 0.2366254
Moved 518.6709 392.0789 478.9211 0.07425675 0.2338505
Moved 518.7017 395.0758 478 0.08119404 0.2314814
Moved 518.7324 397.9704 478 0.08789439 0.2314814
Moved 518.7631 399.3993 478 0.09120196 0.2314814
Moved 518.7938 401.7177 478 0.09656876 0.2314814
Stationary 518.8245 402 478 0.09722222 0.2314814
Moved 518.8553 404.1404 478 0.102177 0.2314814
Moved 518.886 405.0092 478 0.1041879 0.2314814
Stationary 518.9167 405 478 0.1041667 0.2314814
Moved 518.9474 406.5 478 0.1076389 0.2314814
Moved 518.9781 406 478 0.1064815 0.2314814
Moved 519.0089 407.3724 478 0.1096582 0.2314814
Stationary 519.0396 407 478 0.1087963 0.2314814
Moved 519.0702 407 476.39 0.1087963 0.2273404
Moved 519.101 407 472.0358 0.1087963 0.2161413
Moved 519.1317 407 466.2859 0.1087963 0.2013526
Moved 519.1625 408 459.3033 0.1111111 0.1833933
Moved 519.1932 409 449.9003 0.113426 0.1592085
Moved 519.2239 410 441.7072 0.1157407 0.1381358
Moved 519.2546 411 433.6611 0.1180555 0.1174411
Moved 519.2854 413.0266 422.9469 0.1227466 0.08988392
Moved 519.3161 413 414.2902 0.1226852 0.06761884
Moved 519.3469 414 407.4445 0.125 0.05001158
Moved 519.3776 415.3378 400.9865 0.1280968 0.03340148
Moved 519.4083 417 391.0921 0.1319444 0.007952898
Moved 519.439 417 387.8549 0.1319444 -0.0003732281
Moved 519.4697 418 380.9091 0.1342593 -0.01823794
Moved 519.5005 418 373.0607 0.1342593 -0.0384242
Moved 519.5312 419 364.9958 0.1365741 -0.05916713
Moved 519.5619 419 357.3604 0.1365741 -0.07880576
Moved 519.5926 419 354.2136 0.1365741 -0.08689912
Moved 519.6234 419 351.3405 0.1365741 -0.09428903
Moved 519.6541 420 348.4664 0.1388889 -0.1016811
Moved 519.6848 420 347.5 0.1388889 -0.1041667
Moved 519.7155 420 346.8474 0.1388889 -0.1058454
Moved 519.7462 421.1272 347 0.1414983 -0.1054527
Moved 519.777 422.3459 347 0.1443191 -0.1054527
Moved 519.8077 423.0621 347 0.145977 -0.1054527
Moved 519.8384 425.0842 354.5891 0.1506578 -0.08593343
Moved 519.8691 426.9646 358.9293 0.1550107 -0.0747705
Moved 519.8999 427.8325 361.8325 0.1570197 -0.06730327
Moved 519.9306 428 365.3817 0.1574074 -0.05817483
Moved 519.9613 429 370.5139 0.1597223 -0.04497473
Moved 519.992 429 374.1365 0.1597223 -0.03565729
Moved 520.0228 429 379.7476 0.1597223 -0.02122534
Moved 520.0535 429 385 0.1597223 -0.007716127
Moved 520.0842 429 388.4079 0.1597223 0.001049081
Moved 520.1149 429 392.2834 0.1597223 0.0110169
Moved 520.1457 429 395.7122 0.1597223 0.01983587
Moved 520.1764 429 399.7289 0.1597223 0.03016691
Moved 520.2071 429.6194 404.2387 0.161156 0.04176614
Moved 520.2378 431.4977 410.9953 0.1655038 0.05914421
Moved 520.2686 432 415.017 0.1666667 0.06948812
Moved 520.2993 433.8892 418.8892 0.1710397 0.07944734
Moved 520.33 435.7642 424.5284 0.1753801 0.09395155
Moved 520.3607 437.2009 428.4017 0.1787058 0.1039138
Moved 520.3915 439.1443 432.1442 0.1832043 0.1135396
Moved 520.4221 440.0163 435.0163 0.1852228 0.1209266
Moved 520.4529 441 437.8945 0.1875 0.1283294
Moved 520.4836 442.4396 440.4396 0.1908325 0.1348756
Moved 520.5143 443.3167 442.3167 0.1928626 0.1397033
Moved 520.5451 444.1891 444.1891 0.1948822 0.1445193
Moved 520.5758 444 446.7872 0.1944444 0.1512017
Moved 520.6065 444 448 0.1944444 0.1543209
Moved 520.6373 444 450.4664 0.1944444 0.1606645
Moved 520.668 444 451 0.1944444 0.162037
Moved 520.6987 444 452 0.1944444 0.164609
Stationary 520.7294 444 452 0.1944444 0.164609
Moved 520.7601 434.3333 452 0.1720678 0.164609
Moved 520.7909 429 452 0.1597223 0.164609
Moved 520.8215 421.7565 452 0.1429549 0.164609
Moved 520.8524 409.2059 452 0.1139025 0.164609
Moved 520.8831 392.315 454.5069 0.07480312 0.1710568
Moved 520.9138 375.9235 463.0383 0.03686001 0.1929995
Moved 520.9445 350.0748 477.0695 -0.02297491 0.2290882
Moved 520.9752 330.4642 491.4465 -0.0683698 0.266066
Moved 521.0059 316.15 504.88 -0.1015047 0.3006172
Moved 521.0366 307.4456 513.5544 -0.1216536 0.3229278
Moved 521.0674 300.2107 519.7894 -0.1384012 0.3389643
Moved 521.0981 295.7295 526.541 -0.1487742 0.3563295
Moved 521.1288 291.3116 532.6884 -0.1590009 0.3721409
Moved 521.1596 288.337 539.326 -0.1658866 0.3892128
Moved 521.1902 285.4555 544.5444 -0.1725566 0.4026348
Moved 521.221 284 547.4207 -0.1759259 0.4100325
Moved 521.2517 283 548.986 -0.1782407 0.4140585
Moved 521.2822 283 550.374 -0.1782407 0.4176284
Stationary 521.3132 283 550 -0.1782407 0.4166666
Moved 521.3439 283 553.7125 -0.1782407 0.4262151
Moved 521.3746 291.0309 555.1473 -0.1596506 0.4299055
Moved 521.4053 298.0675 557.0225 -0.1433622 0.4347286
Moved 521.4361 311.5288 558 -0.1122018 0.4372427
Moved 521.4667 323.4955 558 -0.0845011 0.4372427
Moved 521.4974 340.7179 558 -0.04463444 0.4372427
Moved 521.5283 356.8116 545.6754 -0.007380644 0.4055435
Moved 521.559 373.1929 537.9036 0.03053924 0.3855543
Moved 521.5897 385.3199 531.84 0.05861094 0.3699588
Moved 521.6204 396.8209 526.0895 0.08523355 0.3551685
Moved 521.6512 409.6392 523.6722 0.1149056 0.348951
Moved 521.6818 421.5715 520.2142 0.1425266 0.3400571
Moved 521.7126 434.9159 514.5421 0.1734165 0.3254681
Moved 521.7433 446.4103 507.1923 0.200024 0.3065644
Moved 521.774 455.4203 498.5798 0.2208802 0.284413
Moved 521.8048 462.0966 487.8067 0.2363348 0.2567044
Moved 521.8355 466.9214 477.2358 0.2475032 0.229516
Moved 521.8662 470.7933 467.4135 0.2564659 0.2042526
Moved 521.8969 472 461 0.2592593 0.1877571
Moved 521.9277 474.207 456.793 0.2643681 0.1769367
Moved 521.9584 475 454.9119 0.2662037 0.1720985
Moved 521.9891 476.9602 454.0398 0.2707412 0.1698554
Moved 522.0198 479.4663 454 0.2765424 0.169753
Moved 522.0505 483.6808 454 0.286298 0.169753
Moved 522.0812 487.4381 453 0.2949956 0.167181
Moved 522.112 492.3073 450 0.3062669 0.1594649
Moved 522.1427 496.1817 445.9091 0.3152354 0.1489431
Moved 522.1734 497.5164 443.4836 0.318325 0.1427046
Moved 522.2042 499 439.6074 0.3217593 0.1327351
Moved 522.2349 501 437.0651 0.3263889 0.1261962
Moved 522.2656 502 433.2128 0.3287037 0.1162881
Moved 522.2963 503 430.3373 0.3310186 0.1088922
Moved 522.3271 503 426.4599 0.3310186 0.09891938
Moved 522.3578 503 423.8942 0.3310186 0.0923203
Moved 522.3885 503 421.0171 0.3310186 0.08492038
Moved 522.4193 503 417.2877 0.3310186 0.0753283
Moved 522.45 503 413 0.3310186 0.06430033
Moved 522.4807 503 410.7183 0.3310186 0.0584317
Moved 522.5114 503 405.6893 0.3310186 0.04549705
Moved 522.5421 503 400.9495 0.3310186 0.03330631
Moved 522.5729 496 396.9398 0.3148148 0.02299324
Moved 522.6036 496 392.5955 0.3148148 0.01181948
Moved 522.6343 495 387.4249 0.3125 -0.001479137
Moved 522.665 492.8357 380.5071 0.3074901 -0.01927183
Moved 522.6957 491.2911 373.1643 0.3039145 -0.03815772
Moved 522.7264 488.4167 362.6667 0.2972608 -0.0651577
Moved 522.7572 485.5208 350.0834 0.2905575 -0.09752218
Moved 522.788 483.0147 337.0734 0.2847562 -0.1309842
Moved 522.8186 480.1472 319.0303 0.2781184 -0.1773912
Moved 522.8494 476.8002 287.1349 0.2703708 -0.2594268
Ended 522.8801 467 240 0.2476852 -0.3806585
Began 524.4163 519 568 0.3680556 0.4629629
Stationary 524.447 519 568 0.3680556 0.4629629
Moved 524.4777 505.0512 559.3396 0.3357667 0.4406882
Moved 524.5084 476.515 547.4288 0.2697106 0.4100535
Moved 524.5392 361 497 0.002314846 0.2803498
Moved 524.5699 249.6031 447.7067 -0.2555484 0.1535666
Moved 524.6006 202.6435 417.3351 -0.3642511 0.07545027
Ended 524.6313 181 402 -0.4143519 0.03600815
Began 527.9803 400 370 0.09259263 -0.04629637
Moved 528.011 384.9122 370 0.0576671 -0.04629637
Moved 528.0417 325.2635 377.6334 -0.08040851 -0.02666308
Moved 528.0725 265.231 378 -0.2193727 -0.02572024
Ended 528.1032 191 365 -0.3912037 -0.05915646
Ended 528.134 694 12 0.7731482 -0.9670782
Backspace 530.1003
Began 532.8962 304 506 -0.1296296 0.3034978
Stationary 532.9269 304 506 -0.1296296 0.3034978
Moved 532.9576 318.5861 484.0659 -0.09586562 0.2470831
Moved 532.9883 338.5526 452.8651 -0.04964664 0.1668341
Moved 533.019 361.3104 417.816 0.00303328 0.07668707
Moved 533.0497 381.5728 390.2362 0.04993717 0.005751519
Moved 533.0805 397.778 370.759 0.08744895 -0.04434405
Moved 533.1113 404.0495 362.9257 0.1019665 -0.06449154
Moved 533.142 408.9086 358.1827 0.1132144 -0.07669049
Moved 533.1727 411.7816 357 0.1198647 -0.07973259
Moved 533.2034 413.2182 355.7817 0.1231904 -0.08286589
Moved 533.2341 416.1903 364.3323 0.1300701 -0.06087377
Moved 533.2648 421.1403 385.6314 0.1415285 -0.006092134
Moved 533.2955 423 415.3741 0.1458333 0.07040671
Moved 533.3263 424 442 0.1481481 0.1388888
Moved 533.3571 424 460.3088 0.1481481 0.1859794
Moved 533.3878 403.8053 479.3938 0.1014011 0.2350663
Moved 533.4185 375.0652 499.5453 0.03487309 0.2868962
Moved 533.4493 346.4722 509.2546 -0.03131429 0.3118688
Moved 533.48 315.9723 512 -0.1019159 0.31893
Moved 533.5107 264.5038 512 -0.2210561 0.31893
Ended 533.5414 244 501 -0.2685185 0.2906378
Began 534.5245 400 243 0.09259263 -0.3729424
Stationary 534.5553 400 243 0.09259263 -0.3729424
Stationary 534.586 400 243 0.09259263 -0.3729424
Stationary 534.6167 400 243 0.09259263 -0.3729424
Moved 534.6475 374.1775 271.2781 0.03281832 -0.3002106
Moved 534.6782 346.7939 299.1057 -0.03056978 -0.2286378
Moved 534.7089 313.2666 325.8 -0.1081791 -0.1599793
Moved 534.7396 290.5315 341.5534 -0.1608067 -0.1194614
Moved 534.7703 266.8087 353.5956 -0.2157206 -0.08848857
Moved 534.8011 239.3279 362.8016 -0.2793336 -0.06481068
Moved 534.8318 211.7131 370.429 -0.3432567 -0.04519301
Moved 534.8625 194.4375 374.6406 -0.3832466 -0.03436061
Moved 534.8932 185.5 377.5 -0.4039352 -0.02700625
Moved 534.924 181.6242 379.3758 -0.4129069 -0.02218168
Moved 534.9547 178.7429 382.2571 -0.4195766 -0.01477096
Moved 534.9854 179 386.6228 -0.4189815 -0.003542213
Moved 535.0162 179 393.7153 -0.4189815 0.01469985
Moved 535.0469 196.9288 410.9288 -0.3774796 0.05897329
Moved 535.0776 229.6055 438.5046 -0.3018391 0.1298985
Moved 535.1083 276.1843 471.3726 -0.1940178 0.2144355
Moved 535.139 306.3072 491.8715 -0.124289 0.267159
Moved 535.1697 326.4074 506.4074 -0.07776062 0.3045457
Moved 535.2005 339.2609 520.5131 -0.04800717 0.3408258
Moved 535.2312 348.3873 534.7747 -0.0268812 0.3775067
Moved 535.262 351.0051 547.0256 -0.02082154 0.4090163
Moved 535.2927 351 553.3143 -0.02083332 0.4251911
Moved 535.3234 351 558.4163 -0.02083332 0.4383135
Moved 535.3541 340.4088 562.2956 -0.0453501 0.4482911
Moved 535.3848 335.6614 562 -0.05633935 0.4475308
Moved 535.4155 332.3237 562 -0.06406555 0.4475308
Moved 535.4463 328.4518 562 -0.0730283 0.4475308
Moved 535.4771 325.5799 562 -0.07967626 0.4475308
Moved 535.5078 323.7057 551.7057 -0.08401453 0.4210537
Moved 535.5384 323.1564 549.1564 -0.0852862 0.4144968
Moved 535.5692 323 546.2776 -0.08564815 0.4070925
Moved 535.5999 323 543.4014 -0.08564815 0.3996948
Moved 535.6306 323 538.8422 -0.08564815 0.3879684
Moved 535.6614 323 529.0407 -0.08564815 0.362759
Moved 535.6921 333.8596 517.5618 -0.06051029 0.3332351
Moved 535.7228 340.4701 504.0598 -0.04520804 0.2985075
Moved 535.7535 346.6224 492.4441 -0.0309667 0.2686318
Moved 535.7842 353.3672 478.8983 -0.01535361 0.2337917
Moved 535.8149 359.1115 465.7212 -0.002056708 0.1999001
Moved 535.8457 364.4059 455.8912 0.01019875 0.1746172
Moved 535.8765 368.4799 446.5602 0.0196294 0.1506179
Moved 535.9072 372.3398 437.6409 0.02856423 0.1276772
Moved 535.9379 376.2096 431.5809 0.03752212 0.1120907
Moved 535.9686 378.7151 425.5697 0.04332215 0.09662981
Moved 535.9993 384.027 414.9191 0.05561799 0.0692362
Moved 536.03 385.4667 412.0666 0.05895068 0.06189954
Moved 536.0608 388.3411 407.3179 0.06560434 0.04968584
Moved 536.0914 390.8858 402.2284 0.07149488 0.03659558
Moved 536.1222 394.536 397.464 0.07994443 0.0243415
Moved 536.1529 397.2983 392.7017 0.08633871 0.01209286
Moved 536.1837 399 390 0.09027779 0.005143954
Moved 536.2143 401.5 386.5 0.0960648 -0.003858064
Moved 536.2451 402.9135 383.1729 0.0993369 -0.01241543
Moved 536.2758 404 381.2206 0.1018518 -0.01743685
Moved 536.3065 404 379.5 0.1018518 -0.02186214
Moved 536.3373 405.5 377.5 0.1053241 -0.02700625
Moved 536.368 405 375.9514 0.1041667 -0.03098939
Moved 536.3987 405 375 0.1041667 -0.03343629
Moved 536.4294 405 374 0.1041667 -0.03600823
Moved 536.4602 405 371.6135 0.1041667 -0.04214652
Moved 536.4909 405 370.5 0.1041667 -0.04501037
Moved 536.5216 405 369.6511 0.1041667 -0.04719369
Moved 536.5523 405 368.6841 0.1041667 -0.04968078
Moved 536.583 405 368 0.1041667 -0.05144041
Moved 536.6138 405 366.6255 0.1041667 -0.05497567
Moved 536.6445 405 365.827 0.1041667 -0.05702956
Stationary 536.6752 405 365.827 0.1041667 -0.05702956
Moved 536.706 405 364.8129 0.1041667 -0.05963777
Moved 536.7367 398 363.8789 0.08796295 -0.06203993
Moved 536.7674 396.7269 364 0.08501599 -0.06172839
Moved 536.7981 395.8269 364 0.08293261 -0.06172839
Moved 536.8289 394.8127 364 0.08058508 -0.06172839
Stationary 536.8596 394.8127 364 0.08058508 -0.06172839
Moved 536.8903 393.826 364 0.07830103 -0.06172839
Moved 536.921 392.97 364 0.07631948 -0.06172839
Stationary 536.9517 392.97 364 0.07631948 -0.06172839
Stationary 536.9824 392.97 364 0.07631948 -0.06172839
Moved 537.0132 391.8815 364 0.07379978 -0.06172839
Stationary 537.0439 391.8815 364 0.07379978 -0.06172839
Moved 537.0746 390.8756 364 0.07147123 -0.06172839
Stationary 537.1053 390.8756 364 0.07147123 -0.06172839
Moved 537.1361 389.9251 371.5243 0.06927112 -0.04237587
Stationary 537.1668 390 372.1488 0.06944448 -0.04076954
Stationary 537.1975 390 372.1488 0.06944448 -0.04076954
Moved 537.2283 388.9016 373.0983 0.06690194 -0.03832742
Moved 537.259 389 374.0992 0.06712963 -0.03575313
Moved 537.2897 387.9399 375.0601 0.06467581 -0.0332819
Moved 537.3204 388 376.0449 0.06481478 -0.03074866
Moved 537.3511 387 377 0.06250004 -0.02829226
Moved 537.3818 385.5 379.5 0.05902777 -0.02186214
Moved 537.4126 385 381.4571 0.05787035 -0.01682854
Moved 537.4434 382.668 384.332 0.05247216 -0.009434115
Moved 537.4741 381 387.2028 0.04861106 -0.00205036
Moved 537.5048 378.193 390.807 0.04211346 0.007219589
Moved 537.5355 374.769 394.6155 0.03418753 0.01701508
Moved 537.5662 370.0273 399.9727 0.02321144 0.03079379
Moved 537.5969 363.905 407.095 0.009039342 0.0491127
Moved 537.6277 357.3872 412.6129 -0.006048182 0.06330455
Moved 537.6584 348.7709 420.4861 -0.02599333 0.08355462
Moved 537.6891 339.5191 429.481 -0.04740953 0.1066897
Moved 537.7198 332.0124 436.9876 -0.06478612 0.1259969
Moved 537.7505 323.8753 445.1247 -0.08362199 0.1469256
Moved 537.7813 318.1702 450.8298 -0.09682819 0.1615991
Moved 537.812 313.2121 455.5757 -0.1083053 0.1738058
Moved 537.8427 307.2576 460.7424 -0.1220888 0.1870945
Moved 537.8734 305.8153 462.1848 -0.1254276 0.1908043
Moved 537.9042 302.9483 464.0517 -0.132064 0.1956062
Moved 537.9349 301.5 465.5 -0.1354167 0.1993312
Moved 537.9656 300.9751 466.0249 -0.1366317 0.2006812
Moved 537.9963 301 468.5 -0.1365741 0.2070472
Moved 538.027 301 470.2394 -0.1365741 0.2115211
Stationary 538.0577 301 470 -0.1365741 0.2109053
Moved 538.0885 301 471 -0.1365741 0.2134772
Stationary 538.1191 301 471 -0.1365741 0.2134772
Moved 538.15 301 472 -0.1365741 0.2160493
Stationary 538.1806 301 472 -0.1365741 0.2160493
Stationary 538.2114 301 472 -0.1365741 0.2160493
Stationary 538.2421 301 472 -0.1365741 0.2160493
Stationary 538.2728 301 472 -0.1365741 0.2160493
Moved 538.3035 310.2488 472 -0.1151648 0.2160493
Moved 538.3343 308 472 -0.1203704 0.2160493
Stationary 538.3651 308 472 -0.1203704 0.2160493
Stationary 538.3958 308 472 -0.1203704 0.2160493
Moved 538.4265 308 477.4197 -0.1203704 0.2299889
Moved 538.4572 308 485.2518 -0.1203704 0.2501332
Moved 538.4879 308 496.7757 -0.1203704 0.2797728
Moved 538.5186 310.5 507 -0.1145833 0.3060699
Moved 538.5494 313.4082 517.2247 -0.1078513 0.332368
Moved 538.5801 319.5526 527.1053 -0.09362811 0.357781
Moved 538.6108 327.5826 535.5826 -0.07504027 0.3795849
Moved 538.6415 338.7424 545.0568 -0.04920731 0.4039527
Moved 538.6722 351.2237 553.6677 -0.0203156 0.4261
Moved 538.703 371 564.5 0.025463 0.4539608
Moved 538.7337 380.5634 565.9376 0.04760037 0.4576584
Moved 538.7644 407.9246 574.434 0.1109366 0.4795112
Moved 538.7951 446.2882 582.3813 0.1997413 0.499952
Moved 538.8259 469.5 585.5 0.2534722 0.5079731
Moved 538.8566 480.3108 586 0.2784971 0.5092591
Moved 538.8873 485.9706 586 0.2915987 0.5092591
Moved 538.918 488.8473 586 0.2982576 0.5092591
Moved 538.9487 490.2665 586 0.3015428 0.5092591
Moved 538.9795 491 576.1086 0.3032407 0.4838182
Moved 539.0102 492 568.6573 0.3055556 0.4646535
Moved 539.0409 493 559.0298 0.3078704 0.4398915
Moved 539.0717 493 549.7751 0.3078704 0.4160881
Moved 539.1024 493 538.2919 0.3078704 0.386553
Moved 539.1331 493 523.4854 0.3078704 0.3484705
Moved 539.1638 486 512.4709 0.2916667 0.3201411
Moved 539.1945 483.2849 502.1398 0.2853818 0.2935693
Moved 539.2253 480.4112 490.6448 0.2787296 0.2640041
Moved 539.2559 476.5333 478.1332 0.269753 0.2318239
Moved 539.2867 474.0309 469.1235 0.2639604 0.2086508
Moved 539.3174 471.1601 458.4803 0.257315 0.1812764
Moved 539.3482 468.2866 447.8597 0.2506633 0.15396
Moved 539.3789 465.5 438.5 0.244213 0.1298867
Moved 539.4096 465 429.5855 0.2430555 0.1069585
Moved 539.4403 464 420.9745 0.2407408 0.08481092
Moved 539.4711 462.1162 413.3486 0.23638 0.06519686
Moved 539.5018 461.1619 407.3237 0.234171 0.04970091
Moved 539.5325 461 405.7186 0.2337964 0.04557237
Moved 539.5632 461 403.9215 0.2337964 0.04095034
Moved 539.594 460 401.5 0.2314815 0.03472222
Moved 539.6247 458.8192 400.8192 0.228748 0.03297103
Moved 539.6554 457.5209 400 0.2257429 0.03086416
Moved 539.6861 456.6277 398.6276 0.2236752 0.02733435
Moved 539.7169 454.0892 398 0.217799 0.02572008
Moved 539.7476 449.72 397 0.2076852 0.02314815
Moved 539.7783 441.4532 397 0.1885491 0.02314815
Moved 539.809 431 397 0.1643519 0.02314815
Moved 539.8397 420.9388 397 0.1410619 0.02314815
Moved 539.8705 412.2389 397 0.1209233 0.02314815
Moved 539.9012 406.2413 404.7587 0.1070401 0.04310353
Moved 539.9319 402.5 405 0.09837966 0.04372424
Moved 539.9626 399.8216 406 0.09217967 0.04629618
Moved 539.9934 397.9755 406 0.08790621 0.04629618
Moved 540.0241 396.0786 407 0.08351514 0.04886827
Moved 540.0548 394.8122 407 0.08058389 0.04886827
Moved 540.0855 393.8949 407 0.07846037 0.04886827
Stationary 540.1163 393.8949 407 0.07846037 0.04886827
Moved 540.147 393 407 0.07638891 0.04886827
Stationary 540.1777 393 407 0.07638891 0.04886827
Stationary 540.2085 393 407 0.07638891 0.04886827
Stationary 540.2392 393 407 0.07638891 0.04886827
Stationary 540.2699 393 407 0.07638891 0.04886827
Stationary 540.3005 393 407 0.07638891 0.04886827
Moved 540.3314 402.3459 392.3082 0.09802292 0.0110806
Moved 540.3621 411.1682 379.2056 0.118445 -0.02261951
Moved 540.3928 425.291 352.4179 0.1511367 -0.0915178
Moved 540.4235 441.6364 312.9453 0.1889733 -0.193042
Moved 540.4542 453.9382 278.3978 0.2174495 -0.2818986
Moved 540.4849 466 244.5 0.2453704 -0.3690844
Moved 540.5156 477.6166 216.3557 0.2722607 -0.441472
Moved 540.5464 488.3499 195.3877 0.2971063 -0.4954021
Ended 540.5771 497 185.5 0.3171296 -0.5208334
Began 541.7446 522 527 0.375 0.3575102
Stationary 541.7753 522 527 0.375 0.3575102
Moved 541.806 509.1065 521.213 0.3451539 0.3426258
Moved 541.8367 493 511.5 0.3078704 0.317644
Moved 541.8675 455.0123 494.1815 0.2199359 0.2731005
Moved 541.8982 393.1397 468.0621 0.07671238 0.205921
Moved 541.9289 336.2455 443.7925 -0.05498722 0.1434992
Moved 541.9596 300.2374 427.6187 -0.1383393 0.1018999
Moved 541.9903 271.5406 417.0777 -0.2047671 0.07478827
Moved 542.0211 258.307 409.6535 -0.2354004 0.05569313
Moved 542.0518 248.8567 403.9045 -0.2572761 0.04090654
Ended 542.0825 246 400 -0.2638889 0.03086416
Began 543.5266 281 377 -0.1828704 -0.02829226
Stationary 543.5573 281 377 -0.1828704 -0.02829226
Stationary 543.588 281 377 -0.1828704 -0.02829226
Moved 543.6187 307.3067 385.223 -0.1219753 -0.00714251
