the facts get in the way
Moved 793.4443 383 462.8929 0.05324075 0.1926256
Moved 793.475 383 455.0718 0.05324075 0.1725097
Moved 793.5057 383 447.2173 0.05324075 0.1523079
Moved 793.5366 383 440.6853 0.05324075 0.1355074
Moved 793.5673 383 436.1586 0.05324075 0.1238647
Moved 793.598 383 432.0827 0.05324075 0.1133814
Moved 793.6284 383 427.3391 0.05324075 0.1011806
Moved 793.6595 381.5781 423.5781 0.04994918 0.09150729
Moved 793.6902 379.8009 417.6018 0.04583537 0.07613629
Moved 793.721 372.4517 407.8146 0.02882342 0.05096349
Moved 793.7518 356.6112 393.0093 -0.007844369 0.01288402
Moved 793.7825 334.8632 375.188 -0.05818715 -0.03295278
Moved 793.8132 311.5468 357.3417 -0.1121603 -0.07885364
Moved 793.8439 295.5814 344.9269 -0.1491172 -0.1107849
Moved 793.8747 281.5982 336.6987 -0.1814856 -0.1319479
Moved 793.9055 272.4295 332.1432 -0.2027095 -0.1436648
Moved 793.9362 267 329.5 -0.2152778 -0.150463
Moved 793.9669 263.9363 327.9363 -0.2223697 -0.1544849
Moved 793.9977 263 327.1664 -0.2245371 -0.1564651
Ended 794.0284 263 327 -0.2245371 -0.1568931
Began 797.9329 388 351 0.06481478 -0.09516476
Stationary 797.9633 388 351 0.06481478 -0.09516476
Stationary 797.9944 388 351 0.06481478 -0.09516476
Stationary 798.0251 388 351 0.06481478 -0.09516476
Moved 798.0559 376.4384 359.9655 0.038052 -0.07210539
Moved 798.0866 368.8894 365.1107 0.02057721 -0.05887176
Moved 798.1174 344.9429 391.0571 -0.03485441 0.00786271
Moved 798.1482 336.059 400.941 -0.05541905 0.03328449
Moved 798.1789 320.8986 418.942 -0.09051254 0.07958314
Moved 798.2096 312.974 426.026 -0.1088565 0.09780342
Moved 798.2404 299.7529 439.2471 -0.139461 0.1318084
Moved 798.2711 282.6741 454.5506 -0.1789951 0.1711691
Moved 798.3018 278.7027 459.2973 -0.1881881 0.1833777
Moved 798.3326 269.9502 467.0498 -0.2084486 0.2033173
Moved 798.3633 261.5487 474.2256 -0.2278964 0.2217737
Moved 798.3941 259.6297 476.6852 -0.2323387 0.2280997
Moved 798.4248 254.179 480.821 -0.244956 0.2387371
Moved 798.4556 254 482.1992 -0.2453704 0.2422817
Moved 798.4863 251.2723 484.7277 -0.2516845 0.2487852
Moved 798.517 250 487 -0.2546296 0.2546296
Moved 798.5478 250 488.1596 -0.2546296 0.257612
Moved 798.5785 250 490.5 -0.2546296 0.2636316
Moved 798.6093 250 494.4974 -0.2546296 0.2739129
Moved 798.64 267.6184 504.3092 -0.2138462 0.2991491
Moved 798.6708 281.3058 512.5835 -0.1821625 0.3204308
Moved 798.7015 294.5044 518.6261 -0.1516103 0.3359724
Moved 798.7322 314.3922 524.9568 -0.1055737 0.3522552
Moved 798.763 319.4326 524.8582 -0.09390613 0.3520014
Moved 798.7937 329.5201 526 -0.07055546 0.3549381
Ended 798.8245 334.0626 526 -0.06004036 0.3549381
Began 799.8391 482 516 0.2824074 0.329218
Stationary 799.8698 482 516 0.2824074 0.329218
Stationary 799.9006 482 516 0.2824074 0.329218
Moved 799.9313 472.0544 499.1089 0.2593853 0.2857738
Moved 799.962 464.8593 476.8176 0.24273 0.2284403
Moved 799.9928 446.97 426.91 0.2013195 0.1000771
Moved 800.0236 433.4301 381.4624 0.1699771 -0.01681489
Moved 800.0543 423 344.5 0.1458333 -0.1118828
Moved 800.085 417.7505 312.8771 0.1336816 -0.1932173
Moved 800.1158 415.115 292.6898 0.127581 -0.2451396
Moved 800.1465 412.9679 269.8394 0.1226108 -0.303911
Moved 800.1772 413 261.6436 0.1226852 -0.3249909
Moved 800.208 413 257.3331 0.1226852 -0.3360774
Moved 800.2388 413 251.814 0.1226852 -0.3502727
Moved 800.2695 413 247.6421 0.1226852 -0.3610029
Ended 800.3002 413 245 0.1226852 -0.3677984
Began 800.8844 364 532 0.009259283 0.3703703
Stationary 800.9152 364 532 0.009259283 0.3703703
Stationary 800.9459 364 532 0.009259283 0.3703703
Moved 800.9767 364 511.6226 0.009259283 0.3179593
Moved 801.0074 375.2054 479.5801 0.03519773 0.2355456
Moved 801.0381 389.8493 433.2822 0.06909559 0.1164666
Moved 801.0688 405.5729 381.4238 0.1054928 -0.01691426
Moved 801.0996 415.0074 343.4742 0.1273318 -0.114521
Moved 801.1304 420.1067 321.4667 0.1391358 -0.1711249
Moved 801.1611 422 313.2684 0.1435185 -0.192211
Moved 801.1918 422 311.7548 0.1435185 -0.1961041
Moved 801.2226 401.1917 323.8892 0.09535104 -0.1648942
Moved 801.2533 374.6458 350.1897 0.03390223 -0.09724872
Moved 801.2841 347.2133 382.3849 -0.02959872 -0.014442
Moved 801.3148 324.4818 411.5975 -0.0822181 0.06069305
Moved 801.3456 303.5652 440.7639 -0.130636 0.1357096
Moved 801.3763 285.7392 462.2608 -0.1719001 0.191
Moved 801.407 274.7475 475.2525 -0.1973438 0.2244148
Moved 801.4378 270.1752 483.6496 -0.2079278 0.2460123
Moved 801.4686 269 486.5 -0.2106481 0.2533436
Ended 801.4993 269 489 -0.2106481 0.2597736
Began 803.2825 243 500 -0.2708333 0.2880658
Stationary 803.3132 243 500 -0.2708333 0.2880658
Stationary 803.344 243 500 -0.2708333 0.2880658
Stationary 803.3748 243 500 -0.2708333 0.2880658
Moved 803.4055 243 475.6343 -0.2708333 0.2253967
Moved 803.4362 224.6389 430.5724 -0.3133358 0.1094968
Moved 803.467 212.2586 390.4697 -0.341994 0.006352177
Moved 803.4977 206.6183 368.6639 -0.3550503 -0.04973274
Moved 803.5284 205.4031 359.2094 -0.3578631 -0.07404994
Moved 803.5592 205 353.2783 -0.3587963 -0.0893048
Moved 803.5899 205 352 -0.3587963 -0.09259266
Moved 803.6207 205 350.5012 -0.3587963 -0.09644755
Moved 803.6514 227.9831 360.3203 -0.3055946 -0.07119285
Moved 803.6822 261.1849 384.931 -0.2287386 -0.007893519
Moved 803.7129 305.835 420.268 -0.1253819 0.08299384
Moved 803.7437 341 451 -0.04398147 0.162037
Moved 803.7744 375.4959 478.4508 0.03587008 0.2326409
Moved 803.8051 394.0282 494.2225 0.07876892 0.273206
Moved 803.8359 404.1322 504.1322 0.1021578 0.2986939
Moved 803.8666 409.0606 508.0303 0.1135663 0.3087199
Ended 803.8974 414.7237 510.8619 0.1266753 0.3160027
PhraseEnd 804.7582
