the bathroom is good for reading
Moved 681.86 409 335 0.113426 -0.1363169
Moved 681.8907 409 334 0.113426 -0.1388889
Stationary 681.9214 409 334 0.113426 -0.1388889
Moved 681.9522 380 358 0.04629632 -0.07716057
Moved 681.9829 341.5785 399.303 -0.0426423 0.0290716
Moved 682.0136 319.8023 419.3123 -0.09305016 0.08053556
Moved 682.0444 300.1117 440.8883 -0.1386303 0.1360295
Moved 682.0751 286.6399 455.3601 -0.1698151 0.1732512
Moved 682.1058 275.542 464.5935 -0.1955046 0.1969997
Moved 682.1366 271.3671 468.6329 -0.2051687 0.207389
Moved 682.1674 270 470 -0.2083333 0.2109053
Ended 682.1981 270 471.5 -0.2083333 0.2147633
Began 683.4889 409 264 0.113426 -0.31893
Stationary 683.5197 409 264 0.113426 -0.31893
Stationary 683.5504 409 264 0.113426 -0.31893
Stationary 683.5812 409 264 0.113426 -0.31893
Stationary 683.6119 409 264 0.113426 -0.31893
Stationary 683.6426 409 264 0.113426 -0.31893
Moved 683.6734 394.2026 264 0.07917265 -0.31893
Moved 683.7041 382.8705 264 0.05294105 -0.31893
Moved 683.7349 367.8254 264 0.01811435 -0.31893
Moved 683.7656 341.101 292.477 -0.04374767 -0.2456868
Moved 683.7963 303.5603 315.6498 -0.1306475 -0.1860859
Moved 683.827 266.5 340 -0.2164352 -0.1234569
Moved 683.8578 230.4993 361.8754 -0.2997701 -0.06719299
Moved 683.8885 208.6303 373.7479 -0.3503927 -0.0366568
Moved 683.9193 194.5196 380.2402 -0.3830564 -0.01995848
Moved 683.95 187.9144 382 -0.3983462 -0.01543218
Moved 683.9807 185.1973 383 -0.4046359 -0.01286016
Moved 684.0114 184 384.5 -0.4074074 -0.009002057
Moved 684.0421 184 384 -0.4074074 -0.01028807
Stationary 684.0729 184 384 -0.4074074 -0.01028807
Moved 684.1037 197.441 390.4803 -0.376294 0.006379453
Moved 684.1344 225.8683 421.3464 -0.31049 0.08576754
Moved 684.1652 255.0378 456.0453 -0.2429681 0.1750136
Moved 684.1959 289.5179 494.449 -0.1631531 0.2737884
Moved 684.2266 312.7985 518.7985 -0.1092628 0.3364157
Moved 684.2573 326.998 530.9979 -0.07639363 0.3677929
Moved 684.2881 333 537 -0.06249999 0.3832304
Moved 684.3188 337.4167 538 -0.05227625 0.3858024
Moved 684.3495 340.9811 539 -0.04402528 0.3883744
Moved 684.3803 344.4974 539 -0.03588562 0.3883744
Moved 684.411 350.444 526.7789 -0.02212028 0.3569415
Moved 684.4418 359.757 500.8098 -0.0005623698 0.2901486
Moved 684.4725 366.0476 469.8095 0.01399905 0.2104153
Moved 684.5032 373.3537 436.5851 0.03091137 0.1249617
Moved 684.5339 381.6304 411.8316 0.05007029 0.06129516
Moved 684.5647 388.981 393.6982 0.06708572 0.01465589
Moved 684.5954 395.8386 380.3228 0.08295973 -0.019746
Moved 684.6262 399.1813 372.6375 0.09069741 -0.03951281
Moved 684.6569 401 368.3904 0.09490739 -0.05043626
Moved 684.6876 402 364.6208 0.09722222 -0.06013179
Moved 684.7184 403 363.5 0.09953707 -0.06301456
Moved 684.7491 403 363 0.09953707 -0.06430049
Moved 684.7798 389.1131 363 0.0673915 -0.06430049
Moved 684.8105 371.2565 381.4957 0.02605677 -0.01672933
Moved 684.8413 354.6572 394.4523 -0.01236752 0.01659542
Moved 684.8721 342.7197 402.7682 -0.04000073 0.03798391
Moved 684.9028 324.4938 418.405 -0.08219028 0.07820196
Moved 684.9335 314.3192 428.5212 -0.1057426 0.1042212
Moved 684.9642 308.8008 437.3984 -0.1185167 0.1270536
Moved 684.995 304.9992 448.0019 -0.1273166 0.1543258
Moved 685.0258 301.4875 460.7812 -0.1354455 0.1871943
Moved 685.0565 299 468.0493 -0.1412037 0.2058881
Moved 685.0872 298 472.2774 -0.1435185 0.2167628
Moved 685.1179 298 473.311 -0.1435185 0.2194211
Moved 685.1487 298 474.0552 -0.1435185 0.2213355
Moved 685.1794 313.258 474 -0.108199 0.2211934
Moved 685.2101 343.846 467.8462 -0.03739342 0.2053656
Moved 685.2409 392.8292 463 0.07599353 0.1929011
Moved 685.2716 428.1754 463 0.1578134 0.1929011
Moved 685.3024 453.7267 469.8087 0.2169599 0.2104134
Moved 685.3331 472.7956 477.0483 0.261101 0.2290337
Moved 685.3638 487.8507 482.4254 0.2959507 0.2428635
Moved 685.3946 493.9592 484 0.3100908 0.2469135
Moved 685.4253 497.7449 485.7449 0.3188539 0.2514013
Moved 685.456 500.19 486 0.3245139 0.2520575
Moved 685.4868 502.957 486 0.330919 0.2520575
Moved 685.5175 504.3369 486 0.3341134 0.2520575
Moved 685.5482 506 472.631 0.337963 0.2176722
Moved 685.5789 506 452.0419 0.337963 0.1647168
Moved 685.6097 500.6888 413.0333 0.3256687 0.06438588
Moved 685.6404 497 369.9794 0.3171296 -0.04634943
Moved 685.6711 497 341.1714 0.3171296 -0.120444
Moved 685.7019 497 309.3508 0.3171296 -0.202287
Moved 685.7326 506.7236 288.1057 0.3396379 -0.2569298
Moved 685.7634 510.1255 271.247 0.3475127 -0.3002906
Moved 685.7939 513 260.8154 0.3541666 -0.3271209
Moved 685.8248 515.3059 252.0823 0.3595044 -0.3495826
Moved 685.8556 516 246.8629 0.3611111 -0.3630069
Moved 685.8864 516.8331 244.1669 0.3630396 -0.3699412
Ended 685.917 517.5 243.5 0.3645833 -0.3716564
Began 686.8085 493 511 0.3078704 0.3163579
Stationary 686.8392 493 511 0.3078704 0.3163579
Stationary 686.8699 493 511 0.3078704 0.3163579
Stationary 686.9006 493 511 0.3078704 0.3163579
Stationary 686.9314 493 511 0.3078704 0.3163579
Moved 686.9622 470.5873 511 0.255989 0.3163579
Moved 686.9929 445.0983 498.5069 0.1969867 0.2842255
Moved 687.0236 407.9971 482.1751 0.1111043 0.2422198
Moved 687.0543 368.7251 463.5965 0.02019704 0.1944354
Moved 687.0834 338.0898 447.0499 -0.05071793 0.1518773
Moved 687.1157 309.9925 431.2453 -0.115758 0.1112276
Moved 687.1465 290.679 418.0565 -0.1604652 0.07730562
Moved 687.1772 273.2613 406.209 -0.2007841 0.04683377
Moved 687.2079 258.8748 393.1664 -0.2340861 0.0132881
Moved 687.2386 248.1164 384.5873 -0.2589898 -0.008777532
Moved 687.2694 245.0985 381.0985 -0.2659757 -0.01775082
Moved 687.3002 242.3326 379 -0.2723782 -0.02314815
Moved 687.3309 242 377.9623 -0.2731481 -0.02581734
Ended 687.3616 242 378 -0.2731481 -0.02572024
Began 688.3452 367 378 0.01620372 -0.02572024
Stationary 688.3759 367 378 0.01620372 -0.02572024
Stationary 688.4066 367 378 0.01620372 -0.02572024
Stationary 688.4373 367 378 0.01620372 -0.02572024
Moved 688.468 379.4036 394.4036 0.04491568 0.01647003
Moved 688.4988 405.1128 422.4241 0.1044278 0.08853932
Moved 688.5295 433.6943 453.6943 0.1705887 0.1689668
Moved 688.5603 453.8086 477.6384 0.2171495 0.2305513
Moved 688.5911 467.4593 492.4593 0.2487484 0.2686709
Moved 688.6218 480.9991 506.999 0.2800906 0.3060673
Moved 688.6525 492.3078 517.3077 0.3062679 0.3325815
Moved 688.6833 500 522.5 0.324074 0.3459361
Moved 688.714 504.9839 526.9839 0.3356109 0.3574689
Moved 688.7446 507 528.7554 0.3402778 0.3620251
Moved 688.7755 508.1334 529 0.3429013 0.3626543
Stationary 688.8062 508 529 0.3425926 0.3626543
Moved 688.8369 496.6754 523.2339 0.3163784 0.3478239
Moved 688.8677 466.7915 502.6855 0.2472026 0.294973
Moved 688.8984 428.6936 478.8745 0.1590131 0.2337305
Moved 688.9291 389.58 452.1487 0.06847223 0.1649915
Moved 688.9599 356.9327 431.1044 -0.007100305 0.110865
Moved 688.9906 335.3155 415.7968 -0.05714015 0.07149358
Moved 689.0214 319.1555 403.1244 -0.09454757 0.0389001
Moved 689.0521 306.9181 395.7509 -0.1228747 0.01993524
Moved 689.0828 295.2829 388.6414 -0.1498082 0.001649739
Moved 689.1135 286.216 383.162 -0.1707964 -0.01244345
Moved 689.1443 278.5 379 -0.1886574 -0.02314815
Moved 689.175 272.7382 374.7382 -0.2019949 -0.03410975
Moved 689.2057 269.1111 373 -0.2103909 -0.03858032
Stationary 689.2365 269 373 -0.2106481 -0.03858032
Ended 689.2672 269 373 -0.2106481 -0.03858032
Began 690.6196 326 379 -0.07870371 -0.02314815
Stationary 690.6503 326 379 -0.07870371 -0.02314815
Stationary 690.681 326 379 -0.07870371 -0.02314815
Moved 690.7116 341.7805 391.1388 -0.04217486 0.008072951
Moved 690.7425 390.2096 430.647 0.06992966 0.1096886
Moved 690.7733 428.3353 462.7159 0.1581835 0.1921706
Moved 690.804 453.4439 482.6786 0.2163053 0.2435148
Moved 690.8347 473.1559 499.8669 0.2619351 0.2877235
Moved 690.8654 483.8532 508.2355 0.2866974 0.3092475
Moved 690.8962 491.1447 513.7632 0.3035758 0.3234649
Moved 690.9269 493.1443 515.1443 0.3082044 0.3270171
Moved 690.9576 494 516 0.3101851 0.329218
Moved 690.9883 495 517.3615 0.3125 0.3327197
Stationary 691.019 495 517 0.3125 0.33179
Stationary 691.0499 495 517 0.3125 0.33179
Moved 691.0806 478.8835 517 0.2751934 0.33179
Moved 691.1113 447.3796 517 0.2022676 0.33179
Moved 691.1421 416.0062 509.1672 0.1296439 0.3116439
Moved 691.1728 384.4518 506.4047 0.05660136 0.3045388
Moved 691.2035 361.6079 506 0.003722012 0.3034978
Moved 691.2343 343.9493 504 -0.03715431 0.2983539
Moved 691.265 334.2959 502.4319 -0.05950024 0.2943208
Moved 691.2957 328.3057 500.6528 -0.07336651 0.2897449
Stationary 691.3265 328 501 -0.07407407 0.2906378
Ended 691.3572 328 501 -0.07407407 0.2906378
Began 692.5867 322 515 -0.08796295 0.326646
Stationary 692.6174 322 515 -0.08796295 0.326646
Stationary 692.6481 322 515 -0.08796295 0.326646
Stationary 692.6788 322 515 -0.08796295 0.326646
Stationary 692.7096 322 515 -0.08796295 0.326646
Moved 692.7404 299.9315 515 -0.1390474 0.326646
Moved 692.7711 282.8196 522.1804 -0.1786582 0.345114
Moved 692.8018 269.829 525 -0.2087291 0.3523662
Moved 692.8325 264.5279 526 -0.2210002 0.3549381
Moved 692.8632 260.5 526 -0.2303241 0.3549381
Moved 692.894 259.6389 526 -0.2323173 0.3549381
Moved 692.9247 258.9252 526 -0.2339694 0.3549381
Moved 692.9554 253.167 494.7236 -0.2472987 0.2744947
Moved 692.9862 240.1406 462.6697 -0.2774523 0.1920515
Moved 693.0168 223.3638 436.0457 -0.3162875 0.1235743
Moved 693.0477 208.482 413.723 -0.3507361 0.06615999
Moved 693.0784 199.0193 398.6987 -0.3726406 0.02751727
Moved 693.1091 192.1607 386.3214 -0.3885169 -0.004317437
Moved 693.1399 188.8085 379.6171 -0.3962766 -0.02156112
Moved 693.1707 188 374.3962 -0.3981482 -0.03498909
Moved 693.2014 188 371.6518 -0.3981482 -0.04204793
Moved 693.2321 188 368.8877 -0.3981482 -0.04915716
Moved 693.2628 208.2051 367 -0.3513771 -0.05401234
Moved 693.2935 224.228 364.6817 -0.3142871 -0.05997504
Moved 693.3243 237.4025 364 -0.2837905 -0.06172839
Moved 693.355 254.8388 362.1659 -0.2434288 -0.06644575
Moved 693.3858 267 361 -0.2152778 -0.06944452
Moved 693.4165 273.029 360 -0.2013218 -0.07201654
Moved 693.4473 276.7607 360 -0.1926835 -0.07201654
Moved 693.478 282 359 -0.1805555 -0.07458848
Moved 693.5087 285.871 359 -0.1715948 -0.07458848
Moved 693.5394 297.0347 363.7071 -0.1457531 -0.06248183
Moved 693.5702 315.0956 378.6534 -0.1039454 -0.02403973
Moved 693.601 332.2765 396.4893 -0.06417479 0.02183447
Moved 693.6316 348.8509 419.4513 -0.02580812 0.0808932
Moved 693.6624 378.2032 453.6235 0.042137 0.1687846
Moved 693.6931 411.0768 481.5576 0.1182335 0.2406317
Moved 693.7239 436.4597 502.5273 0.1769901 0.294566
Moved 693.7546 453.4497 514.3998 0.2163189 0.3251024
Moved 693.7853 471.7927 524.3397 0.2587794 0.3506679
Moved 693.8161 485.5348 529.8837 0.2905898 0.3649272
Moved 693.8468 493.5 532.5 0.3090277 0.3716563
Moved 693.8775 495 534.1236 0.3125 0.3758323
Moved 693.9083 496 534 0.3148148 0.3755144
Stationary 693.939 496 534 0.3148148 0.3755144
Moved 693.9698 496 526.4158 0.3148148 0.3560076
Moved 694.0005 480.4754 504.832 0.2788782 0.3004937
Moved 694.0313 468.4231 472.9136 0.2509794 0.218399
Moved 694.062 457.3945 441.1836 0.2254503 0.136789
Moved 694.0927 453.3718 413.0449 0.2161385 0.06441572
Moved 694.1235 448.8801 380.4006 0.2057409 -0.01954585
Moved 694.1542 446.6737 353.7368 0.2006335 -0.08812562
Moved 694.1849 441.8558 334.4232 0.189481 -0.1378006
Moved 694.2156 436.5 310 0.1770833 -0.2006174
Moved 694.2464 433.7233 293.3397 0.1706557 -0.2434678
Moved 694.2771 432 280.8215 0.1666667 -0.2756649
Moved 694.3079 431 269.5 0.1643519 -0.304784
Moved 694.3386 427.7655 257.8276 0.1568646 -0.3348057
Moved 694.3693 426 251.9932 0.1527777 -0.3498118
Moved 694.4 424.2325 248.2325 0.1486865 -0.3594843
Moved 694.4308 421.8127 247 0.143085 -0.3626543
Moved 694.4615 411.9979 254.0037 0.1203655 -0.3446409
Moved 694.4922 396.1474 281.7053 0.0836745 -0.273392
Moved 694.523 381 321 0.04861106 -0.1723252
Moved 694.5537 373.1136 340.697 0.03035565 -0.1216643
Moved 694.5845 369.0002 351.6662 0.02083371 -0.09345121
Moved 694.6152 363.5135 371.4597 0.008133054 -0.04254204
Moved 694.6459 363 378.4892 0.006944438 -0.02446202
Moved 694.6767 363 380.6587 0.006944438 -0.01888205
Ended 694.7074 363 381.5 0.006944438 -0.01671818
PhraseEnd 695.7524
