this is a very good idea
Moved 340.5235 309.245 301.0508 -0.1174884 -0.2236348
Moved 340.5542 293.0355 329.9291 -0.1550105 -0.1493594
Moved 340.5849 282.4049 354.9202 -0.1796182 -0.08508179
Moved 340.6156 274.5197 375.4409 -0.1978711 -0.03230225
Moved 340.6464 269 391.5 -0.2106481 0.009002057
Moved 340.677 261.6441 414.8304 -0.2276757 0.06900826
Moved 340.7078 256.0102 434.9693 -0.2407171 0.1208057
Moved 340.7383 251.1373 449.588 -0.2519969 0.1584053
Moved 340.7692 247.6879 459.2482 -0.2599816 0.1832516
Moved 340.7999 243.7159 471.1365 -0.2691762 0.2138283
Moved 340.8306 243 476.3261 -0.2708333 0.2271761
Moved 340.8613 242 479.0369 -0.2731481 0.2341483
Moved 340.892 242 481.5579 -0.2731481 0.2406322
Moved 340.9228 240.7858 483.2142 -0.2759587 0.2448924
Moved 340.9535 241 484.3729 -0.275463 0.2478725
Moved 340.9842 241 485.902 -0.275463 0.2518055
Moved 341.0149 250.2217 487.7405 -0.2541164 0.2565343
Moved 341.0456 258.8409 489 -0.2341645 0.2597736
Moved 341.0763 265.9709 489 -0.2176599 0.2597736
Moved 341.1071 272.0619 489 -0.2035605 0.2597736
Moved 341.1377 276.8067 489 -0.1925772 0.2597736
Moved 341.1685 280.5473 489 -0.1839182 0.2597736
Moved 341.1992 285 489 -0.1736111 0.2597736
Moved 341.2299 294.6022 491.1506 -0.1513837 0.2653049
Moved 341.2606 310.1485 494.0247 -0.115397 0.2726973
Moved 341.2913 324.5084 495.9017 -0.08215641 0.2775248
Moved 341.3221 335.3528 497 -0.05705362 0.2803498
Moved 341.3528 344.9712 498 -0.0347889 0.2829217
Moved 341.3835 353.5743 498 -0.01487434 0.2829217
Moved 341.4142 359.1348 498 -0.002002865 0.2829217
Moved 341.4447 363.7604 498 0.008704662 0.2829217
Ended 341.4756 370.1309 500.0524 0.02345125 0.2882005
Began 343.349 351 341 -0.02083332 -0.1208849
Stationary 343.3797 351 341 -0.02083332 -0.1208849
Stationary 343.4105 351 341 -0.02083332 -0.1208849
Moved 343.4412 358.629 354.3906 -0.003173699 -0.08644386
Moved 343.4719 381.806 379.806 0.05047689 -0.02107518
Moved 343.5026 412.4133 408.8616 0.121327 0.05365638
Moved 343.5333 436.3723 431.7938 0.1767877 0.1126383
Moved 343.564 452.7986 447.765 0.2148116 0.1537165
Moved 343.5947 467.1956 461.3564 0.2481379 0.1886739
Moved 343.6254 477.8532 471.1399 0.2728083 0.2138371
Moved 343.6562 489 482 0.2986111 0.2417695
Moved 343.6869 495.1795 487.1795 0.3129155 0.2550912
Moved 343.7176 501.94 493.91 0.3285648 0.2724022
Moved 343.7484 506.8411 497.8411 0.3399099 0.2825129
Moved 343.779 509.292 499 0.3455834 0.2854938
Moved 343.8098 511.2676 501 0.3501564 0.2906378
Moved 343.8405 512 503.1414 0.3518519 0.2961455
Moved 343.8712 513.374 503 0.3550323 0.2957818
Moved 343.9019 513 504 0.3541666 0.2983539
Stationary 343.9326 513 504 0.3541666 0.2983539
Moved 343.9633 488.1555 504 0.2966563 0.2983539
Moved 343.994 455.4278 482.5491 0.2208977 0.2431818
Moved 344.0247 412.6679 464.334 0.1219164 0.1963322
Moved 344.0554 382.3874 448.9943 0.05182256 0.1568781
Moved 344.0862 358.1223 434.5765 -0.00434647 0.1197954
Moved 344.1169 338.8295 421.8782 -0.04900585 0.08713514
Moved 344.1476 321.5104 408.4083 -0.08909623 0.05249043
Moved 344.1783 309.7036 399.4691 -0.1164268 0.0294986
Moved 344.209 301.5 394.5 -0.1354167 0.01671807
Moved 344.2397 295.719 388.719 -0.1487987 0.001849186
Moved 344.2704 292.9813 386.9813 -0.1551358 -0.002620132
Stationary 344.3011 292.9813 386.9813 -0.1551358 -0.002620132
Ended 344.3318 293 387 -0.1550926 -0.002572055
Began 346.236 494 508 0.3101851 0.3086419
Stationary 346.2667 494 508 0.3101851 0.3086419
Stationary 346.2975 494 508 0.3101851 0.3086419
Stationary 346.3282 494 508 0.3101851 0.3086419
Stationary 346.3589 494 508 0.3101851 0.3086419
Moved 346.3896 480.2689 508 0.2784003 0.3086419
Moved 346.4203 465.4196 496.2098 0.2440268 0.2783173
Moved 346.451 448.1486 487.5743 0.2040477 0.2561066
Moved 346.4817 426.2356 476.2943 0.1533231 0.2270942
Moved 346.5125 399.0037 459.6691 0.09028623 0.1843341
Moved 346.5432 361.8951 432.0793 0.004386902 0.1133726
Moved 346.5739 337.3212 415.2498 -0.05249724 0.0700869
Moved 346.6046 317.9966 398.9966 -0.09723023 0.02828331
Moved 346.6353 302.9276 387.273 -0.132112 -0.001869829
Moved 346.666 294.5681 380.5681 -0.1514627 -0.01911493
Moved 346.6967 288.9127 375.9127 -0.164554 -0.03108884
Moved 346.7274 285.2782 374.2782 -0.1729671 -0.03529278
Moved 346.7582 281.4921 372 -0.1817312 -0.04115226
Moved 346.7888 278.6325 370.6325 -0.1883506 -0.04466955
Moved 346.8195 276.5 371 -0.193287 -0.04372435
Moved 346.8503 274.2355 386.8805 -0.1985289 -0.002879429
Moved 346.881 272.3602 418.3168 -0.2028698 0.07797531
Moved 346.9117 271 448.6074 -0.2060186 0.1558831
Moved 346.9424 271 476.6395 -0.2060186 0.2279822
Moved 346.9731 271 488.816 -0.2060186 0.2593003
Moved 347.0038 271 501.3031 -0.2060186 0.2914173
Moved 347.0345 271 509.3902 -0.2060186 0.3122174
Moved 347.0653 271 512.1816 -0.2060186 0.319397
Moved 347.096 269.943 514.057 -0.2084653 0.3242206
Moved 347.1267 262.0823 507.1152 -0.2266613 0.3063663
Moved 347.1573 242.9853 476.8299 -0.2708673 0.2284719
Moved 347.1881 223.9837 442.3444 -0.3148526 0.1397747
Moved 347.2188 211.0811 413.1623 -0.3447196 0.06471778
Moved 347.2496 201.7852 385.1406 -0.3662381 -0.007354438
Moved 347.2802 195.5231 365.5692 -0.3807336 -0.05769235
Moved 347.3109 193 352.4138 -0.3865741 -0.09152824
Ended 347.3417 193 347.5871 -0.3865741 -0.1039427
PhraseEnd 348.8159
