a very traditional way to dress
Stationary 785.8843 445 480 0.1967593 0.2366254
Moved 785.915 428.5698 480 0.1587264 0.2366254
Moved 785.9457 408.7165 480 0.1127696 0.2366254
Moved 785.9765 389.8662 480 0.06913463 0.2366254
Moved 786.0073 379.4585 481.1354 0.04504273 0.2395456
Moved 786.038 376.3221 481 0.03778269 0.2391974
Moved 786.0687 374.7592 481 0.03416478 0.2391974
Stationary 786.0995 374.7592 481 0.03416478 0.2391974
Moved 786.1302 405.0878 481 0.10437 0.2391974
Moved 786.161 445.868 483.0964 0.1987686 0.2445895
Moved 786.1918 489.2965 486.0864 0.2992976 0.2522798
Moved 786.2225 512.4102 488.63 0.3528014 0.2588219
Moved 786.2533 525.6189 490.9047 0.3833771 0.2646726
Moved 786.2841 531.8651 492.4325 0.3978358 0.268602
Moved 786.3148 533 492.9955 0.4004629 0.2700501
Moved 786.3456 533 494.552 0.4004629 0.2740535
Moved 786.3763 533 495.5 0.4004629 0.2764916
Moved 786.407 515.4878 495 0.3599254 0.2752057
Moved 786.4378 486.3455 468.2419 0.2924664 0.2063836
Moved 786.4686 465.8034 447.8034 0.2449153 0.1538153
Moved 786.4993 448.9594 415.9188 0.2059245 0.07180747
Moved 786.53 435.1165 380.1284 0.1738807 -0.02024592
Moved 786.5609 425.4662 345.7974 0.1515421 -0.108546
Moved 786.5916 421.6797 319.1174 0.1427772 -0.1771671
Moved 786.6223 417.4255 297.9785 0.1329294 -0.2315368
Moved 786.6528 412.7565 281.0261 0.1221216 -0.2751387
Moved 786.6838 399.9703 273.9901 0.0925239 -0.2932354
Moved 786.7146 360.835 273 0.001932879 -0.295782
Moved 786.7453 325.0625 296.7941 -0.08087392 -0.2345831
Moved 786.7761 276.9644 317.0142 -0.192212 -0.1825766
Moved 786.8069 243.5 333.5 -0.2696759 -0.140175
Moved 786.8376 223.0225 347.6517 -0.3170775 -0.1037766
Moved 786.8683 211.4857 355.9086 -0.343783 -0.08253969
Moved 786.8991 206.1197 361.8803 -0.3562044 -0.06718035
Moved 786.9299 206 366.9705 -0.3564815 -0.05408816
Moved 786.9606 251.5039 384.168 -0.2511483 -0.009856086
Moved 786.9913 328.5759 396.0522 -0.07274091 0.02071027
Moved 787.0222 433.7155 398 0.1706378 0.02572008
Moved 787.0529 496.3576 388.4998 0.3156425 0.001285341
Moved 787.0836 521.4128 388.0839 0.3736407 0.000215656
Moved 787.1144 539.5474 388 0.4156189 -3.924585E-08
Ended 787.145 539.5474 388 0.4156189 -3.924585E-08
Began 788.4982 239 523 -0.2800926 0.3472221
Stationary 788.529 239 523 -0.2800926 0.3472221
Moved 788.5597 239 508.9424 -0.2800926 0.3110659
Moved 788.5905 227.5306 474.4745 -0.3066421 0.2224139
Moved 788.6212 216.4641 437.7779 -0.3322591 0.1280295
Moved 788.652 204.2797 406.6992 -0.3604637 0.04809462
Moved 788.6827 196.595 386.2532 -0.3782524 -0.004492708
Moved 788.7135 190.9667 375.95 -0.3912808 -0.03099284
Moved 788.7442 188.8109 370.6218 -0.396271 -0.04469718
Moved 788.775 187.2073 367.2073 -0.3999831 -0.05347931
Moved 788.8056 187 365.9503 -0.4004629 -0.05671238
Stationary 788.8365 187 366 -0.4004629 -0.05658444
Moved 788.8673 234.5193 406.2794 -0.2904645 0.04701488
Moved 788.898 320.5702 484.1608 -0.09127279 0.2473272
Moved 788.9288 350.5358 509.775 -0.02190793 0.3132072
Moved 788.9595 367.9844 525.3907 0.01848251 0.3533711
Moved 788.9903 379.2318 534.2318 0.04451811 0.3761105
Ended 789.021 379.2318 534.2318 0.04451811 0.3761105
Began 789.9744 328 509 -0.07407407 0.3112139
Moved 790.0051 370.4544 509 0.02420008 0.3112139
Moved 790.0359 445.4947 524.055 0.1979044 0.3499356
Moved 790.0666 483.5 526.5 0.2858797 0.3562242
Moved 790.0974 506.9975 526 0.3402721 0.3549381
Moved 790.1282 522.5547 526 0.3762841 0.3549381
Ended 790.1589 528 526 0.3888889 0.3549381
Began 790.9892 291 376 -0.1597222 -0.03086435
Stationary 791.02 291 376 -0.1597222 -0.03086435
Moved 791.0507 291 388.0705 -0.1597222 0.0001812374
Moved 791.0814 309 420 -0.1180555 0.08230445
Moved 791.1122 316.2964 442.7687 -0.1011657 0.1408661
Moved 791.143 327.4277 462.4984 -0.07539888 0.191611
Moved 791.1737 333.8357 474.6713 -0.06056557 0.22292
Moved 791.2045 336.4713 484.8854 -0.05446449 0.2491907
Moved 791.2352 336 490.1447 -0.05555556 0.2627178
Moved 791.266 336 496.5503 -0.05555556 0.279193
Moved 791.2968 324.3601 500.6398 -0.08249968 0.2897114
Moved 791.3275 319.2403 502.3799 -0.09435117 0.2941869
Moved 791.3582 313.6669 502 -0.1072525 0.2932098
Moved 791.389 307.5544 502 -0.1214019 0.2932098
Moved 791.4197 301.4497 502 -0.135533 0.2932098
Moved 791.4505 291.9855 492.3237 -0.1574409 0.2683221
Moved 791.4812 279.4508 481.0424 -0.1864565 0.2393064
Moved 791.512 264.1672 465.1672 -0.2218352 0.1984751
Moved 791.5428 253.2996 453.2996 -0.2469916 0.1679516
Moved 791.5735 241.8258 439.5909 -0.2735514 0.1326927
Moved 791.6042 231.713 429.7131 -0.2969606 0.1072866
Moved 791.6349 223.0004 421.0004 -0.3171287 0.0848774
Moved 791.6658 216.9059 413.3589 -0.3312362 0.06522335
Moved 791.6965 215 409.9186 -0.3356481 0.05637494
Moved 791.7273 214 407.6639 -0.3379629 0.05057593
Moved 791.7581 214 404.1203 -0.3379629 0.0414616
Moved 791.7888 214 396.714 -0.3379629 0.02241241
Moved 791.8196 225.8611 388.1389 -0.3105067 0.0003572158
Moved 791.8503 234.7536 380.4348 -0.2899221 -0.01945802
Moved 791.881 241.1836 373.8164 -0.275038 -0.03648043
Moved 791.9118 246.5464 368.4536 -0.262624 -0.05027386
Moved 791.9426 250.8123 365 -0.2527493 -0.05915646
Moved 791.9733 255.1924 362.9038 -0.2426102 -0.06454781
Ended 792.004 257.7331 363 -0.2367289 -0.06430049
PhraseEnd 792.8036
