a subject one can really enjoy
Direct
0.6 0.6
432 388.8
Began 401.8352 171 380 -0.4375 -0.02057613
Stationary 401.866 171 380 -0.4375 -0.02057613
Stationary 401.8967 171 380 -0.4375 -0.02057613
Stationary 401.9274 171 380 -0.4375 -0.02057613
Stationary 401.9581 171 380 -0.4375 -0.02057613
Stationary 401.9888 171 380 -0.4375 -0.02057613
Ended 402.0196 171 380 -0.4375 -0.02057613
Began 403.0027 230 382 -0.3009259 -0.01543218
Stationary 403.0334 230 382 -0.3009259 -0.01543218
Moved 403.0641 241.2297 396.9216 -0.2749311 0.0229465
Moved 403.0948 319.0107 467.0848 -0.09488254 0.2034073
Moved 403.1255 346.1826 489.3188 -0.03198475 0.2605935
Moved 403.1563 365.0708 503.7139 0.01173794 0.2976179
Moved 403.187 373.1035 512.1035 0.03033221 0.3191962
Moved 403.2176 379.1761 514.588 0.04438897 0.3255863
Moved 403.2485 384.9099 517.455 0.05766193 0.3329602
Moved 403.2792 395.0416 520.3472 0.08111487 0.3403991
Moved 403.3099 405.6378 521 0.105643 0.3420781
Moved 403.3406 411.4289 521 0.1190485 0.3420781
Moved 403.3713 419.7957 511.2043 0.1384161 0.3168834
Moved 403.4021 428.4124 492.2335 0.1583621 0.2680902
Moved 403.4328 431.0129 466.8456 0.1643817 0.2027922
Moved 403.4636 431 432.2208 0.1643519 0.1137365
Moved 403.4942 424.7006 405.1258 0.14977 0.04404782
Moved 403.525 415.0243 370.7558 0.1273711 -0.04435245
Moved 403.5557 407.4727 342.8906 0.1098904 -0.1160221
Moved 403.5865 401.8873 314.4929 0.09696135 -0.1890616
Moved 403.6172 400.0677 293.4742 0.09274939 -0.2431219
Moved 403.6478 397.5 282 0.08680551 -0.2726338
Moved 403.6786 395.6199 271.8597 0.0824535 -0.2987147
Moved 403.7094 394.7435 268.7435 0.08042474 -0.3067298
Moved 403.74 395 265.861 0.08101851 -0.3141436
Moved 403.7708 394 266 0.07870366 -0.3137861
Stationary 403.8015 394 266 0.07870366 -0.3137861
Moved 403.8322 394 276.0859 0.07870366 -0.287845
Moved 403.8629 411.5287 314.2803 0.1192793 -0.1896083
Moved 403.8936 425.1398 352.7634 0.1507865 -0.09062904
Moved 403.9243 434.1048 376.2095 0.1715388 -0.03032535
Moved 403.9551 439.5801 389.3203 0.1842131 0.003395787
Moved 403.9859 442.0967 395.1934 0.1900386 0.01850144
Moved 404.0166 443.9959 398.9959 0.194435 0.02828158
Moved 404.0473 444 401.8833 0.1944444 0.03570808
Moved 404.078 445 403.7621 0.1967593 0.04054042
Moved 404.1088 445 405.118 0.1967593 0.04402776
Moved 404.1395 445 406 0.1967593 0.04629618
Moved 404.1702 445 407 0.1967593 0.04886827
Moved 404.2009 445 408.5 0.1967593 0.05272626
Moved 404.2317 446.1449 409.1449 0.1994094 0.05438498
Moved 404.2624 446 411.3592 0.199074 0.0600801
Moved 404.2931 447.2346 416.704 0.2019321 0.07382702
Moved 404.3238 448.7691 427.6149 0.2054841 0.10189
Moved 404.3546 452 442.9548 0.2129629 0.1413446
Moved 404.3853 453 453.0539 0.2152778 0.1673196
Moved 404.416 453 460.1809 0.2152778 0.1856504
Moved 404.4467 442.338 465.831 0.1905973 0.2001825
Moved 404.4774 426.5333 473.3428 0.1540123 0.219503
Moved 404.5082 397.3984 483.6406 0.08657048 0.2459892
Moved 404.5389 362.0734 493.7701 0.004799565 0.2720425
Moved 404.5696 329.1961 503.1786 -0.07130533 0.2962413
Moved 404.6003 301.3073 507.9122 -0.1358627 0.308416
Moved 404.631 288.668 510.833 -0.1651205 0.3159285
Moved 404.6618 282.2969 513.3516 -0.1798683 0.3224062
Moved 404.6925 277.764 514 -0.1903611 0.324074
Moved 404.7232 275.5 515.5 -0.1956018 0.327932
Moved 404.754 274.2526 516 -0.1984894 0.329218
Moved 404.7846 273.5 516 -0.2002315 0.329218
Moved 404.8154 272.8131 516 -0.2018214 0.329218
Stationary 404.8461 273 516 -0.2013889 0.329218
Moved 404.8768 273 492.6672 -0.2013889 0.2692056
Moved 404.9075 284.1496 454.5353 -0.1755796 0.1711299
Moved 404.9382 293.7621 411.9516 -0.1533284 0.06160386
Moved 404.969 300.8988 378.6072 -0.1368083 -0.02415857
Moved 404.9997 305.9507 353.222 -0.1251142 -0.0894497
