the facts get in the way
Moved 1295.583 355.0121 385.1525 -0.01154602 -0.007323826
Moved 1295.613 334.3669 401.8961 -0.05933582 0.03574081
Moved 1295.644 313.685 417.4658 -0.1072107 0.07578634
Moved 1295.675 291.0396 431.9736 -0.1596305 0.1131007
Moved 1295.706 276.1529 445.8471 -0.1940904 0.1487836
Moved 1295.736 268.2973 452.6036 -0.2122748 0.1661616
Moved 1295.767 261.4409 458.5591 -0.2281462 0.1814792
Moved 1295.798 258.3476 461.6523 -0.2353064 0.1894349
Moved 1295.829 256.8833 464.1167 -0.238696 0.1957733
Moved 1295.859 257 470.116 -0.2384259 0.2112035
Moved 1295.89 284.2362 479.6605 -0.1753792 0.2357523
Moved 1295.921 321.5182 488.8394 -0.0890782 0.2593606
Moved 1295.952 328.7046 489 -0.07244309 0.2597736
Moved 1295.982 335.4235 490 -0.05689 0.2623456
Moved 1296.013 341.1824 491 -0.04355917 0.2649176
Ended 1296.044 346 492 -0.03240739 0.2674896
Began 1296.781 483 514 0.2847222 0.324074
Stationary 1296.812 483 514 0.2847222 0.324074
Moved 1296.842 475.6805 502.1058 0.2677789 0.293482
Moved 1296.873 454.5 457 0.21875 0.1774691
Moved 1296.904 420.3559 365.0676 0.1397127 -0.05898267
Moved 1296.935 413.2704 327.3518 0.123311 -0.1559882
Moved 1296.965 409.8853 292.6232 0.1154752 -0.2453108
Moved 1296.996 410 273.4177 0.1157407 -0.2947075
Moved 1297.027 410 254.9122 0.1157407 -0.342304
Moved 1297.057 410 246.1782 0.1157407 -0.3647681
Moved 1297.088 410 241.7219 0.1157407 -0.3762297
Moved 1297.119 410 239.2095 0.1157407 -0.3826917
Moved 1297.15 410 237.3354 0.1157407 -0.3875118
Ended 1297.18 410 237 0.1157407 -0.3883744
Began 1297.979 353 507 -0.01620372 0.3060699
Stationary 1298.01 353 507 -0.01620372 0.3060699
Stationary 1298.04 353 507 -0.01620372 0.3060699
Moved 1298.071 368.2461 478.5078 0.01908829 0.2327874
Moved 1298.102 387.0834 440.1387 0.06269306 0.1341014
Moved 1298.133 398.6871 408.7098 0.0895534 0.05326588
Moved 1298.163 404.1775 392.5563 0.1022626 0.01171889
Moved 1298.194 406 382.3332 0.1064815 -0.0145752
Moved 1298.225 406 374.5 0.1064815 -0.03472222
Moved 1298.255 406 374 0.1064815 -0.03600823
Moved 1298.286 390.2667 374 0.07006188 -0.03600823
Moved 1298.317 364.5165 399.652 0.01045485 0.02996908
Moved 1298.348 331.6535 428.3466 -0.06561697 0.1037719
Moved 1298.378 312.1077 449.4708 -0.1108619 0.1581039
Moved 1298.409 299.6921 462.3079 -0.1396015 0.191121
Moved 1298.44 284.1863 476.8137 -0.1754947 0.2284303
Moved 1298.47 276.3177 484.6823 -0.193709 0.2486683
Moved 1298.501 274 493.8624 -0.199074 0.2722797
Ended 1298.532 274 495 -0.199074 0.2752057
Began 1299.392 220 496 -0.3240741 0.2777777
Stationary 1299.423 220 496 -0.3240741 0.2777777
Stationary 1299.454 220 496 -0.3240741 0.2777777
Moved 1299.484 220 478.0891 -0.3240741 0.2317106
Moved 1299.515 211.494 454.7288 -0.343764 0.1716275
Moved 1299.546 207.3773 429.6415 -0.3532932 0.1071026
Moved 1299.577 204.8595 410.157 -0.3591215 0.05698824
Moved 1299.607 205 395.7443 -0.3587963 0.01991829
Moved 1299.638 205 391.0663 -0.3587963 0.00788669
Moved 1299.669 219.4717 395.6279 -0.3252969 0.01961896
Moved 1299.699 266.2115 425.8076 -0.2171031 0.09724173
Moved 1299.73 307.5035 451.669 -0.1215196 0.1637577
Moved 1299.761 350.5 479 -0.02199074 0.2340534
Moved 1299.792 358.9211 485.5151 -0.002497435 0.2508102
Moved 1299.822 375.355 497.884 0.03554404 0.2826234
Moved 1299.853 384.0567 502.7045 0.05568673 0.2950217
Ended 1299.884 386 503 0.06018519 0.2957818
PhraseEnd 1300.621
