good jobs for those with education
Moved 759.4567 322.2122 351.2122 -0.08747185 -0.09461901
Moved 759.4874 340.8435 367.6591 -0.04434382 -0.05231715
Moved 759.5182 392.0157 411.0124 0.07411043 0.05918816
Moved 759.549 448.4005 457.6003 0.2046308 0.1790131
Moved 759.5797 484.2339 489.7105 0.2875785 0.261601
Moved 759.6104 504.6196 506.6672 0.3347677 0.3052138
Moved 759.6412 515.1064 515.4043 0.3590427 0.3276858
Moved 759.6719 520.8962 520.8962 0.372445 0.3418112
Moved 759.7026 522.5 522.5 0.3761573 0.3459361
Moved 759.7333 523.1305 523.1305 0.3776169 0.3475578
Moved 759.7641 523 524.3591 0.3773148 0.3507177
Stationary 759.7949 523 524 0.3773148 0.3497942
Moved 759.8256 507.8324 524 0.3422047 0.3497942
Moved 759.8563 498.7889 514.1743 0.3212707 0.3245222
Moved 759.887 490.6764 512.8382 0.3024917 0.3210858
Moved 759.9177 485.1364 510.1364 0.2896676 0.3141368
Moved 759.9485 480.4948 507.7474 0.278923 0.3079922
Moved 759.9792 472.7828 502.7828 0.2610712 0.2952231
Moved 760.0099 465.3835 499.1278 0.2439431 0.2858225
Moved 760.0407 457.0804 494.7203 0.2247232 0.2744862
Moved 760.0714 449.7156 490.8104 0.2076749 0.2644299
Moved 760.1022 442.4052 486.2701 0.1907526 0.2527521
Moved 760.1329 434.1147 480.7432 0.1715618 0.2385369
Moved 760.1636 427.2014 476.6007 0.1555588 0.2278824
Moved 760.1944 421.3398 473.1699 0.1419903 0.2190584
Moved 760.2251 415.235 470.4117 0.1278587 0.2119641
Moved 760.2559 408.9342 466.2895 0.1132737 0.2013618
Moved 760.2866 404.2704 463.2704 0.1024778 0.1935968
Moved 760.3173 397.814 458.814 0.0875323 0.1821346
Moved 760.348 392.3214 454.3214 0.07481793 0.1705796
Moved 760.3787 386.8281 450.8281 0.06210198 0.1615947
Moved 760.4095 382.2204 449.6102 0.05143622 0.1584624
Moved 760.4402 377.4239 445.712 0.04033307 0.1484361
Moved 760.471 371.889 442.9445 0.02752095 0.1413181
Moved 760.5017 366.3745 439.1873 0.01475583 0.1316543
Moved 760.5324 361.5497 436.7748 0.003587405 0.1254496
Moved 760.5632 354.0298 434 -0.01382003 0.1183127
Moved 760.5939 345.7257 433 -0.03304228 0.1157406
Moved 760.6246 337.5 433 -0.05208333 0.1157406
Moved 760.6554 329.0948 439.7789 -0.07153983 0.133176
Moved 760.6862 322.5733 447.14 -0.08663585 0.152109
Moved 760.7169 318.5339 455.3983 -0.09598632 0.1733493
Moved 760.7476 316 461.831 -0.1018519 0.1898944
Moved 760.7783 314 468.2902 -0.1064815 0.2065076
Moved 760.8091 313 471.4095 -0.1087963 0.2145305
Moved 760.8398 312 474.1709 -0.1111111 0.2216329
Moved 760.8705 312 475.6473 -0.1111111 0.2254303
Ended 760.9013 312 476.5 -0.1111111 0.2276234
Began 761.639 308 503 -0.1203704 0.2957818
Stationary 761.6697 308 503 -0.1203704 0.2957818
Moved 761.7003 331.2365 486.8108 -0.06658207 0.2541429
Moved 761.7311 354.7423 462.2945 -0.01217057 0.1910866
Moved 761.7618 375.5027 437.3956 0.03588597 0.1270461
Moved 761.7926 390.2991 411.8616 0.07013688 0.06137232
Moved 761.8233 402.8691 391.6964 0.09923398 0.009507112
Moved 761.8541 410.4834 378.2748 0.1168598 -0.02501334
Moved 761.8848 418.7245 365.5511 0.1359362 -0.05773905
Moved 761.9155 423.2238 361.8881 0.1463515 -0.06716026
Moved 761.9462 427.8643 362 0.1570933 -0.06687243
Moved 761.9771 432.6207 362 0.1681036 -0.06687243
Moved 762.0078 455.6425 387.8177 0.2213946 -0.0004689487
Moved 762.0385 480.0563 428.2893 0.2779081 0.1036247
Moved 762.0692 496 460.5 0.3148148 0.1864711
Moved 762.1 506.0445 489.1038 0.3380659 0.2600406
Moved 762.1307 509.7775 500.5549 0.3467071 0.289493
Moved 762.1614 511.5 507 0.3506944 0.3060699
Moved 762.1921 511 510.9965 0.349537 0.3163489
Moved 762.2229 511 512.7548 0.349537 0.3208712
Stationary 762.2537 511 513 0.349537 0.321502
Moved 762.2844 497.8363 513 0.3190655 0.321502
Moved 762.3151 485.8947 507.1654 0.2914229 0.3064953
Moved 762.3458 469.0705 497.5352 0.2524779 0.2817263
Moved 762.3766 453.4863 488.2431 0.2164034 0.2578268
Moved 762.4073 433.8389 474.8849 0.1709235 0.2234695
Moved 762.4381 412.7665 458.6132 0.1221448 0.1816182
Moved 762.4688 391.9074 444.2716 0.0738598 0.1447315
Moved 762.4995 374.3355 430.2795 0.03318399 0.1087436
Moved 762.5303 353 413 -0.01620372 0.06430033
Moved 762.561 320.3816 388.8229 -0.09170935 0.002116568
Moved 762.5917 286.0101 360.9091 -0.171273 -0.06967851
Moved 762.6225 267.7784 347.0671 -0.2134759 -0.1052802
Moved 762.6532 255.7395 339.8958 -0.2413437 -0.1237248
Moved 762.6838 248.3334 337 -0.2584876 -0.1311728
Moved 762.7147 243.8303 337 -0.2689114 -0.1311728
Moved 762.7454 239.6608 354.0354 -0.278563 -0.08735751
Moved 762.7761 239 373.5723 -0.2800926 -0.03710837
Moved 762.8069 239 396.957 -0.2800926 0.02303755
Moved 762.8376 248.1468 417.1468 -0.2589194 0.07496598
Moved 762.8684 251.1172 434.4101 -0.2520436 0.1193675
Moved 762.899 253.4825 446.93 -0.2465683 0.1515689
Moved 762.9298 256.2472 457.9886 -0.2401686 0.1800117
Moved 762.9606 257 464.0238 -0.2384259 0.1955344
Moved 762.9913 257 468.5 -0.2384259 0.2070472
Moved 763.022 257 471.5 -0.2384259 0.2147633
Ended 763.0528 257 471 -0.2384259 0.2134772
Began 763.5446 197 483 -0.3773148 0.2443414
Stationary 763.5753 197 483 -0.3773148 0.2443414
Stationary 763.606 197 483 -0.3773148 0.2443414
Moved 763.6368 217.1871 483 -0.3305854 0.2443414
Moved 763.6675 247.4636 483 -0.2605008 0.2443414
Moved 763.6982 280.4993 483 -0.1840294 0.2443414
Moved 763.7289 311.4385 475.1609 -0.1124109 0.2241792
Moved 763.7597 337 475 -0.05324075 0.2237653
Moved 763.7904 365.7097 474 0.01321703 0.2211934
Moved 763.8212 389.3594 474 0.06796161 0.2211934
Moved 763.8519 407.5539 474 0.1100785 0.2211934
Moved 763.8826 421.2095 474 0.1416886 0.2211934
Moved 763.9134 440.116 474 0.1854536 0.2211934
Moved 763.9441 456.8936 474 0.2242908 0.2211934
Moved 763.9749 470.6062 481.5212 0.2560329 0.240538
Moved 764.0056 481.8612 482.9653 0.2820861 0.2442521
Moved 764.0364 487.4495 484.7247 0.2950219 0.2487775
Moved 764.067 490.4898 486.4898 0.3020597 0.2533173
Moved 764.0978 492.5 486 0.306713 0.2520575
Stationary 764.1285 492.5 486 0.306713 0.2520575
Moved 764.1593 492 486 0.3055556 0.2520575
Stationary 764.19 492 486 0.3055556 0.2520575
Moved 764.2207 482.8015 486 0.2842628 0.2520575
Moved 764.2515 470.9247 486 0.25677 0.2520575
Moved 764.2822 452.7892 486 0.2147899 0.2520575
Moved 764.3129 427.667 477.0741 0.1566365 0.2291
Moved 764.3437 405.4673 477 0.1052484 0.2289094
Moved 764.3745 378.1494 477 0.04201243 0.2289094
Moved 764.4052 358.8682 477 -0.002619873 0.2289094
Moved 764.4359 345.1392 485.6203 -0.03440008 0.2510809
Moved 764.4666 340.9081 488.0919 -0.04419411 0.2574378
Moved 764.4973 340 490 -0.04629632 0.2623456
Moved 764.5281 340 491.2294 -0.04629632 0.2655075
Moved 764.5588 340 493.5 -0.04629632 0.2713476
Moved 764.5896 351.2473 493 -0.02026086 0.2700616
Moved 764.6203 363.8933 477.9493 0.009012321 0.231351
Moved 764.651 377.7573 457.5399 0.04110475 0.1788576
Moved 764.6818 387.4409 439.1183 0.06352047 0.131477
Moved 764.7125 395.5447 418.9106 0.08227945 0.07950249
Moved 764.7432 402.8739 401.2521 0.09924521 0.03408463
Moved 764.774 407.0445 388.7777 0.1088992 0.002000165
Moved 764.8047 411.9991 379.5013 0.1203682 -0.02185876
Moved 764.8354 416.5163 373.4837 0.1308247 -0.03733623
Moved 764.8661 419.0029 369.9971 0.1365809 -0.04630391
Moved 764.8969 420.7671 369 0.1406645 -0.04886839
Moved 764.9277 427.7515 369 0.1568321 -0.04886839
Ended 764.9584 427.7515 369 0.1568321 -0.04886839
Began 765.6959 258 528 -0.2361111 0.3600822
Stationary 765.7267 258 528 -0.2361111 0.3600822
Stationary 765.7575 258 528 -0.2361111 0.3600822
Stationary 765.7882 258 528 -0.2361111 0.3600822
Moved 765.819 258 511.4872 -0.2361111 0.3176111
Moved 765.8497 270.5409 486.0657 -0.2070812 0.2522264
Moved 765.8804 275.4557 459.4811 -0.1957044 0.1838505
Moved 765.9111 281.7987 436.8053 -0.1810216 0.125528
Moved 765.942 286.6547 415.0538 -0.1697807 0.0695827
Moved 765.9727 290.0873 398.5633 -0.1618349 0.02716896
Moved 766.0034 293.8353 385.659 -0.1531591 -0.006021217
Moved 766.0341 295 378.5 -0.150463 -0.02443423
Moved 766.0648 297 373.0419 -0.1458333 -0.03847247
Moved 766.0956 298 368.2726 -0.1435185 -0.05073924
Moved 766.1263 298 365.5272 -0.1435185 -0.05780059
Moved 766.1571 299 363.0704 -0.1412037 -0.06411941
Moved 766.1878 300 361.3416 -0.1388889 -0.06856588
Moved 766.2185 300 359.7957 -0.1388889 -0.07254212
Moved 766.2493 301.3567 358.6433 -0.1357485 -0.07550596
Stationary 766.28 301.3567 358.6433 -0.1357485 -0.07550596
Moved 766.3107 302 358 -0.1342593 -0.07716057
Moved 766.3414 303.5 358 -0.130787 -0.07716057
Moved 766.3722 304.1433 358 -0.129298 -0.07716057
Moved 766.403 306.2632 358 -0.1243907 -0.07716057
Moved 766.4337 307.0027 358 -0.1226788 -0.07716057
Moved 766.4644 308.3571 358 -0.1195436 -0.07716057
Moved 766.4952 309.0617 358 -0.1179128 -0.07716057
Moved 766.5259 310 358 -0.1157407 -0.07716057
Stationary 766.5566 310 358 -0.1157407 -0.07716057
Moved 766.5874 311 358 -0.113426 -0.07716057
Moved 766.6182 312.5 358 -0.1099537 -0.07716057
Moved 766.6489 312 358 -0.1111111 -0.07716057
Moved 766.6796 313.5 358 -0.1076389 -0.07716057
Moved 766.7103 313 358 -0.1087963 -0.07716057
Stationary 766.7411 313 358 -0.1087963 -0.07716057
Moved 766.7718 314.5 358 -0.1053241 -0.07716057
Stationary 766.8025 314.5 358 -0.1053241 -0.07716057
Stationary 766.8333 314.5 358 -0.1053241 -0.07716057
Stationary 766.8638 314.5 358 -0.1053241 -0.07716057
Stationary 766.8947 314.5 358 -0.1053241 -0.07716057
Stationary 766.9255 314.5 358 -0.1053241 -0.07716057
Stationary 766.9562 314.5 358 -0.1053241 -0.07716057
Stationary 766.9869 314.5 358 -0.1053241 -0.07716057
Stationary 767.0176 314.5 358 -0.1053241 -0.07716057
Stationary 767.0484 314.5 358 -0.1053241 -0.07716057
Stationary 767.0792 314.5 358 -0.1053241 -0.07716057
Moved 767.1098 314 358 -0.1064815 -0.07716057
Moved 767.1406 316.4415 368.0906 -0.1008298 -0.05120729
Moved 767.1714 322.6536 371.6536 -0.08645003 -0.04204314
Moved 767.2021 332.1759 384.4462 -0.06440769 -0.009140398
Moved 767.2328 352.4405 413.3518 -0.01749893 0.06520522
Moved 767.2635 377.116 450.7537 0.0396203 0.1614034
Moved 767.2943 389.6536 472.3939 0.0686427 0.2170624
Moved 767.325 399.0691 488.7819 0.09043784 0.2592125
Moved 767.3558 404.238 498.3569 0.1024028 0.2838398
Moved 767.3865 406.8707 502.8707 0.1084969 0.2954493
Moved 767.4172 410 505.5 0.1157407 0.3022119
Moved 767.4479 411.0359 508.0359 0.1181386 0.3087342
Moved 767.4786 412.4115 509.4115 0.1213229 0.3122723
Moved 767.5095 414.5 510 0.1261574 0.3137859
Moved 767.5402 415.3591 510 0.1281461 0.3137859
Stationary 767.5709 415 510 0.1273148 0.3137859
Stationary 767.6017 415 510 0.1273148 0.3137859
Moved 767.6324 405.6585 498.3232 0.1056911 0.2837529
Moved 767.6631 395.3223 482.2039 0.08176456 0.2422938
Moved 767.6939 380.3452 450.5664 0.04709522 0.1609217
Moved 767.7245 360.5049 401.9008 0.001168748 0.03575305
Moved 767.7553 332.8166 333.572 -0.06292462 -0.1399897
Moved 767.7861 320.9093 302.5643 -0.09048765 -0.2197422
Moved 767.8168 313.469 281.761 -0.1077106 -0.2732483
Moved 767.8475 310.0657 267.3284 -0.1155887 -0.3103694
Moved 767.8782 306 256 -0.125 -0.3395062
Moved 767.909 306 249.6952 -0.125 -0.3557222
Moved 767.9398 305 246.0953 -0.1273148 -0.3649811
Moved 767.9705 305 244.7155 -0.1273148 -0.3685303
Moved 768.0012 305 243.9879 -0.1273148 -0.3704014
Moved 768.0319 304 244 -0.1296296 -0.3703704
Moved 768.0627 296.0788 249.2582 -0.1479657 -0.3568463
Moved 768.0934 276.1902 269.4586 -0.1940041 -0.3048907
Moved 768.1241 248.898 293.2918 -0.2571806 -0.2435911
Moved 768.1549 226.0132 316.4173 -0.3101547 -0.1841119
Moved 768.1856 207.0777 334.9223 -0.3539868 -0.1365168
Moved 768.2164 187.6294 355.4633 -0.3990061 -0.08368488
Moved 768.2471 182.454 360.546 -0.4109862 -0.07061208
Moved 768.2779 177.7331 366.5338 -0.4219141 -0.05521161
Moved 768.3086 174.969 370.031 -0.4283124 -0.04621663
Moved 768.3392 175 372.5 -0.4282407 -0.03986633
Moved 768.3698 175 374.2063 -0.4282407 -0.0354777
Moved 768.4008 175 375.5 -0.4282407 -0.03215028
Moved 768.4315 175 379.4614 -0.4282407 -0.02196143
Moved 768.4622 185.3748 386.3748 -0.404225 -0.004180076
Moved 768.493 203.3904 399.5646 -0.3625223 0.02974424
Moved 768.5237 230.801 413.4005 -0.2990718 0.06533042
Moved 768.5544 255.4324 423.2872 -0.2420546 0.0907591
Moved 768.5852 278.3929 432.3572 -0.1889052 0.1140873
Moved 768.6159 298.5633 440.1877 -0.1422146 0.1342277
Moved 768.6466 312.7155 446.6862 -0.1094548 0.1509418
Moved 768.6774 319.2257 452.2258 -0.09438485 0.1651896
Moved 768.7081 323.5912 455.5912 -0.08427957 0.1738457
Moved 768.7388 326.3708 457.3708 -0.0778454 0.1784228
Moved 768.7696 329.1266 460.1266 -0.07146632 0.1855106
Moved 768.8004 332.67 463.67 -0.06326392 0.1946243
Moved 768.8311 339.9844 469.9844 -0.04633247 0.210865
Moved 768.8618 350.2944 476.1472 -0.02246668 0.2267161
Moved 768.8925 357.514 480.838 -0.00575453 0.2387808
Moved 768.9233 362.3706 484.1853 0.005487402 0.2473901
Moved 768.954 366.0165 485 0.01392712 0.2494856
Moved 768.9847 370.5558 486 0.02443472 0.2520575
Moved 769.0155 379.6509 486 0.04548818 0.2520575
Moved 769.0462 388.9941 486 0.06711602 0.2520575
Moved 769.0769 405.1759 486 0.104574 0.2520575
Moved 769.1077 424.5 475.5 0.1493056 0.2250513
Moved 769.1384 451.3508 474.7388 0.2114603 0.2230935
Moved 769.1692 481.5891 475 0.2814563 0.2237653
Moved 769.1999 512.4092 475 0.3527992 0.2237653
Moved 769.2307 528.8937 475 0.3909576 0.2237653
Moved 769.2614 534.4753 483.7377 0.4038781 0.2462388
Moved 769.2921 536 484 0.4074074 0.2469135
Stationary 769.3228 536 484 0.4074074 0.2469135
Stationary 769.3536 536 484 0.4074074 0.2469135
Moved 769.3843 518.4745 465.1694 0.3668391 0.1984808
Moved 769.415 493.631 421.0909 0.3093311 0.08511033
Moved 769.4457 461.9092 337.4678 0.235901 -0.1299696
Moved 769.4765 447.8914 299.377 0.2034522 -0.22794
Moved 769.5073 441.7737 279.2081 0.189291 -0.2798146
Moved 769.538 438.1179 263.4714 0.1808284 -0.3202895
Moved 769.5687 436.3462 255.6924 0.1767273 -0.3402974
Moved 769.5994 436 252.5935 0.1759259 -0.3482678
Ended 769.6302 436 253 0.1759259 -0.3472223
PhraseEnd 770.2142
