the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 329.0099 311 540 -0.113426 0.3909464
Stationary 329.0406 311 540 -0.113426 0.3909464
Moved 329.0714 321.7436 528.3611 -0.08855651 0.3610109
Moved 329.102 347.4965 496.1411 -0.02894322 0.2781407
Moved 329.1328 379.2429 453.6964 0.04454374 0.168972
Moved 329.1635 401.7466 421.5984 0.09663571 0.08641557
Moved 329.1942 415.2642 399.5598 0.1279263 0.02973176
Moved 329.2249 421.2553 390.1171 0.1417946 0.005445088
Moved 329.2557 423 384.4951 0.1458333 -0.009014695
Moved 329.2863 413.3683 380.624 0.1235378 -0.01897121
Moved 329.3171 374.841 380 0.03435413 -0.02057613
Moved 329.3478 343.714 396.5197 -0.03769904 0.02191265
Moved 329.3785 314.3599 415.3868 -0.1056485 0.07043912
Moved 329.4092 275.9135 448.0721 -0.1946446 0.1545063
Moved 329.44 248.6951 472.3049 -0.2576503 0.2168335
Moved 329.4707 230.3816 494.4658 -0.3000426 0.2738316
Moved 329.5014 223.2071 503.5858 -0.3166503 0.2972885
Moved 329.5321 221 508.6611 -0.3217593 0.3103422
Moved 329.5629 221 513.3578 -0.3217593 0.3224224
Moved 329.5936 258.7488 534.3744 -0.2343777 0.3764772
Moved 329.6243 298.9654 543.9204 -0.1412838 0.4010298
Moved 329.655 332 546 -0.06481484 0.4063785
Moved 329.6858 377.5522 546 0.04063011 0.4063785
Ended 329.7165 377.5522 546 0.04063011 0.4063785
Began 330.3923 314 385 -0.1064815 -0.007716127
Stationary 330.4231 314 385 -0.1064815 -0.007716127
Stationary 330.4538 314 385 -0.1064815 -0.007716127
Moved 330.4845 338.8684 409.8904 -0.04891565 0.05630234
Moved 330.5152 376.8836 435.7441 0.03908247 0.1227986
Moved 330.5459 406.0557 454.4334 0.1066104 0.1708677
Moved 330.5766 429.2515 472.97 0.1603043 0.2185443
Moved 330.6074 445.036 486.8753 0.1968426 0.2543089
Moved 330.638 455.9669 498.2783 0.2221457 0.2836375
Moved 330.6688 463.05 507.575 0.2385417 0.3075488
Moved 330.6995 468.8101 513.8101 0.2518751 0.3235854
Moved 330.7303 470 516.9457 0.2546296 0.3316505
Moved 330.761 470.8232 518 0.2565353 0.3343621
Moved 330.7917 471.5 518 0.2581018 0.3343621
Moved 330.8224 471 518 0.2569444 0.3343621
Stationary 330.8531 471 518 0.2569444 0.3343621
Moved 330.8838 464.2599 503.1485 0.2413423 0.2961637
Moved 330.9145 457.3365 488.0096 0.2253161 0.2572263
Moved 330.9452 450.0579 469.1736 0.2084672 0.2087798
Moved 330.976 440.1617 445.7646 0.1855596 0.1485716
Moved 331.0067 429.3845 423.7689 0.1606122 0.09199817
Moved 331.0374 420.9157 401.8032 0.1410085 0.03550204
Moved 331.0681 411.7354 378.3386 0.1197579 -0.02484945
Moved 331.0988 399.2442 351.4885 0.09084315 -0.09390834
Moved 331.1295 387.4155 324.5142 0.06346186 -0.1632867
Moved 331.1603 378.5312 307.7968 0.04289627 -0.2062841
Moved 331.191 367.9169 287.1394 0.01832614 -0.2594152
Moved 331.2217 360.8654 270.7309 0.002003312 -0.3016181
Moved 331.2524 356.1246 259.6869 -0.008970897 -0.3300235
Moved 331.2832 353.0163 253.0326 -0.01616597 -0.3471384
Moved 331.3139 350.1403 248.1403 -0.02282341 -0.3597216
Moved 331.3446 348.2692 245.2692 -0.02715463 -0.3671061
Moved 331.3753 345.5 244 -0.03356482 -0.3703704
Moved 331.406 340.7445 244 -0.04457295 -0.3703704
Moved 331.4368 329.0024 255.9977 -0.07175376 -0.3395121
Moved 331.4675 311.7462 285.5076 -0.1116987 -0.2636121
Moved 331.4982 294.5946 322.498 -0.1514013 -0.1684723
Moved 331.5289 271.4757 372.3642 -0.2049174 -0.04021562
Moved 331.5596 262.4442 410.4084 -0.2258236 0.05763474
Moved 331.5903 257.9425 452.8624 -0.2362442 0.1668272
Moved 331.6211 257 486.195 -0.2384259 0.252559
Moved 331.6518 257 536.9571 -0.2384259 0.38312
Ended 331.6825 267 568 -0.2152778 0.4629629
Began 333.0035 401 250 0.09490739 -0.3549383
Stationary 333.0342 401 250 0.09490739 -0.3549383
Stationary 333.0649 401 250 0.09490739 -0.3549383
Stationary 333.0956 401 250 0.09490739 -0.3549383
