a picture is worth many words
Direct
0.6 0.6
432 388.8
Moved 1402.683 285.7135 321.1432 -0.1719594 -0.1719567
Moved 1402.714 280.8621 325.069 -0.1831897 -0.1618597
Moved 1402.745 276.1129 328.9436 -0.1941832 -0.1518941
Moved 1402.775 270.3633 334.6367 -0.2074923 -0.1372513
Moved 1402.806 263.9486 338.7009 -0.2223411 -0.126798
Moved 1402.837 258.542 343.229 -0.2348565 -0.1151518
Moved 1402.868 251.7849 349.2151 -0.2504979 -0.0997555
Moved 1402.898 244.5715 354.4285 -0.2671956 -0.08634645
Moved 1402.929 238.025 359.975 -0.2823496 -0.07208066
Moved 1402.96 230.9692 364.6872 -0.2986824 -0.05996099
Moved 1402.99 226.5334 368.2333 -0.3089504 -0.05084049
Moved 1403.021 224 371.7801 -0.3148148 -0.04171787
Ended 1403.052 223 374.5 -0.3171296 -0.03472222
PhraseEnd 1404.005
