do you prefer a window seat
Moved 533.8856 262 458.3838 -0.2268519 0.1810282
Moved 533.9164 261 461.1437 -0.2291666 0.1881268
Moved 533.9471 260 462.6043 -0.2314815 0.1918834
Stationary 533.9779 260 463 -0.2314815 0.1929011
Moved 534.0086 259 465.0661 -0.2337963 0.1982152
Stationary 534.0394 259 465.0661 -0.2337963 0.1982152
Moved 534.0701 259 466.2159 -0.2337963 0.2011726
Moved 534.1009 257.5 467 -0.2372685 0.2031892
Moved 534.1315 258 468.2396 -0.2361111 0.2063776
Moved 534.1624 258 469.0771 -0.2361111 0.2085315
Stationary 534.1929 258 469.0771 -0.2361111 0.2085315
Moved 534.2238 258 470.0977 -0.2361111 0.2111566
Stationary 534.2545 258 470.0977 -0.2361111 0.2111566
Moved 534.2853 258 471.1438 -0.2361111 0.2138471
Stationary 534.316 258 471.1438 -0.2361111 0.2138471
Moved 534.3468 258 472.1354 -0.2361111 0.2163975
Moved 534.3775 258 473.2811 -0.2361111 0.2193442
Moved 534.4082 258 473.7018 -0.2361111 0.2204265
Moved 534.439 267.9314 475 -0.2131218 0.2237653
Moved 534.4697 277.9517 479.4758 -0.1899267 0.2352773
Moved 534.5005 287.0716 481.7679 -0.1688157 0.2411724
Moved 534.5313 295.3855 483 -0.1495706 0.2443414
Moved 534.5619 300.2222 484 -0.1383745 0.2469135
Moved 534.5927 304.9896 484 -0.1273388 0.2469135
Ended 534.6235 309.6585 484 -0.1165313 0.2469135
Began 535.8224 186 364 -0.4027778 -0.06172839
Stationary 535.8531 186 364 -0.4027778 -0.06172839
Stationary 535.8839 186 364 -0.4027778 -0.06172839
Stationary 535.9146 186 364 -0.4027778 -0.06172839
Stationary 535.9454 186 364 -0.4027778 -0.06172839
Moved 535.9761 197.7703 364 -0.3755318 -0.06172839
Moved 536.0068 203.9143 364 -0.3613094 -0.06172839
Ended 536.0376 207.9797 364 -0.3518988 -0.06172839
Began 537.0214 209 495 -0.349537 0.2752057
Stationary 537.0521 209 495 -0.349537 0.2752057
Stationary 537.0828 209 495 -0.349537 0.2752057
Stationary 537.1135 209 495 -0.349537 0.2752057
Moved 537.1443 216.3532 495 -0.3325157 0.2752057
Moved 537.175 235.581 495 -0.288007 0.2752057
Moved 537.2057 269.7397 495 -0.208936 0.2752057
Moved 537.2365 307.3033 503.3839 -0.1219831 0.2967692
Moved 537.2673 346.0644 508.7235 -0.03225828 0.3105028
Moved 537.298 382.462 511 0.05199532 0.3163579
Moved 537.3287 412.9308 512.8812 0.1225251 0.3211965
Moved 537.3595 432.7185 513 0.1683299 0.321502
Moved 537.3903 450.4519 513 0.2093795 0.321502
Moved 537.421 461.4199 513 0.2347682 0.321502
Moved 537.4517 468.2413 513 0.2505586 0.321502
Moved 537.4824 473.0513 505.8205 0.2616928 0.3030362
Moved 537.5132 477.576 502.424 0.2721668 0.2943001
Moved 537.5439 480 497.8945 0.2777778 0.2826504
Moved 537.5747 481 483.6895 0.2800926 0.2461148
Moved 537.6054 481 462.2273 0.2800926 0.1909137
Moved 537.6362 469.8392 429.5176 0.2542573 0.1067838
Moved 537.6669 463.3922 399.3529 0.2393337 0.02919986
Moved 537.6976 456.4171 370.0854 0.2231877 -0.0460766
Moved 537.7284 449.5091 340.0303 0.207197 -0.1233788
Moved 537.7591 446.7521 311.0254 0.2008151 -0.19798
Moved 537.7899 441.9501 282.7756 0.1896994 -0.2706389
Moved 537.8206 440.6189 261.5703 0.1866179 -0.3251793
Moved 537.8513 438.7367 243.6835 0.1822609 -0.3711845
Moved 537.8821 435.9774 230.9098 0.1758737 -0.4040386
Moved 537.9128 434.2106 223.4213 0.1717839 -0.4232993
Moved 537.9435 431.7728 219.5455 0.1661407 -0.4332678
Moved 537.9743 429.004 219 0.1597315 -0.4346708
Moved 538.0051 417.6561 219 0.1334631 -0.4346708
Moved 538.0358 394 241 0.07870366 -0.3780865
Moved 538.0665 374.5626 261.4374 0.0337098 -0.3255212
Moved 538.0973 357.8459 277.1541 -0.004986226 -0.2850977
Moved 538.1281 342.2482 292.2932 -0.04109204 -0.2461596
Moved 538.1588 329.4096 304.5904 -0.07081117 -0.214531
Moved 538.1895 316.2743 318.7257 -0.1012169 -0.1781747
Moved 538.2202 307.6445 328.3555 -0.1211933 -0.1534066
Moved 538.251 302.8033 335.3934 -0.1323998 -0.135305
Moved 538.2817 300.3808 341.8577 -0.1380075 -0.1186789
Moved 538.3125 300 350.1631 -0.1388889 -0.09731724
Moved 538.3433 300 359.4396 -0.1388889 -0.07345788
Moved 538.374 320.5489 376.5489 -0.09132197 -0.02945252
Moved 538.4047 344.2334 396.4637 -0.03649677 0.02176873
Moved 538.4355 372.5139 418.2111 0.02896736 0.0777035
Moved 538.4662 395.4262 433.5696 0.08200506 0.1172058
Moved 538.4969 415 446.5 0.1273148 0.1504629
Moved 538.5277 436.7377 460.4918 0.1776337 0.1864501
Moved 538.5584 456.2145 473.439 0.2227188 0.2197503
Moved 538.5892 473.9425 482.9713 0.2637558 0.2442676
Moved 538.6199 487.2368 490.1421 0.2945297 0.2627111
Moved 538.6506 499.3248 497.6624 0.322511 0.2820533
Moved 538.6814 506.1745 501.5873 0.3383669 0.2921483
Moved 538.7122 511.7 504.35 0.3511574 0.2992539
Moved 538.7429 514.6046 505.8023 0.3578809 0.3029894
Moved 538.7736 517.5 507.5 0.3645833 0.3073559
Moved 538.8043 519.3296 508.3296 0.3688186 0.3094895
Moved 538.8351 520.0314 508 0.3704431 0.3086419
Moved 538.8658 521.222 508 0.3731992 0.3086419
Moved 538.8966 521 509.3596 0.3726852 0.3121389
Moved 538.9273 522.3304 509 0.375765 0.3112139
Stationary 538.9581 522.3304 509 0.375765 0.3112139
Moved 538.9888 523.136 509 0.3776297 0.3112139
Stationary 539.0195 523 509 0.3773148 0.3112139
Stationary 539.0503 523 509 0.3773148 0.3112139
Stationary 539.081 523 509 0.3773148 0.3112139
Stationary 539.1118 523 509 0.3773148 0.3112139
Stationary 539.1425 523 509 0.3773148 0.3112139
Moved 539.1733 510.8398 501.46 0.3491661 0.2918208
Moved 539.204 499.2177 500 0.3222632 0.2880658
Moved 539.2348 486.4112 498.2822 0.2926185 0.2836477
Moved 539.2655 474.5819 498 0.265236 0.2829217
Moved 539.2962 465.0124 498 0.2430841 0.2829217
Moved 539.3269 454.5008 498 0.2187518 0.2829217
Moved 539.3577 443.1147 498 0.192395 0.2829217
Moved 539.3884 434.3039 498 0.1719998 0.2829217
Moved 539.4192 427.7697 498 0.1568743 0.2829217
Moved 539.45 420.7306 498 0.14058 0.2829217
Moved 539.4807 412.4409 498 0.1213909 0.2829217
Moved 539.5114 399.2871 498 0.09094249 0.2829217
Moved 539.5422 388.7092 498 0.06645659 0.2829217
Moved 539.5729 370.7376 498 0.02485553 0.2829217
Moved 539.6036 350.3424 498 -0.02235561 0.2829217
Moved 539.6344 329.7259 498 -0.07007902 0.2829217
Moved 539.6652 315.3367 498 -0.1033873 0.2829217
Moved 539.6958 300.5754 498 -0.1375568 0.2829217
Moved 539.7266 288.3992 498 -0.1657426 0.2829217
Moved 539.7574 276.4124 498 -0.1934897 0.2829217
Moved 539.7881 268.5827 498 -0.2116142 0.2829217
Moved 539.8188 260.3081 498 -0.2307682 0.2829217
Moved 539.8496 253.3626 498 -0.2468458 0.2829217
Moved 539.8803 247.3536 498 -0.2607556 0.2829217
Moved 539.9111 239.9349 498 -0.2779285 0.2829217
Moved 539.9418 234.4257 498 -0.2906812 0.2829217
Moved 539.9725 230.9467 498 -0.2987344 0.2829217
Moved 540.0034 228.6367 498 -0.3040817 0.2829217
Ended 540.0341 229 498 -0.3032407 0.2829217
Began 541.0178 219 347 -0.3263889 -0.1054527
Stationary 541.0485 219 347 -0.3263889 -0.1054527
Stationary 541.0793 219 347 -0.3263889 -0.1054527
Stationary 541.11 219 347 -0.3263889 -0.1054527
Moved 541.1407 219 357.4198 -0.3263889 -0.07865278
Moved 541.1715 227.4608 380.4009 -0.3068037 -0.01954514
Moved 541.2022 241.2124 413.4248 -0.2749713 0.06539293
Moved 541.233 252.839 442.5974 -0.2480579 0.1404254
Moved 541.2637 265.6168 474.042 -0.2184796 0.2213013
Moved 541.2944 273.9955 496.656 -0.1990846 0.279465
Moved 541.3251 279.8643 509.7286 -0.1854992 0.3130879
Moved 541.3558 281 515.759 -0.1828704 0.3285981
Moved 541.3867 281 519.6041 -0.1828704 0.3384879
Moved 541.4174 281 521.3696 -0.1828704 0.3430288
Stationary 541.4482 281 521 -0.1828704 0.3420781
Moved 541.4789 262.9839 514.689 -0.2245744 0.325846
Moved 541.5096 234.2569 485.2569 -0.291072 0.2501462
Moved 541.5403 209.061 456.8732 -0.3493959 0.1771428
Moved 541.5711 186.2978 427.8746 -0.4020884 0.1025582
Moved 541.6019 172.3933 406.5899 -0.4342749 0.04781346
Moved 541.6326 161.8987 387.7974 -0.4585677 -0.0005210279
Moved 541.6634 157.2018 377.6053 -0.4694403 -0.02673522
Moved 541.6941 153.5 371 -0.4780093 -0.04372435
Moved 541.7247 152 366.9839 -0.4814814 -0.05405387
Moved 541.7556 150.2344 363.2344 -0.4855685 -0.06369767
Moved 541.7863 150 360.5 -0.4861112 -0.07073053
Moved 541.8171 149.0435 360 -0.4883251 -0.07201654
Moved 541.8478 149 359 -0.4884259 -0.07458848
Moved 541.8785 149 357.5543 -0.4884259 -0.07830679
Stationary 541.9093 149 358 -0.4884259 -0.07716057
Stationary 541.9401 149 358 -0.4884259 -0.07716057
Moved 541.9708 157.2105 358 -0.4694203 -0.07716057
Moved 542.0015 170.6626 367.9939 -0.438281 -0.0514561
Moved 542.0322 190.1049 381.3607 -0.3932757 -0.01707658
Moved 542.063 208.6059 396.2802 -0.3504493 0.02129657
Moved 542.0937 225.4112 409.4112 -0.3115482 0.05506986
Moved 542.1245 244.948 426.948 -0.2663241 0.1001748
Moved 542.1552 266.5 444.5 -0.2164352 0.1453189
Moved 542.186 283.1663 460.1386 -0.1778557 0.1855416
Moved 542.2167 300.5293 473.9495 -0.1376637 0.2210634
Moved 542.2474 316.242 486.6815 -0.1012917 0.2538102
Moved 542.2782 326.0956 493.0478 -0.07848243 0.2701845
Moved 542.309 332.5767 496.7883 -0.06347989 0.2798053
Ended 542.3397 335.3367 497 -0.05709096 0.2803498
PhraseEnd 544.6453
