the postal service is very slow
Moved 318.8927 488 563 0.2962963 0.4501028
Moved 318.9235 415.9893 416.3895 0.1296049 0.07301828
Moved 318.9542 381.6278 319.5112 0.05006433 -0.1761545
Moved 318.9849 369.2391 270.765 0.02138674 -0.3015304
Moved 319.0156 360.5 242 0.001157423 -0.3755144
Moved 319.0464 344.3693 225.121 -0.03618211 -0.4189276
Moved 319.0771 292.3853 252.3595 -0.1565156 -0.3488696
Moved 319.1078 265.1542 310.0208 -0.2195505 -0.2005637
Moved 319.1385 261 399.0763 -0.2291666 0.02848837
Moved 319.1692 260.4817 463.4384 -0.2303664 0.1940288
Moved 319.2 256.2401 513.5592 -0.2401848 0.3229402
Moved 319.2307 252.7361 534.3195 -0.248296 0.3763359
Moved 319.2614 251 539.6651 -0.2523148 0.390085
Ended 319.2921 251 540 -0.2523148 0.3909464
Began 319.4457 473 492 0.2615741 0.2674896
Moved 319.4764 465.4576 492 0.2441148 0.2674896
Moved 319.5072 380.4628 447.0532 0.04736751 0.1518858
Moved 319.5379 322.4759 422.0611 -0.08686135 0.08760558
Moved 319.5686 274.0035 397.2021 -0.199066 0.0236678
Moved 319.5993 244.1016 381.3135 -0.2682832 -0.01719769
Moved 319.63 229.153 372.7687 -0.3028866 -0.03917529
Moved 319.6608 224.9142 368.8285 -0.3126985 -0.04930944
Ended 319.6915 224 369 -0.3148148 -0.04886839
Began 319.8758 371 209 0.025463 -0.4603909
Stationary 319.9065 371 209 0.025463 -0.4603909
Moved 319.9373 327.7052 259.9421 -0.07475639 -0.329367
Moved 319.968 306.9211 312.2368 -0.1228679 -0.1948644
Moved 319.9987 285.7637 385.9453 -0.1718433 -0.005284925
Moved 320.0294 273.9953 455.0211 -0.199085 0.1723794
Moved 320.0602 271.1139 469.4306 -0.2057549 0.2094408
Moved 320.0908 270.0313 479.8438 -0.208261 0.2362235
Moved 320.1216 270 484.8256 -0.2083333 0.2490369
Moved 320.1523 270 487.7017 -0.2083333 0.2564344
Moved 320.183 277.4797 489 -0.1910192 0.2597736
Moved 320.2137 309.8039 489 -0.1161947 0.2597736
Moved 320.2444 336.1543 489 -0.05519837 0.2597736
Moved 320.2752 352.4572 481.1086 -0.01746024 0.2394768
Moved 320.3058 363 479.5 0.006944438 0.2353394
Moved 320.3366 374.4562 480 0.03346344 0.2366254
Moved 320.3673 393.1182 480 0.07666241 0.2366254
Moved 320.398 421.3143 480 0.1419312 0.2366254
Moved 320.4288 461.7236 477.4638 0.2354713 0.2301023
Moved 320.4595 498.5839 477 0.320796 0.2289094
Moved 320.4902 513.8104 476 0.3560427 0.2263374
Ended 320.5209 517 475 0.3634259 0.2237653
Began 320.9203 225 351 -0.3125 -0.09516476
Stationary 320.9511 225 351 -0.3125 -0.09516476
Moved 320.9818 232.5173 351 -0.2950989 -0.09516476
Moved 321.0125 266.4507 376.9296 -0.2165493 -0.02847342
Moved 321.0432 332.5857 406.3369 -0.06345903 0.04716269
Moved 321.0739 438.3971 420.3576 0.1814748 0.08322417
Moved 321.1046 553.3513 425.9566 0.4475724 0.09762497
Moved 321.1353 597.3402 426 0.5493987 0.09773654
Moved 321.1661 618.3329 415.2224 0.5979929 0.07001626
Moved 321.1968 624.2557 411.7443 0.611703 0.06107067
Moved 321.2275 625 411 0.613426 0.05915629
Moved 321.2582 599.9248 443.7753 0.5553815 0.1434548
Moved 321.289 584.3952 470.2795 0.5194333 0.2116241
Moved 321.3197 575.7913 491.8203 0.4995168 0.2670275
Moved 321.3504 573.7196 502.1216 0.4947214 0.2935227
Moved 321.3811 565.4562 511.7519 0.475593 0.3182919
Moved 321.4117 524.684 524.9977 0.381213 0.3523603
Moved 321.4426 418.3555 516.8826 0.1350822 0.3314881
Moved 321.4733 333.4588 503.8287 -0.06143804 0.2979133
Moved 321.504 265.0641 492.224 -0.219759 0.2680658
Moved 321.5348 217.7595 489.184 -0.3292605 0.2602468
Moved 321.5655 187.7895 488 -0.3986354 0.2572016
Moved 321.5962 177.5796 488 -0.4222694 0.2572016
Ended 321.6269 175 488 -0.4282407 0.2572016
PhraseEnd 322.1492
