I want to hold your hand
Stationary 217.237 382 498 0.05092591 0.2829217
Stationary 217.2678 382 498 0.05092591 0.2829217
Stationary 217.2986 382 498 0.05092591 0.2829217
Stationary 217.3293 382 498 0.05092591 0.2829217
Moved 217.36 403.5264 490.4658 0.1007555 0.2635436
Moved 217.3907 455.2507 487 0.2204877 0.2546296
Moved 217.4214 487.3622 484.8638 0.29482 0.2491352
Moved 217.4522 506.2731 485 0.3385952 0.2494856
Moved 217.4829 517.7621 485 0.3651901 0.2494856
Moved 217.5137 523.4653 485 0.3783919 0.2494856
Moved 217.5444 526.9959 485 0.3865646 0.2494856
Moved 217.5751 527 485 0.3865741 0.2494856
Stationary 217.6059 527 485 0.3865741 0.2494856
Moved 217.6366 508.6049 485 0.3439928 0.2494856
Moved 217.6673 479.4239 485 0.2764443 0.2494856
Moved 217.6981 445.205 485 0.1972336 0.2494856
Moved 217.7287 416.3627 484 0.1304693 0.2469135
Moved 217.7596 392.5 484 0.07523149 0.2469135
Moved 217.7903 366.5998 484 0.01527727 0.2469135
Moved 217.821 344.7324 480.7183 -0.03534168 0.2384729
Moved 217.8517 329.9424 478.9856 -0.06957779 0.2340163
Moved 217.8825 319.878 477.4695 -0.09287511 0.2301169
Moved 217.9132 313.1874 476 -0.1083624 0.2263374
Moved 217.9439 309.7169 476 -0.116396 0.2263374
Ended 217.9747 310 476 -0.1157407 0.2263374
Began 218.6201 422 387 0.1435185 -0.002572055
Stationary 218.6509 422 387 0.1435185 -0.002572055
Stationary 218.6815 422 387 0.1435185 -0.002572055
Moved 218.7123 398.5677 379.6974 0.08927722 -0.02135438
Moved 218.743 343.4993 369.0535 -0.03819605 -0.04873087
Moved 218.7738 275.8882 363.0807 -0.1947033 -0.0640928
Moved 218.8045 233.0138 363 -0.2939496 -0.06430049
Moved 218.8352 207.0289 362 -0.3540997 -0.06687243
Moved 218.866 194.8585 362 -0.3822719 -0.06687243
Moved 218.8967 191.7096 362 -0.3895612 -0.06687243
Stationary 218.9274 192 362 -0.3888888 -0.06687243
Moved 218.9582 260.5881 328.2574 -0.2301202 -0.1536588
Moved 218.9889 316.7541 290.5441 -0.1001063 -0.2506583
Moved 219.0197 353.7126 263.4655 -0.01455406 -0.3203048
Moved 219.0503 379.5 247 0.0451389 -0.3626543
Moved 219.0811 394.5953 239.6428 0.08008172 -0.3815771
Moved 219.1119 409.9714 234.0143 0.1156744 -0.3960539
Moved 219.1426 425.3301 231.134 0.1512271 -0.4034619
Moved 219.1733 436.3366 230 0.1767052 -0.4063786
Moved 219.204 446.7438 228 0.2007957 -0.4115227
Moved 219.2348 448.1833 228 0.2041279 -0.4115227
Stationary 219.2655 448 228 0.2037037 -0.4115227
Moved 219.2961 417.163 262.2479 0.1323217 -0.3234366
Moved 219.327 378.1731 296.8557 0.04206747 -0.2344248
Moved 219.3577 342.3082 328.3561 -0.04095316 -0.1534051
Moved 219.3885 322.7869 343.4379 -0.08614142 -0.1146144
Moved 219.4192 304.691 358.5908 -0.1280301 -0.07564097
Moved 219.45 292.218 369.188 -0.1569027 -0.0483848
Moved 219.4807 285.0705 374.9295 -0.173448 -0.03361753
Moved 219.5114 281.9848 376 -0.1805906 -0.03086435
Ended 219.5421 281 377 -0.1828704 -0.02829226
PhraseEnd 220.0647
