the bathroom is good for reading
Moved 629.3934 455.6354 524.3229 0.2213782 0.3506246
Moved 629.4241 367.1695 465.1187 0.01659612 0.1983503
Moved 629.4548 322.8473 431.8837 -0.08600156 0.1128694
Moved 629.4856 295.8303 410.7117 -0.148541 0.05841475
Moved 629.5163 279.9838 397.9838 -0.1852227 0.02567837
Moved 629.5471 270.5 391 -0.2071759 0.007715971
Ended 629.5778 267 387 -0.2152778 -0.002572055
Began 630.2231 348 397 -0.0277778 0.02314815
Stationary 630.2539 348 397 -0.0277778 0.02314815
Stationary 630.2846 348 397 -0.0277778 0.02314815
Moved 630.3153 380.9024 416.9512 0.04838527 0.07446293
Moved 630.346 455.9278 453.6477 0.2220551 0.1688469
Moved 630.3768 511.9068 476.472 0.3516362 0.2275515
Moved 630.4075 523.1662 480.3887 0.3776995 0.2376252
Moved 630.4382 529.5095 483.2547 0.392383 0.2449965
Moved 630.4689 532 484.8304 0.3981481 0.2490493
Moved 630.4996 534 485.7076 0.4027778 0.2513056
Moved 630.5304 535 486 0.4050927 0.2520575
Moved 630.5612 535 487 0.4050927 0.2546296
Moved 630.5919 489.0402 469.0302 0.2987042 0.2084108
Moved 630.6226 408.7822 427.0184 0.1129217 0.1003558
Moved 630.6533 380.2305 411.2392 0.04682998 0.05977152
Moved 630.684 359.95 398.7188 -0.0001157323 0.02756876
Moved 630.7147 346.4512 393.7256 -0.03136302 0.01472626
Moved 630.7455 341.985 393 -0.0417015 0.01285996
Ended 630.7762 340.552 393 -0.04501859 0.01285996
Began 631.3908 282 383 -0.1805555 -0.01286016
Stationary 631.4216 282 383 -0.1805555 -0.01286016
Moved 631.4523 331.3231 411.6616 -0.06638164 0.06085788
Moved 631.483 417.0753 449.5282 0.1321187 0.1582514
Moved 631.5137 532.2887 493.0341 0.3988164 0.2701495
Moved 631.5445 544.7606 501.4085 0.4276866 0.2916885
Moved 631.5752 551.4459 507.4459 0.4431617 0.3072167
Moved 631.606 551 514.4088 0.4421297 0.3251254
Moved 631.6367 520.7625 530.9662 0.3721353 0.3677113
Moved 631.6674 451.2315 541 0.2111841 0.3935184
Moved 631.6982 354.6196 541 -0.01245469 0.3935184
Moved 631.7289 326.3712 541 -0.07784456 0.3935184
Moved 631.7596 304.0655 532.1522 -0.1294781 0.3707618
Ended 631.7903 287.5586 525.5661 -0.1676884 0.3538222
Began 632.4973 310 534 -0.1157407 0.3755144
Stationary 632.528 310 534 -0.1157407 0.3755144
Stationary 632.5586 310 534 -0.1157407 0.3755144
Moved 632.5894 276.6596 534 -0.1929176 0.3755144
Moved 632.6201 262.4876 529.8557 -0.2257232 0.3648552
Moved 632.6508 242.2227 524.5371 -0.2726327 0.3511756
Moved 632.6815 232.9847 522.6616 -0.2940168 0.3463517
Moved 632.7123 228.0801 523 -0.30537 0.3472221
Moved 632.743 224.2348 522.2348 -0.3142713 0.345254
Moved 632.7737 220.0506 519.0506 -0.3239569 0.3370642
Moved 632.8045 200.3137 490.1895 -0.3696442 0.2628331
Moved 632.8351 177.5428 445.0347 -0.4223546 0.1466941
Moved 632.8659 165.2396 406.7986 -0.4508343 0.04835035
Moved 632.8967 159.1979 388.9893 -0.4648198 0.002544544
Moved 632.9274 157 379.5 -0.4699074 -0.02186214
Moved 632.9581 155 374.5049 -0.474537 -0.03470974
Moved 632.9888 155 371.8828 -0.474537 -0.04145391
Stationary 633.0196 155 372 -0.474537 -0.04115226
Moved 633.0504 201.1268 383.1729 -0.3677621 -0.01241543
Moved 633.0811 277.1386 398.9866 -0.1918087 0.02825772
Moved 633.1118 325.1824 400 -0.08059631 0.03086416
Moved 633.1425 348.9086 400 -0.0256746 0.03086416
Moved 633.1732 357.3255 400 -0.006191035 0.03086416
Moved 633.204 363.0734 400 0.00711441 0.03086416
Moved 633.2347 366.4149 400 0.01484921 0.03086416
Moved 633.2654 371.9151 400 0.02758125 0.03086416
Moved 633.2961 406.2042 427.2042 0.1069542 0.1008337
Moved 633.3269 463.0892 476.241 0.2386324 0.2269571
Moved 633.3576 503.7804 509.5853 0.3328251 0.3127195
Moved 633.3884 514.3382 517.2255 0.3572644 0.3323699
Moved 633.4191 518.9805 520.9805 0.3680103 0.3420278
Moved 633.4498 521 498.6221 0.3726852 0.2845217
Moved 633.4805 482 404.5 0.2824074 0.04243823
Moved 633.5113 458.8112 329.245 0.2287297 -0.1511189
Moved 633.542 459 304.6479 0.2291666 -0.214383
Moved 633.5728 453.8511 288.8511 0.217248 -0.2550126
Moved 633.6035 431.5378 291.4294 0.1655969 -0.2483811
Moved 633.6342 384.6447 326.4269 0.0570479 -0.158367
Moved 633.6649 341.5704 376.4518 -0.04266118 -0.02970213
Moved 633.6957 331.327 392.3459 -0.0663726 0.01117781
Ended 633.7264 328.3639 397.0602 -0.07323176 0.02330281
PhraseEnd 634.4025
