that is a very nasty cut
Moved 1237.877 407.1562 250.317 0.1091579 -0.354123
Moved 1237.907 373.3639 267.8181 0.03093491 -0.3091099
Moved 1237.938 331.9005 292.053 -0.06504511 -0.2467772
Moved 1237.969 295.1337 312.6972 -0.1501534 -0.19368
Moved 1238 257.3298 334.2401 -0.2376626 -0.1382714
Moved 1238.03 227.9416 349.3902 -0.3056907 -0.09930521
Moved 1238.061 215.623 354.7508 -0.334206 -0.08551758
Moved 1238.092 203.8739 360.4174 -0.361403 -0.07094292
Moved 1238.122 195.9908 365.0092 -0.3796509 -0.05913291
Moved 1238.153 193.0806 365 -0.3863875 -0.05915646
Moved 1238.184 192.0087 367 -0.3888688 -0.05401234
Moved 1238.215 192 368.8726 -0.3888888 -0.04919609
Moved 1238.245 192 370 -0.3888888 -0.04629637
Moved 1238.276 192 373.5 -0.3888888 -0.03729432
Moved 1238.307 200.4825 376.1207 -0.3692534 -0.03055384
Moved 1238.337 205.9955 377 -0.356492 -0.02829226
Moved 1238.368 212.6077 378.8693 -0.3411858 -0.02348448
Moved 1238.399 218.9615 380.3205 -0.3264779 -0.01975189
Moved 1238.43 226.8676 381 -0.308177 -0.01800419
Moved 1238.46 234.4899 383.1633 -0.2905326 -0.01243999
Moved 1238.491 240.0848 384 -0.2775815 -0.01028807
Moved 1238.522 245.1219 386.561 -0.2659214 -0.003701277
Moved 1238.552 255.7534 397.1918 -0.2413115 0.02364131
Moved 1238.583 272.4777 413.4777 -0.202598 0.06552892
Moved 1238.614 287.539 430.4468 -0.1677338 0.1091738
Moved 1238.645 301.2444 446.9926 -0.1360084 0.1517298
Moved 1238.675 310.2323 460.4647 -0.115203 0.1863802
Moved 1238.706 317 470.5 -0.09953702 0.2121912
Moved 1238.737 320.0293 476.0587 -0.09252468 0.2264882
Moved 1238.767 322.8966 481.7933 -0.08588741 0.2412378
Moved 1238.798 326.5365 484.7682 -0.07746179 0.2488895
Moved 1238.829 331 487.5 -0.06712963 0.2559156
Moved 1238.86 340.6227 493.3113 -0.04485498 0.2708625
Moved 1238.89 349.0776 497.0518 -0.02528325 0.2804829
Moved 1238.921 356.6965 498.8988 -0.007647077 0.2852335
Moved 1238.952 360.3372 500 0.0007806222 0.2880658
Moved 1238.983 367.973 503.3243 0.01845588 0.296616
Ended 1239.013 378 507 0.04166663 0.3060699
Began 1240.273 311 219 -0.113426 -0.4346708
Stationary 1240.303 311 219 -0.113426 -0.4346708
Stationary 1240.334 311 219 -0.113426 -0.4346708
Stationary 1240.365 311 219 -0.113426 -0.4346708
Moved 1240.396 329.6993 254.899 -0.07014047 -0.3423378
Moved 1240.426 378.4771 317.1724 0.0427709 -0.1821697
Moved 1240.457 418.5467 371.757 0.1355247 -0.04177737
Moved 1240.488 443.9023 408.1278 0.1942182 0.05176901
Moved 1240.518 472.4638 444.3872 0.2603329 0.1450288
Moved 1240.549 481.1818 455.9091 0.2805135 0.1746633
Moved 1240.58 491.6997 468.1661 0.3048604 0.2061885
Moved 1240.611 497.7705 475.5411 0.3189132 0.2251571
Moved 1240.641 501.6451 481.2902 0.3278822 0.2399438
Moved 1240.672 504.5 486 0.3344907 0.2520575
Moved 1240.703 505 489.0189 0.3356481 0.2598221
Moved 1240.733 506 491.8984 0.337963 0.2672283
Moved 1240.764 507 494.5 0.3402778 0.2739197
Moved 1240.795 507.6508 496.6508 0.3417842 0.2794516
Moved 1240.826 508 498 0.3425926 0.2829217
Moved 1240.856 508 500.0664 0.3425926 0.2882366
Moved 1240.887 508 501 0.3425926 0.2906378
Moved 1240.918 508 502.3745 0.3425926 0.2941729
Moved 1240.948 509.5 502 0.3460647 0.2932098
Moved 1240.979 509 503 0.3449074 0.2957818
Stationary 1241.01 509 503 0.3449074 0.2957818
Moved 1241.041 509 504 0.3449074 0.2983539
Stationary 1241.071 509 504 0.3449074 0.2983539
Stationary 1241.102 509 504 0.3449074 0.2983539
Moved 1241.133 509 505 0.3449074 0.3009258
Stationary 1241.163 509 505 0.3449074 0.3009258
Stationary 1241.194 509 505 0.3449074 0.3009258
Moved 1241.225 509 506 0.3449074 0.3034978
Stationary 1241.256 509 506 0.3449074 0.3034978
Stationary 1241.286 509 506 0.3449074 0.3034978
Stationary 1241.317 509 506 0.3449074 0.3034978
Stationary 1241.348 509 506 0.3449074 0.3034978
Moved 1241.379 499.4908 506 0.3228953 0.3034978
Moved 1241.409 490.6336 506 0.3023925 0.3034978
Moved 1241.44 480.0191 498.0063 0.277822 0.2829381
Moved 1241.471 468.5 494 0.2511574 0.2726337
Moved 1241.501 452.3739 490.2497 0.2138284 0.2629879
Moved 1241.532 442.2664 488.7555 0.1904315 0.2591447
Moved 1241.563 433.6209 486.8737 0.1704188 0.2543046
Moved 1241.594 426.9019 486 0.1548654 0.2520575
Moved 1241.624 421.8547 484.4274 0.1431822 0.2480127
Moved 1241.655 417.5517 484 0.1332215 0.2469135
Moved 1241.686 413.6826 483 0.1242653 0.2443414
Moved 1241.716 412.6877 481.6877 0.1219622 0.2409663
Moved 1241.747 409.5 482 0.1145834 0.2417695
Moved 1241.778 407.5 480.5 0.1099537 0.2379114
Moved 1241.808 406.966 481 0.1087176 0.2391974
Stationary 1241.839 406.966 481 0.1087176 0.2391974
Moved 1241.87 405.8933 481 0.1062346 0.2391974
Moved 1241.901 404.8166 481 0.1037421 0.2391974
Stationary 1241.931 404.8166 481 0.1037421 0.2391974
Moved 1241.962 403.8329 481 0.1014651 0.2391974
Stationary 1241.993 403.8329 481 0.1014651 0.2391974
Moved 1242.024 402.8931 481 0.09928962 0.2391974
Stationary 1242.054 402.8931 481 0.09928962 0.2391974
Stationary 1242.085 402.8931 481 0.09928962 0.2391974
Moved 1242.116 401.9105 481 0.09701511 0.2391974
Stationary 1242.146 401.9105 481 0.09701511 0.2391974
Stationary 1242.177 401.9105 481 0.09701511 0.2391974
Moved 1242.208 400.948 481 0.09478699 0.2391974
Stationary 1242.239 400.948 481 0.09478699 0.2391974
Stationary 1242.269 400.948 481 0.09478699 0.2391974
Stationary 1242.3 400.948 481 0.09478699 0.2391974
Stationary 1242.331 400.948 481 0.09478699 0.2391974
Moved 1242.361 399.9939 481 0.09257842 0.2391974
Stationary 1242.392 399.9939 481 0.09257842 0.2391974
Stationary 1242.423 399.9939 481 0.09257842 0.2391974
Stationary 1242.454 399.9939 481 0.09257842 0.2391974
Moved 1242.484 398.936 481 0.09012967 0.2391974
Stationary 1242.515 398.936 481 0.09012967 0.2391974
Stationary 1242.546 398.936 481 0.09012967 0.2391974
Stationary 1242.576 399 481 0.09027779 0.2391974
Stationary 1242.607 399 481 0.09027779 0.2391974
Moved 1242.638 397.9146 481 0.08776525 0.2391974
Stationary 1242.669 397.9146 481 0.08776525 0.2391974
Stationary 1242.699 397.9146 481 0.08776525 0.2391974
Stationary 1242.73 397.9146 481 0.08776525 0.2391974
Stationary 1242.761 397.9146 481 0.08776525 0.2391974
Stationary 1242.792 397.9146 481 0.08776525 0.2391974
Stationary 1242.822 397.9146 481 0.08776525 0.2391974
Stationary 1242.853 397.9146 481 0.08776525 0.2391974
Moved 1242.884 408.5 481 0.1122685 0.2391974
Ended 1242.914 408.5 481 0.1122685 0.2391974
Backspace 1243.959
Began 1245.157 340 521 -0.04629632 0.3420781
Stationary 1245.188 340 521 -0.04629632 0.3420781
Stationary 1245.218 340 521 -0.04629632 0.3420781
Stationary 1245.249 340 521 -0.04629632 0.3420781
Moved 1245.28 350.7167 501.7966 -0.02148916 0.2926868
Moved 1245.31 366.6998 475.217 0.01550883 0.2243236
Moved 1245.341 380.4688 449.5562 0.04738142 0.1583235
Moved 1245.372 388.1094 428.4115 0.06506801 0.1039389
Moved 1245.402 389 416.3309 0.06712963 0.07286743
Moved 1245.433 389 404.1863 0.06712963 0.04163134
Moved 1245.464 385.0895 394.3241 0.05807747 0.01626568
Moved 1245.495 372.6553 383.7127 0.02929459 -0.01102707
Moved 1245.525 338.7164 371.1432 -0.04926766 -0.04335584
Moved 1245.556 296.0945 369 -0.1479294 -0.04886839
Moved 1245.587 254.5928 369 -0.2439981 -0.04886839
Moved 1245.618 233.1698 369 -0.2935884 -0.04886839
Moved 1245.648 219.3334 376 -0.3256171 -0.03086435
Moved 1245.679 210.9852 377.0049 -0.3449416 -0.02827954
Moved 1245.71 208 377.6673 -0.3518518 -0.02657588
Moved 1245.74 217.9113 393.7431 -0.3289091 0.01477124
Moved 1245.771 284.339 450.1647 -0.1751413 0.1598886
Moved 1245.802 323.4417 473.9611 -0.08462568 0.2210933
Moved 1245.833 337.3298 482.9979 -0.05247732 0.244336
Moved 1245.863 345.6175 488.0784 -0.03329277 0.2574032
Moved 1245.894 351.8244 491.4122 -0.01892497 0.2659779
Ended 1245.925 355 494 -0.01157408 0.2726337
Began 1246.662 483 501 0.2847222 0.2906378
Stationary 1246.693 483 501 0.2847222 0.2906378
Stationary 1246.723 483 501 0.2847222 0.2906378
Stationary 1246.754 483 501 0.2847222 0.2906378
Moved 1246.785 433.3206 480.566 0.1697236 0.2380812
Moved 1246.816 378.1331 458.7258 0.04197479 0.1819079
Moved 1246.846 316.4054 433.7551 -0.1009135 0.1176828
Moved 1246.877 280.6544 415.4363 -0.1836704 0.07056652
Moved 1246.908 252.6856 398.1237 -0.248413 0.02603825
Moved 1246.938 238.6057 389.3028 -0.2810054 0.003350693
Moved 1246.969 231.5341 383.5342 -0.2973747 -0.01148624
Ended 1247 230 383 -0.3009259 -0.01286016
Began 1247.676 182 360 -0.412037 -0.07201654
Stationary 1247.706 182 360 -0.412037 -0.07201654
Ended 1247.737 182 360 -0.412037 -0.07201654
Began 1248.628 343 229 -0.03935183 -0.4089506
Stationary 1248.659 343 229 -0.03935183 -0.4089506
Stationary 1248.689 343 229 -0.03935183 -0.4089506
Stationary 1248.72 343 229 -0.03935183 -0.4089506
Moved 1248.751 343 241.9814 -0.03935183 -0.3755622
Moved 1248.782 326.6505 265.5688 -0.0771978 -0.3148952
Moved 1248.812 306.0203 300.2119 -0.1249529 -0.2257925
Moved 1248.843 286.183 336.4069 -0.1708727 -0.1326983
Moved 1248.874 265.1402 382.0635 -0.2195829 -0.01526876
Moved 1248.904 255.9224 418.3492 -0.2409204 0.07805856
Moved 1248.935 252.0839 439.4127 -0.2498057 0.1322341
Moved 1248.966 249.5681 452.1597 -0.2556295 0.1650198
Moved 1248.997 246.6955 462.9135 -0.262279 0.1926787
Moved 1249.027 246 469.3522 -0.2638889 0.2092391
Moved 1249.058 245 472.8066 -0.2662037 0.2181239
Moved 1249.089 245 475.623 -0.2662037 0.2253677
Moved 1249.12 245 477.5 -0.2662037 0.2301954
Moved 1249.15 245 482.6561 -0.2662037 0.2434569
Moved 1249.181 266.4729 488.7365 -0.2164979 0.2590958
Moved 1249.212 281.7136 493.5712 -0.1812186 0.2715307
Moved 1249.242 304.5847 499.317 -0.1282762 0.2863089
Moved 1249.273 327.5 503.5 -0.07523149 0.2970678
Moved 1249.304 340.1674 506 -0.04590884 0.3034978
Moved 1249.334 347.8185 508 -0.02819801 0.3086419
Moved 1249.365 355.3524 509.7841 -0.01075829 0.3132307
Moved 1249.396 361.496 511.248 0.00346293 0.3169958
Moved 1249.427 365.2103 511 0.0120609 0.3163579
Ended 1249.457 370 513 0.02314816 0.321502
Began 1250.778 428 230 0.1574074 -0.4063786
Stationary 1250.809 428 230 0.1574074 -0.4063786
Stationary 1250.84 428 230 0.1574074 -0.4063786
Moved 1250.87 413.848 237.4736 0.124648 -0.3871563
Moved 1250.901 405.3736 245.3553 0.1050315 -0.3668845
Moved 1250.932 361 274.5 0.002314846 -0.2919239
Moved 1250.963 339.644 288.3314 -0.0471205 -0.2563493
Moved 1250.993 296.88 314.1533 -0.146111 -0.189935
Moved 1251.024 262.7628 334.3328 -0.2250862 -0.138033
Moved 1251.055 232.8509 350.3996 -0.2943267 -0.09670893
Moved 1251.085 210.9705 360.6361 -0.3449758 -0.07038046
Moved 1251.116 199.7368 365.5088 -0.3709796 -0.05784784
Moved 1251.147 194.3693 367.6307 -0.3834044 -0.05239024
Moved 1251.178 192 369 -0.3888888 -0.04886839
Moved 1251.208 190.5 369 -0.3923611 -0.04886839
Moved 1251.239 191 369 -0.3912037 -0.04886839
Moved 1251.27 201.2836 369 -0.367399 -0.04886839
Moved 1251.301 207.8488 369 -0.3522018 -0.04886839
Moved 1251.331 215.5417 360.736 -0.3343941 -0.07012355
Moved 1251.362 223.1801 359.94 -0.3167127 -0.07217085
Moved 1251.393 228.3875 360 -0.3046586 -0.07201654
Moved 1251.423 233.9189 360 -0.2918544 -0.07201654
Moved 1251.454 237.3333 360 -0.2839506 -0.07201654
Moved 1251.485 244.5834 360 -0.267168 -0.07201654
Moved 1251.516 254.1091 378.6636 -0.2451178 -0.02401336
Moved 1251.546 265.5971 393.8957 -0.2185251 0.0151637
Moved 1251.577 282.8744 417.7907 -0.1785314 0.07662216
Moved 1251.608 288.6062 425.0078 -0.1652634 0.09518462
Moved 1251.638 297.8752 440.6881 -0.1438073 0.1355146
Moved 1251.669 306.4151 455.8301 -0.1240392 0.1744602
Moved 1251.7 312.3564 466.0345 -0.1102862 0.200706
Moved 1251.731 316.1345 473.4036 -0.1015404 0.2196592
Moved 1251.761 320.0658 478.0658 -0.0924402 0.2316506
Moved 1251.792 323.8833 481.8833 -0.08360356 0.2414694
Moved 1251.823 329.4618 484.8206 -0.07069031 0.2490242
Moved 1251.853 338.4724 489.7361 -0.04983252 0.261667
Moved 1251.884 348.7345 493.2448 -0.02607763 0.2706913
Moved 1251.915 356.2345 495.1172 -0.008716533 0.2755073
Moved 1251.946 363.1971 496 0.007400613 0.2777777
Moved 1251.976 372.545 498.515 0.02903928 0.2842464
Moved 1252.007 380.1614 499 0.04666984 0.2854938
Moved 1252.038 385.5254 500 0.05908658 0.2880658
Ended 1252.068 390 501 0.06944448 0.2906378
Began 1253.789 311 232 -0.113426 -0.4012346
Stationary 1253.819 311 232 -0.113426 -0.4012346
Stationary 1253.85 311 232 -0.113426 -0.4012346
Moved 1253.881 304 264.4907 -0.1296296 -0.3176681
Moved 1253.911 330.1903 313.636 -0.0690039 -0.1912654
Moved 1253.942 352.3355 358.671 -0.01774197 -0.07543485
Moved 1253.973 369.9487 393.8973 0.02302935 0.01516797
Moved 1254.004 383.9833 420.9694 0.05551696 0.08479785
Moved 1254.034 395.49 444.235 0.08215278 0.1446373
Moved 1254.065 402.4868 458.9735 0.09834895 0.1825449
Moved 1254.096 407 468.5 0.1087963 0.2070472
Moved 1254.127 410.1761 477.7046 0.1161485 0.2307216
Moved 1254.157 413.0469 485.1408 0.1227938 0.2498476
Moved 1254.188 415.9217 490.8434 0.1294484 0.2645148
Moved 1254.219 418.3272 495.6545 0.1350168 0.276889
Moved 1254.25 420.3124 499.3124 0.139612 0.2862972
Moved 1254.28 421.1917 502.1917 0.1416475 0.2937029
Moved 1254.311 422 505.07 0.1435185 0.3011059
Moved 1254.342 423 506.6469 0.1458333 0.3051616
Moved 1254.372 424 509.5221 0.1481481 0.3125567
Moved 1254.403 425.5 511.5 0.1516204 0.317644
Moved 1254.434 426.2494 512.2495 0.1533551 0.3195716
Moved 1254.465 426 513.1595 0.1527777 0.3219123
Moved 1254.495 427.0808 514.0808 0.1552795 0.3242818
Moved 1254.526 428.2794 516.2794 0.1580541 0.3299366
Moved 1254.557 428 517.061 0.1574074 0.3319468
Stationary 1254.587 428 517.061 0.1574074 0.3319468
Moved 1254.618 429.2492 518.2492 0.160299 0.335003
Moved 1254.649 429 519.0626 0.1597223 0.3370951
Moved 1254.68 430.3221 519 0.1627825 0.3369341
Moved 1254.71 430 520.2224 0.162037 0.3400781
Stationary 1254.741 430 520.2224 0.162037 0.3400781
Moved 1254.772 430 521.1497 0.162037 0.3424632
Moved 1254.802 431 521 0.1643519 0.3420781
Stationary 1254.833 431 521 0.1643519 0.3420781
Moved 1254.864 431 522.5 0.1643519 0.3459361
Moved 1254.895 431 522 0.1643519 0.3446501
Stationary 1254.925 431 522 0.1643519 0.3446501
Stationary 1254.956 431 522 0.1643519 0.3446501
Stationary 1254.987 431 522 0.1643519 0.3446501
Stationary 1255.017 431 522 0.1643519 0.3446501
Moved 1255.048 421.0273 522 0.1412668 0.3446501
Moved 1255.079 407.5307 513.3827 0.1100248 0.3224863
Moved 1255.11 396.4061 508.7625 0.08427332 0.3106029
Moved 1255.14 384.03 504.015 0.05562494 0.2983923
Moved 1255.171 373.5189 500.1297 0.03129373 0.2883993
Moved 1255.202 366.5 497.5 0.0150463 0.2816358
Moved 1255.233 360.4106 495.7053 0.0009505947 0.2770198
Moved 1255.263 357.8289 494.8289 -0.005025814 0.2747655
Moved 1255.294 354.9503 495 -0.01168907 0.2752057
Moved 1255.325 354 495 -0.01388888 0.2752057
Ended 1255.355 354 495 -0.01388888 0.2752057
PhraseEnd 1256.738
