this is a very good idea
Moved 901.0162 385.3472 426.7348 0.05867412 0.09962651
Moved 901.0469 350.7474 406.4986 -0.02141804 0.04757869
Moved 901.0777 322 389.5 -0.08796295 0.003857946
Moved 901.1083 306.1252 380.5626 -0.1247103 -0.01912929
Moved 901.1391 293.9158 372.9579 -0.1529727 -0.03868864
Moved 901.1698 283.3308 369.1103 -0.1774749 -0.04858464
Moved 901.2006 276.9363 366.6454 -0.192277 -0.05492434
Moved 901.2313 270.3251 366 -0.2075808 -0.05658444
Moved 901.262 263.4143 366 -0.2235779 -0.05658444
Moved 901.2927 256.8512 376.2233 -0.2387704 -0.03029003
Moved 901.3234 249.5499 384.4501 -0.2556714 -0.009130509
Moved 901.3542 242.0287 395.4569 -0.2730817 0.01917925
Moved 901.3849 235.29 406.4201 -0.2886806 0.04737669
Moved 901.4156 229.3133 416.5822 -0.3025154 0.07351388
Moved 901.4464 221.5478 434.3567 -0.3204913 0.1192301
Moved 901.4771 216.4119 449.9406 -0.3323799 0.1593121
Moved 901.5078 214 464.3376 -0.3379629 0.1963414
Moved 901.5385 212 475.0481 -0.3425926 0.2238891
Moved 901.5692 212 487.5267 -0.3425926 0.2559843
Moved 901.6 218.0017 498.7511 -0.3286997 0.2848536
Moved 901.6307 226.5 510.5 -0.3090278 0.3150719
Moved 901.6613 233.4212 518.4212 -0.2930064 0.3354454
Moved 901.6921 239.0314 525.0157 -0.2800199 0.3524065
Moved 901.7228 244.7842 528.8921 -0.2667033 0.3623767
Moved 901.7536 249.7114 531.3557 -0.2552978 0.3687131
Moved 901.7842 253.3292 533 -0.2469231 0.3729423
Moved 901.8151 257.2083 535.2083 -0.2379438 0.3786221
Moved 901.8458 260.0836 535 -0.2312881 0.3780863
Moved 901.8765 263.6228 535 -0.2230954 0.3780863
Moved 901.9072 266.4962 535 -0.2164441 0.3780863
Moved 901.9379 268.183 535 -0.2125395 0.3780863
Moved 901.9686 269.374 535 -0.2097825 0.3780863
Moved 901.9994 270.2218 535 -0.20782 0.3780863
Stationary 902.0301 270.2218 535 -0.20782 0.3780863
Moved 902.0609 271.4939 524.5426 -0.2048752 0.3511898
Moved 902.0916 271 521.8694 -0.2060186 0.3443143
Moved 902.1222 271 511.4609 -0.2060186 0.3175435
Moved 902.153 255.517 480.2507 -0.2418588 0.2372701
Moved 902.1837 213 390.5 -0.3402778 0.006429962
Ended 902.2144 205 370 -0.3587963 -0.04629637
PhraseEnd 903.6584
