travel at the speed of light
Moved 438.1395 327.163 444.6489 -0.07601167 0.1457017
Moved 438.1702 406.7695 466.3462 0.1082627 0.2015076
Moved 438.2009 484.081 482.5203 0.2872245 0.2431076
Moved 438.2316 509.0157 485 0.3449436 0.2494856
Moved 438.2623 521.4726 486.8682 0.3737791 0.2542905
Moved 438.293 524 487 0.3796296 0.2546296
Moved 438.3239 525 489.579 0.3819444 0.2612629
Moved 438.3546 476.1266 509.1832 0.2688117 0.311685
Moved 438.3853 428.6185 525.6144 0.158839 0.3539465
Moved 438.416 378.3424 538.6973 0.04245927 0.3875958
Moved 438.4467 358.3679 542.4387 -0.003777941 0.3972187
Moved 438.4774 349.0578 543 -0.02532909 0.3986624
Moved 438.5082 344.2236 543 -0.03651937 0.3986624
Moved 438.5389 339.4669 543 -0.04753033 0.3986624
Moved 438.5697 335.3591 543 -0.05703921 0.3986624
Moved 438.6004 332.5 543 -0.06365741 0.3986624
Moved 438.6311 329.9361 543 -0.06959245 0.3986624
Moved 438.6619 327.065 543 -0.07623851 0.3986624
Moved 438.6926 324.1907 536 -0.08289183 0.3806583
Moved 438.7233 322.8674 534.8674 -0.08595511 0.3777454
Moved 438.7541 322 533.8087 -0.08796295 0.3750223
Moved 438.7848 319.9663 534 -0.09267052 0.3755144
Moved 438.8155 319.054 533 -0.09478236 0.3729423
Moved 438.8463 319 533 -0.09490739 0.3729423
Moved 438.877 318 531.5 -0.09722222 0.3690843
Moved 438.9077 317 530.7546 -0.09953702 0.3671671
Moved 438.9384 315.1686 529.1686 -0.1037763 0.363088
Moved 438.9692 308.4224 515.8448 -0.1193925 0.3288189
Moved 438.9999 298.4754 487.8035 -0.142418 0.2566963
Moved 439.0306 293.6027 468.6163 -0.1536974 0.2073464
Moved 439.0613 292 455.199 -0.1574074 0.1728368
Moved 439.0921 292 444.5785 -0.1574074 0.1455207
Ended 439.1228 292 444 -0.1574074 0.1440329
Began 439.7374 475 535 0.2662037 0.3780863
Stationary 439.7681 475 535 0.2662037 0.3780863
Moved 439.7988 452.3516 517.5934 0.2137768 0.3333162
Moved 439.8296 370.397 453.0045 0.02406716 0.1671926
Moved 439.8603 351.262 441.1528 -0.02022688 0.1367099
Moved 439.8911 331.0519 427.6011 -0.06700948 0.1018546
Moved 439.9218 318.8293 420.5529 -0.09530251 0.08372644
Ended 439.9525 312 415 -0.1111111 0.06944436
Began 440.5671 527 407 0.3865741 0.04886827
Stationary 440.5978 527 407 0.3865741 0.04886827
Stationary 440.6285 527 407 0.3865741 0.04886827
Moved 440.6593 507.2882 426.1389 0.3409448 0.09809384
Moved 440.69 472.8446 486.8571 0.2612143 0.2542621
Moved 440.7207 458.0129 514.9785 0.2268817 0.3265908
Moved 440.7515 453.139 523.722 0.2155994 0.3490793
Moved 440.7822 449.5 529 0.2071759 0.3626543
Moved 440.8129 447.7434 530 0.2031098 0.3652262
Moved 440.8437 444.8598 531 0.1964347 0.3677982
Moved 440.8744 416.8832 499.8598 0.131674 0.2877052
Moved 440.9051 388.5984 467.0109 0.0662001 0.2032172
Moved 440.9358 362.7816 439.3218 0.006438891 0.1320005
Moved 440.9666 348.6383 422.2979 -0.0263003 0.08821455
Moved 440.9973 340.3555 412.3555 -0.04547337 0.06264259
Moved 441.028 337.4904 409.2452 -0.05210563 0.05464294
Moved 441.0588 335.5 407 -0.05671298 0.04886827
Moved 441.0895 336 406 -0.05555556 0.04629618
Moved 441.1202 364.115 406 0.009525417 0.04629618
Moved 441.1509 387.4649 416.7859 0.0635762 0.07403793
Moved 441.1817 394.7635 418.7635 0.08047114 0.07912423
Moved 441.2124 395 429.4274 0.08101851 0.1065519
Moved 441.2431 366.0543 460.9457 0.01401454 0.1876174
Moved 441.2739 336.5116 488.4884 -0.05437126 0.2584577
Moved 441.3046 321.2052 501.7948 -0.08980279 0.2926821
Moved 441.3352 315 507 -0.1041667 0.3060699
Ended 441.3661 314.5 509 -0.1053241 0.3112139
PhraseEnd 442.1035
