why do you ask silly questions
Stationary 672.4226 208 360 -0.3518518 -0.07201654
Stationary 672.4534 208 360 -0.3518518 -0.07201654
Stationary 672.4841 208 360 -0.3518518 -0.07201654
Stationary 672.5148 208 360 -0.3518518 -0.07201654
Stationary 672.5455 208 360 -0.3518518 -0.07201654
Stationary 672.5763 208 360 -0.3518518 -0.07201654
Moved 672.607 220.243 360 -0.3235115 -0.07201654
Moved 672.6378 223.7503 360 -0.3153929 -0.07201654
Moved 672.6685 227.2557 360 -0.3072784 -0.07201654
Moved 672.6992 232.503 367.5031 -0.2951318 -0.05271849
Moved 672.73 237.0792 369.0396 -0.2845389 -0.04876643
Moved 672.7607 241.8527 370.9263 -0.273489 -0.04391383
Moved 672.7915 245.8056 372.8055 -0.264339 -0.03908047
Moved 672.8222 251.3503 375.6751 -0.251504 -0.03169982
Moved 672.853 257.5715 380.381 -0.237103 -0.01959616
Moved 672.8837 264.1397 387.1396 -0.2218989 -0.002212878
Moved 672.9144 273.7662 398.7662 -0.1996154 0.0276907
Moved 672.9452 278.926 406.889 -0.1876713 0.04858268
Moved 672.976 283.2059 411.2059 -0.1777641 0.0596858
Moved 673.0067 291.4077 423.8155 -0.1587784 0.09211799
Moved 673.0374 294.2873 427.2873 -0.1521127 0.1010475
Moved 673.0681 305.2588 441.3882 -0.1267157 0.1373154
Moved 673.0989 309.1317 447.2634 -0.1177507 0.1524263
Moved 673.1296 315.8976 454.8976 -0.102089 0.1720616
Moved 673.1603 320.3179 460.6359 -0.09185661 0.1868206
Moved 673.191 324.8297 465.6594 -0.08141278 0.1997411
Moved 673.2218 329.4097 469.4097 -0.07081086 0.2093869
Moved 673.2526 334.583 472.583 -0.0588357 0.2175488
Moved 673.2833 337.0917 475.0917 -0.05302851 0.2240011
Moved 673.3141 338 476 -0.05092591 0.2263374
Moved 673.3448 339 477 -0.04861111 0.2289094
Moved 673.3755 339.7599 478 -0.04685203 0.2314814
Stationary 673.4063 340 478 -0.04629632 0.2314814
Moved 673.437 340 479 -0.04629632 0.2340534
Moved 673.4677 341 479 -0.04398147 0.2340534
Stationary 673.4985 341 479 -0.04398147 0.2340534
Moved 673.5292 341 480.0756 -0.04398147 0.2368198
Stationary 673.5599 341 480.0756 -0.04398147 0.2368198
Stationary 673.5907 341 480.0756 -0.04398147 0.2368198
Stationary 673.6215 341 480.0756 -0.04398147 0.2368198
Stationary 673.6522 341 480.0756 -0.04398147 0.2368198
Moved 673.683 342.006 480 -0.04165277 0.2366254
Moved 673.7137 346.814 480 -0.03052324 0.2366254
Moved 673.7444 352.8304 480 -0.01659642 0.2366254
Moved 673.7751 366.77 481.795 0.01567135 0.2412421
Moved 673.8059 383.3462 484.6693 0.05404214 0.2486349
Moved 673.8367 399.0064 486.1677 0.09029268 0.2524889
Moved 673.8673 415.5313 489.0886 0.1285447 0.2600014
Moved 673.8981 428.8961 491 0.1594817 0.2649176
Moved 673.9289 439.5226 494.8409 0.1840801 0.2747965
Moved 673.9596 447.0977 496.3659 0.2016149 0.2787188
Moved 673.9904 454.4819 498.241 0.2187082 0.2835415
Moved 674.0211 461.2375 500.1187 0.234346 0.2883711
Moved 674.0518 465.5281 501 0.244278 0.2906378
Moved 674.0825 468.5678 501 0.2513144 0.2906378
Moved 674.1133 470.438 502 0.2556435 0.2932098
Moved 674.144 472.5 502 0.2604167 0.2932098
Moved 674.1747 473 502.8628 0.2615741 0.2954289
Moved 674.2054 474.2951 503 0.2645721 0.2957818
Moved 674.2363 475.1535 503 0.2665589 0.2957818
Stationary 674.267 475.1535 503 0.2665589 0.2957818
Moved 674.2977 476.1306 503 0.2688207 0.2957818
Moved 674.3284 483.4991 483.1271 0.2858775 0.2446685
Moved 674.3592 499.3044 455.9068 0.3224638 0.1746573
Moved 674.39 514.6662 428.6677 0.3580236 0.1045979
Moved 674.4207 527.6999 404.6002 0.3881942 0.0426958
Moved 674.4514 536.1747 387.6506 0.4078118 -0.0008987694
Moved 674.4821 541.9369 376.1262 0.4211502 -0.03053963
Moved 674.5129 544 370.095 0.4259259 -0.04605195
Moved 674.5436 547.334 366.666 0.4336435 -0.05487135
Moved 674.5744 548.2014 362.5972 0.4356515 -0.06533658
Moved 674.6051 549 361.1677 0.4375 -0.06901329
Moved 674.6359 549 359.6674 0.4375 -0.07287209
Moved 674.6666 550.176 358.824 0.4402221 -0.07504106
Moved 674.6974 550 357.626 0.4398148 -0.07812233
Moved 674.728 550 356.7756 0.4398148 -0.08030973
Moved 674.7589 542.553 357 0.4225765 -0.07973259
Moved 674.7896 507.3793 372.4639 0.3411558 -0.03995911
Moved 674.8203 475.5 393 0.2673611 0.01285996
Moved 674.851 445.2473 412.5018 0.1973316 0.06301904
Moved 674.8818 423.3382 431.6135 0.1466161 0.1121747
Moved 674.9125 407.8699 448.1301 0.11081 0.1546555
Moved 674.9433 396.5426 461.4573 0.08458942 0.1889334
Moved 674.974 388.2476 472.7524 0.06538788 0.2179846
Moved 675.0048 383.8608 477.2783 0.05523344 0.2296252
Moved 675.0355 383 479.0045 0.05324075 0.2340649
Ended 675.0663 383 479.0045 0.05324075 0.2340649
Began 676.0807 168 483 -0.4444444 0.2443414
Stationary 676.1114 168 483 -0.4444444 0.2443414
Stationary 676.1422 168 483 -0.4444444 0.2443414
Stationary 676.1729 168 483 -0.4444444 0.2443414
Moved 676.2036 189.5936 483 -0.3944592 0.2443414
Moved 676.2344 229.6421 483 -0.3017545 0.2443414
Moved 676.2651 275.7889 490 -0.194933 0.2623456
Moved 676.2958 319.831 490 -0.09298388 0.2623456
Moved 676.3266 348.1887 490 -0.02734095 0.2623456
Moved 676.3573 373.6987 490 0.03170987 0.2623456
Moved 676.3881 386.0779 490 0.0603655 0.2623456
Moved 676.4188 393.2961 490 0.07707417 0.2623456
Moved 676.4495 399.1487 490 0.0906219 0.2623456
Moved 676.4803 404.8799 490 0.1038885 0.2623456
Moved 676.511 409.8163 490 0.1153155 0.2623456
Moved 676.5418 413.3772 490 0.1235584 0.2623456
Moved 676.5725 414 490 0.125 0.2623456
Moved 676.6033 415 490 0.1273148 0.2623456
Stationary 676.634 415 490 0.1273148 0.2623456
Stationary 676.6647 415 490 0.1273148 0.2623456
Moved 676.6955 399.5372 490 0.09152135 0.2623456
Moved 676.7263 361 493.5 0.002314846 0.2713476
Moved 676.757 334.7707 497.5573 -0.05840112 0.2817831
Moved 676.7877 307.2478 501.2921 -0.1221116 0.2913889
Moved 676.8184 299.0739 501.5852 -0.1410327 0.2921429
Moved 676.8492 286.1352 502 -0.1709834 0.2932098
Moved 676.8799 279.0135 502 -0.1874687 0.2932098
Moved 676.9106 272.2577 502 -0.2031072 0.2932098
Moved 676.9414 266.5136 502 -0.2164038 0.2932098
Moved 676.9722 262.6262 491.4393 -0.2254023 0.2660476
Moved 677.0029 254.623 477.2461 -0.2439282 0.2295423
Moved 677.0336 249.0025 459.0151 -0.2569386 0.1826519
Moved 677.0644 243.2673 436.2031 -0.2702145 0.123979
Moved 677.0951 240.5919 417.1437 -0.2764075 0.07495794
Moved 677.1259 239 403.8364 -0.2800926 0.04073155
Moved 677.1566 238 397.6583 -0.2824074 0.02484117
Moved 677.1874 238 395.2304 -0.2824074 0.01859669
Moved 677.2181 238 395 -0.2824074 0.01800408
Stationary 677.2488 238 395 -0.2824074 0.01800408
Moved 677.2795 247.6001 395 -0.2601849 0.01800408
Moved 677.3103 255.511 410.1442 -0.2418727 0.05695527
Moved 677.341 264.9863 425.9725 -0.2199392 0.0976659
Moved 677.3718 273.877 444.3797 -0.1993587 0.1450094
Moved 677.4025 282.4977 460.9954 -0.1794034 0.1877453
Moved 677.4333 294.203 478.2842 -0.1523079 0.2322123
Moved 677.464 309.5202 494.5202 -0.1168514 0.2739716
Moved 677.4948 331.0672 506.4269 -0.06697401 0.3045958
Moved 677.5254 334.807 507.2018 -0.05831714 0.3065888
Moved 677.5563 353.0905 514.4673 -0.01599426 0.325276
Moved 677.587 373.24 517 0.03064821 0.33179
Moved 677.6177 388.5998 519.92 0.06620327 0.3393002
Moved 677.6484 402.7987 521.4664 0.09907116 0.3432778
Moved 677.6791 416.7026 523.3405 0.131256 0.348098
Moved 677.71 429.877 524 0.1617522 0.3497942
Moved 677.7407 439.203 524 0.1833403 0.3497942
Moved 677.7714 450.44 524 0.209352 0.3497942
Moved 677.8022 460.9077 524 0.2335826 0.3497942
Moved 677.8329 471.05 524 0.2570602 0.3497942
Moved 677.8636 481.6444 514.1422 0.2815843 0.3244398
Moved 677.8943 488.4375 508.375 0.297309 0.3096064
Moved 677.9251 493.3661 501.9508 0.3087179 0.2930833
Moved 677.9559 497.5 492 0.318287 0.2674896
Moved 677.9866 501.0922 481.631 0.3266024 0.2408205
Moved 678.0173 501 466.2052 0.3263889 0.201145
Moved 678.0481 501 451.7659 0.3263889 0.1640068
Moved 678.0789 501 434.2202 0.3263889 0.118879
Moved 678.1096 489.5265 413.3427 0.2998298 0.06518167
Moved 678.1403 481.6664 394.1104 0.2816353 0.01571604
Moved 678.1711 475.0495 376.198 0.2663183 -0.03035494
Moved 678.2018 468.5 358 0.2511574 -0.07716057
Moved 678.2325 460.7982 338.795 0.233329 -0.126556
Moved 678.2633 448.8769 315.7538 0.2057336 -0.1858185
Moved 678.294 441.3054 297.9162 0.1882069 -0.2316972
Moved 678.3248 434.6546 282.3092 0.1728116 -0.2718385
Ended 678.3555 431 272 0.1643519 -0.2983539
Backspace 680.2614
Began 681.3066 216 532 -0.3333333 0.3703703
Stationary 681.3373 216 532 -0.3333333 0.3703703
Stationary 681.3681 216 532 -0.3333333 0.3703703
Moved 681.3989 230.8272 510.5525 -0.2990112 0.3152069
Moved 681.4296 251.6569 475.749 -0.2507942 0.2256918
Moved 681.4604 281.1704 437.8907 -0.1824759 0.1283196
Moved 681.4911 307.2241 409.7759 -0.1221665 0.05600799
Moved 681.5219 327.69 389.3101 -0.07479171 0.003369492
Moved 681.5526 341.12 378.704 -0.04370372 -0.02390952
Moved 681.5833 349.1046 371.5969 -0.02522086 -0.04218906
Moved 681.6141 357.0246 365.9877 -0.006887516 -0.05661599
Moved 681.6448 358.0626 366 -0.004484802 -0.05658444
Moved 681.6755 363.9322 365 0.009102325 -0.05915646
Moved 681.7062 373.2567 365 0.03068675 -0.05915646
Moved 681.737 392.6232 399.2464 0.07551669 0.02892588
Moved 681.7678 398.2742 428.4682 0.08859773 0.1040848
Moved 681.7985 399 453.0593 0.09027779 0.1673335
Moved 681.8292 399 473.1371 0.09027779 0.2189739
Moved 681.8599 388.6644 491.6747 0.06635268 0.2666529
Moved 681.8907 385.5713 502.2862 0.05919277 0.2939459
Moved 681.9215 385 506.3054 0.05787035 0.3042834
Ended 681.9522 385 507 0.05787035 0.3060699
Began 682.7208 268 352 -0.212963 -0.09259266
Stationary 682.7515 268 352 -0.212963 -0.09259266
Stationary 682.7822 268 352 -0.212963 -0.09259266
Moved 682.813 292.9371 371.1733 -0.1552381 -0.04327852
Moved 682.8437 353.0829 407.8723 -0.01601189 0.05111164
Moved 682.8745 375.0248 419.6799 0.03477971 0.08148126
Moved 682.9052 426.2886 445.6443 0.1534458 0.148262
Moved 682.936 461.8387 468.6246 0.2357379 0.2073679
Moved 682.9667 486.6522 483.826 0.2931763 0.2464661
Moved 682.9974 500.9615 492.9808 0.3262998 0.2700122
Moved 683.0282 506.3655 496 0.3388091 0.2777777
Moved 683.0589 508.8776 497.8776 0.344624 0.2826068
Moved 683.0897 510.5 498 0.3483796 0.2829217
Ended 683.1204 510.5 498 0.3483796 0.2829217
Began 683.3663 373 492 0.0300926 0.2674896
Stationary 683.397 373 492 0.0300926 0.2674896
Stationary 683.4278 373 492 0.0300926 0.2674896
Stationary 683.4586 373 492 0.0300926 0.2674896
Moved 683.4893 403.1111 481.2345 0.09979427 0.2398006
Moved 683.52 437.1288 478.6559 0.178539 0.2331685
Moved 683.5508 460.7943 475.8006 0.2333202 0.2258245
Moved 683.5815 486.7969 474.9114 0.2935113 0.2235375
Moved 683.6122 507.198 475 0.3407361 0.2237653
Moved 683.643 528.8309 485.3521 0.3908123 0.250391
Moved 683.6737 540.0877 487.3625 0.4168697 0.2555621
Moved 683.7045 544.9436 490.9436 0.4281101 0.2647726
Moved 683.7352 547 493.8019 0.4328704 0.2721241
Moved 683.7659 547 498.3597 0.4328704 0.283847
Moved 683.7967 532.2184 506.1126 0.3986539 0.3037874
Moved 683.8275 514.0797 511.2045 0.3566658 0.316884
Moved 683.8582 490.1738 513 0.3013282 0.321502
Moved 683.8889 465.0154 513 0.2430913 0.321502
Moved 683.9197 446.5 513 0.2002315 0.321502
Moved 683.9504 432.5389 503.0518 0.167914 0.2959151
Moved 683.9811 420.5205 498.7603 0.1400939 0.2848772
Moved 684.0119 411.999 493.9995 0.120368 0.2726324
Moved 684.0427 407.4502 491 0.1098384 0.2649176
Moved 684.0734 404.5695 490 0.1031701 0.2623456
Stationary 684.1041 405 490 0.1041667 0.2623456
Ended 684.1349 405 490 0.1041667 0.2623456
Began 684.7497 172 344 -0.4351852 -0.1131688
Stationary 684.7804 172 344 -0.4351852 -0.1131688
Stationary 684.8112 172 344 -0.4351852 -0.1131688
Stationary 684.8419 172 344 -0.4351852 -0.1131688
Moved 684.8726 187.5775 344 -0.3991261 -0.1131688
Moved 684.9034 196.1864 353.2966 -0.3791982 -0.08925779
Moved 684.9341 214.2119 356.1732 -0.3374724 -0.08185916
Moved 684.9649 225.1981 358.7995 -0.3120414 -0.07510424
Moved 684.9957 236.4261 360 -0.2860507 -0.07201654
Moved 685.0264 253.3875 360 -0.2467882 -0.07201654
Moved 685.0571 277.1904 361 -0.1916888 -0.06944452
Moved 685.0878 309.4905 362.9056 -0.11692 -0.06454318
Moved 685.1185 337.9457 365 -0.05105158 -0.05915646
Moved 685.1493 364.9447 365 0.01144608 -0.05915646
Moved 685.1801 385.5 365 0.05902777 -0.05915646
Moved 685.2108 402.2286 365 0.09775132 -0.05915646
Moved 685.2415 424.3594 365 0.14898 -0.05915646
Moved 685.2723 449.1088 365 0.2062703 -0.05915646
Moved 685.303 461.0323 365 0.233871 -0.05915646
Moved 685.3338 470.8936 365 0.2566982 -0.05915646
Moved 685.3642 474.138 365 0.2642083 -0.05915646
Moved 685.3953 477.9488 365 0.2730295 -0.05915646
Moved 685.426 480.472 365 0.2788704 -0.05915646
Moved 685.4567 481.3734 355.386 0.280957 -0.08388385
Moved 685.4874 482.374 358 0.2832731 -0.07716057
Moved 685.5182 483.2181 358 0.2852272 -0.07716057
Ended 685.549 484.0681 358 0.2871947 -0.07716057
Began 686.7478 223 366 -0.3171296 -0.05658444
Stationary 686.7785 223 366 -0.3171296 -0.05658444
Stationary 686.8093 223 366 -0.3171296 -0.05658444
Stationary 686.84 223 366 -0.3171296 -0.05658444
Moved 686.8708 251.6174 379.3087 -0.2508855 -0.0223542
Moved 686.9016 286.2007 398.6003 -0.1708318 0.02726417
Moved 686.9323 335.11 421.8682 -0.05761579 0.08710943
Moved 686.963 367.55 437.1591 0.01747678 0.1264378
Moved 686.9938 393.0582 453.7054 0.07652352 0.1689954
Moved 687.0245 410.9598 463.6399 0.1179626 0.194547
Moved 687.0552 427.5 472.5 0.15625 0.2173353
Moved 687.0859 441.6628 479.8314 0.1890344 0.2361919
Moved 687.1167 448.3891 482.6945 0.2046044 0.2435558
Moved 687.1474 459.4739 488.3685 0.2302636 0.2581492
Moved 687.1782 468.7245 492.2415 0.2516772 0.2681108
Moved 687.2089 473.1134 493 0.2618365 0.2700616
Moved 687.2397 475.7674 493 0.26798 0.2700616
Moved 687.2704 477.567 493 0.2721459 0.2700616
Moved 687.3011 483.8976 478.5123 0.2867999 0.2327992
Moved 687.3319 494.6983 465.6223 0.3118017 0.1996458
Moved 687.3627 502.4285 447.4286 0.3296956 0.1528515
Moved 687.3934 512.1814 418.0931 0.3522718 0.07739981
Moved 687.4241 518.1053 400.684 0.3659846 0.03262335
Moved 687.4548 523.6605 385.5721 0.3788436 -0.006244682
Moved 687.4855 529.8514 369.8716 0.3931745 -0.04662659
Moved 687.5164 530.8608 365.4176 0.3955111 -0.05808238
Moved 687.547 533.7434 358.5131 0.4021838 -0.07584081
Moved 687.5778 535.2205 354.7795 0.4056029 -0.08544356
Moved 687.6085 535 351.8179 0.4050927 -0.09306119
Moved 687.6393 535 349.9721 0.4050927 -0.09780844
Moved 687.67 512.9543 359.2659 0.354061 -0.07390458
Moved 687.7007 480.898 381.7944 0.2798565 -0.01596082
Moved 687.7315 452.7232 404.6215 0.214637 0.04275059
Moved 687.7623 434.868 418.9434 0.1733055 0.07958679
Moved 687.793 420.0796 431.9203 0.1390732 0.1129638
Moved 687.8237 407.0819 444.9181 0.108986 0.1463942
Moved 687.8545 397.4333 457.0889 0.08665115 0.1776978
Moved 687.8853 391.196 467.206 0.07221291 0.203719
Moved 687.916 388.0687 472.8625 0.06497394 0.2182678
Moved 687.9468 384.1918 480.6163 0.05599966 0.2382107
Moved 687.9775 381.3156 484.3689 0.04934152 0.2478623
Moved 688.0082 379.5 487.5 0.0451389 0.2559156
Moved 688.039 380 489.0657 0.04629632 0.2599427
Ended 688.0697 380 489.0657 0.04629632 0.2599427
Began 688.6845 139 501 -0.511574 0.2906378
Stationary 688.7152 139 501 -0.511574 0.2906378
Stationary 688.746 139 501 -0.511574 0.2906378
Moved 688.7767 149.3895 501 -0.4875243 0.2906378
Moved 688.8074 182.1807 501 -0.4116186 0.2906378
Moved 688.8382 223.8118 501 -0.3152504 0.2906378
Moved 688.869 291.5585 509.0372 -0.1584294 0.3113097
Moved 688.8997 313.2422 510.4828 -0.1082357 0.3150277
Moved 688.9305 340.8506 512 -0.04432743 0.31893
Moved 688.9612 366.8871 512 0.01594245 0.31893
Moved 688.9919 387.2159 512 0.06299983 0.31893
Moved 689.0226 400.2124 512 0.09308418 0.31893
Moved 689.0534 412.5643 512 0.1216766 0.31893
Moved 689.0841 421.226 504.4726 0.1417269 0.2995693
Moved 689.1149 429.8463 503.0513 0.1616812 0.2959137
Moved 689.1456 436 502 0.1759259 0.2932098
Moved 689.1763 438.3672 501 0.1814055 0.2906378
Ended 689.207 440.2404 500 0.1857418 0.2880658
Began 689.3915 257 536 -0.2384259 0.3806583
Stationary 689.4223 257 536 -0.2384259 0.3806583
Stationary 689.4531 257 536 -0.2384259 0.3806583
Stationary 689.4838 257 536 -0.2384259 0.3806583
Moved 689.5145 257 516.3008 -0.2384259 0.3299918
Moved 689.5453 257 496.1825 -0.2384259 0.278247
Moved 689.576 248.5818 468.0365 -0.2579124 0.2058551
Moved 689.6067 244.6591 450.8069 -0.2669928 0.1615405
Moved 689.6375 238.8054 426.1242 -0.2805431 0.09805597
Moved 689.6682 235.0254 411.1272 -0.289293 0.05948349
Moved 689.6989 233 401.4295 -0.2939815 0.03454087
Moved 689.7297 232 396.1359 -0.2962963 0.02092569
Moved 689.7604 232 391.6938 -0.2962963 0.00950048
Moved 689.7911 232 388.8192 -0.2962963 0.002106835
Moved 689.822 232 387.5 -0.2962963 -0.001286047
Ended 689.8526 232 388 -0.2962963 -3.924585E-08
Began 690.0986 334 515 -0.06018519 0.326646
Stationary 690.1293 334 515 -0.06018519 0.326646
Stationary 690.16 334 515 -0.06018519 0.326646
Moved 690.1908 350.5 515 -0.02199074 0.326646
Moved 690.2216 370.1779 515 0.02356003 0.326646
Moved 690.2523 394.9977 515 0.08101305 0.326646
Moved 690.2829 422.6752 515 0.1450815 0.326646
Moved 690.3137 442.5 515 0.1909722 0.326646
Moved 690.3445 455.8095 515 0.2217812 0.326646
Moved 690.3752 466.2104 515 0.2458575 0.326646
Moved 690.4059 473.8326 515 0.2635015 0.326646
Moved 690.4367 484.8078 515 0.288907 0.326646
Moved 690.4675 490.3849 515 0.3018171 0.326646
Moved 690.4982 502.9894 506.0106 0.330994 0.3035252
Moved 690.5289 507.3081 502.7946 0.3409911 0.2952535
Moved 690.5597 512.6707 498.6586 0.3534045 0.2846155
Moved 690.5905 517.5428 490.3714 0.3646825 0.2633008
Moved 690.6212 519 460.4196 0.3680556 0.1862644
Moved 690.6518 502.4364 425.5349 0.3297139 0.09654021
Moved 690.6826 478.325 371.1151 0.2739005 -0.04342844
Moved 690.7134 470.1008 352.2016 0.254863 -0.09207415
Moved 690.7441 453.2812 316.4166 0.2159287 -0.1841138
Moved 690.7749 443.6638 290.9073 0.1936662 -0.2497239
Moved 690.8056 439.0414 270.2897 0.1829662 -0.3027529
Moved 690.8364 437 254.8168 0.1782407 -0.3425495
Ended 690.8671 437 243.5 0.1782407 -0.3716564
Backspace 692.0045
Began 692.8346 198 507 -0.375 0.3060699
Stationary 692.8653 198 507 -0.375 0.3060699
Stationary 692.8961 198 507 -0.375 0.3060699
Moved 692.9268 229.3852 478.572 -0.302349 0.2329525
Moved 692.9575 264.8842 443.6895 -0.2201753 0.1432341
Moved 692.9883 310.5566 403.283 -0.1144523 0.0393081
Moved 693.019 326.5943 392.2704 -0.07732794 0.01098354
Moved 693.0497 345.1751 377.6599 -0.03431683 -0.02659511
Moved 693.0805 358.0001 366.9999 -0.004629394 -0.05401257
Moved 693.1113 367.625 360.9167 0.01765043 -0.06965888
Moved 693.142 380.9342 356.0329 0.04845887 -0.08221999
Stationary 693.1727 380.9342 356.0329 0.04845887 -0.08221999
Moved 693.2034 384.8337 356 0.0574855 -0.0823046
Moved 693.2342 389.1525 356 0.06748269 -0.0823046
Moved 693.265 390.5 356 0.0706019 -0.0823046
Moved 693.2957 395.1759 363.6158 0.0814258 -0.0627166
Moved 693.3264 399.9755 381.8531 0.09253592 -0.01580996
Moved 693.3572 401 401.9935 0.09490739 0.03599147
Moved 693.3879 401 421.0767 0.09490739 0.08507363
Moved 693.4187 387.4385 445.4037 0.0635151 0.1476431
Moved 693.4493 380.681 459.7975 0.04787267 0.1846644
Moved 693.4802 375.9389 468.0916 0.03689557 0.2059969
Moved 693.5109 371.9082 475.6377 0.02756536 0.2254055
Moved 693.5416 370 481.4296 0.02314816 0.2403023
Moved 693.5724 368 486.3032 0.01851857 0.2528374
Moved 693.6031 367 487.9028 0.01620372 0.2569517
Moved 693.6339 367 488 0.01620372 0.2572016
Ended 693.6646 367 488 0.01620372 0.2572016
Began 694.1872 260 376 -0.2314815 -0.03086435
Stationary 694.218 260 376 -0.2314815 -0.03086435
Moved 694.2487 264.8016 376 -0.2203667 -0.03086435
Moved 694.2794 284.7951 387.1945 -0.1740854 -0.002071946
Moved 694.3102 322.3254 401.6852 -0.08720964 0.03519843
Moved 694.3409 387.6553 423.0444 0.06401698 0.09013462
Moved 694.3716 412.7506 432.1473 0.1221079 0.1135475
Moved 694.4024 451 451 0.2106482 0.162037
Moved 694.4331 474.5887 465.368 0.2652517 0.1989916
Moved 694.4639 487.8615 473.9077 0.2959758 0.2209559
Moved 694.4946 493.8162 477.8162 0.3097598 0.2310087
Moved 694.5253 496.5144 479.2572 0.3160056 0.2347149
Moved 694.5558 499.2414 481 0.322318 0.2391974
Moved 694.5869 500.5 482 0.3252315 0.2417695
Moved 694.6176 501.249 483.249 0.3269652 0.2449818
Ended 694.6483 501 483 0.3263889 0.2443414
Began 694.8635 371 515 0.025463 0.326646
Stationary 694.8942 371 515 0.025463 0.326646
Moved 694.925 379.2268 508.1443 0.04450649 0.3090132
Moved 694.9557 399.5 496 0.09143522 0.2777777
Moved 694.9865 433.3322 484.6003 0.1697505 0.2484576
Moved 695.0173 465.1214 478.9797 0.2433365 0.2340012
