I listen to the tape everyday
Moved 1181.442 372.2873 429.0552 0.02844284 0.1055947
Moved 1181.472 387.1638 411.2953 0.06287913 0.05991574
Moved 1181.503 397.4532 397.5468 0.08669714 0.02455448
Moved 1181.534 406.9764 381.0472 0.1087416 -0.01788261
Moved 1181.565 413.57 367.8599 0.1240047 -0.05180068
Moved 1181.595 420 355.5 0.1388889 -0.08359061
Moved 1181.626 427.7749 338.4503 0.1568863 -0.1274428
Moved 1181.657 436.4211 310.5964 0.1769006 -0.1990834
Moved 1181.688 450.172 274.6559 0.2087316 -0.2915228
Moved 1181.718 462.7205 241.9646 0.2377788 -0.3756054
Ended 1181.749 470 226 0.2546296 -0.4166668
Began 1182.916 314 512 -0.1064815 0.31893
Stationary 1182.947 314 512 -0.1064815 0.31893
Moved 1182.978 340.7674 517.3837 -0.04451985 0.332777
Moved 1183.009 426.1045 528.8297 0.1530196 0.3622161
Moved 1183.039 513.6151 511.4073 0.3555906 0.3174057
Ended 1183.07 539 503 0.4143518 0.2957818
Began 1185.006 391 498 0.07175922 0.2829217
Moved 1185.036 391 487.3752 0.07175922 0.2555945
Moved 1185.067 401.7517 453.993 0.09664754 0.169735
Moved 1185.098 411.8973 413.3595 0.1201327 0.06522497
Moved 1185.128 418.9355 388.2097 0.1364247 0.0005393558
Moved 1185.159 426.5631 364.0195 0.1540812 -0.06167832
Moved 1185.19 431.7313 348.806 0.1660447 -0.1008076
Moved 1185.221 433.5 343 0.1701389 -0.1157408
Moved 1185.251 433 340.8087 0.1689814 -0.1213771
Moved 1185.282 419.3352 350.4602 0.1373501 -0.09655304
Moved 1185.313 390.709 382.1492 0.07108579 -0.01504851
Moved 1185.344 357.0399 423.28 -0.006851951 0.09074073
Moved 1185.374 323.1935 465.4987 -0.08520038 0.1993277
Moved 1185.405 276.9847 521.4615 -0.1921651 0.3432651
Ended 1185.436 248 551 -0.2592593 0.4192385
Began 1186.726 362 520 0.004629592 0.3395061
Stationary 1186.757 362 520 0.004629592 0.3395061
Stationary 1186.787 362 520 0.004629592 0.3395061
Moved 1186.818 353.647 506.8739 -0.01470596 0.3057455
Moved 1186.849 332.3724 485.1152 -0.06395275 0.2497819
Moved 1186.88 281.9439 443.0151 -0.1806853 0.1414996
Moved 1186.91 231.6272 405.0898 -0.2971593 0.04395516
Moved 1186.941 195.0588 381.1337 -0.3818083 -0.0176604
Moved 1186.971 173.8067 366.6914 -0.4310031 -0.05480613
Moved 1187.003 163.7403 360.2468 -0.4543048 -0.07138178
Moved 1187.033 161.3741 358 -0.4597823 -0.07716057
Stationary 1187.064 161 358 -0.4606481 -0.07716057
Moved 1187.095 246.7178 404.962 -0.2622274 0.0436264
Moved 1187.125 312.5688 433.3185 -0.1097943 0.1165598
Moved 1187.156 365.0621 451.6217 0.01171788 0.163636
Moved 1187.187 429.4003 469.8691 0.1606489 0.2105685
Moved 1187.218 477.7149 476.6965 0.2724883 0.2281289
Moved 1187.248 503.6716 482.1919 0.3325732 0.242263
Moved 1187.279 519.8125 484.7031 0.3699363 0.248722
Moved 1187.31 531.8372 487.4593 0.3977712 0.2558109
Moved 1187.34 536.6736 490.3368 0.4089667 0.2632118
Moved 1187.371 537 494.4347 0.4097222 0.2737517
Moved 1187.402 518.0684 505.8198 0.3658991 0.3030344
Moved 1187.433 468.5674 515.2703 0.2513133 0.3273413
Moved 1187.463 398.0081 517 0.08798182 0.33179
Ended 1187.494 272.2307 492.0897 -0.2031697 0.2677204
Began 1189.491 277 537 -0.1921296 0.3832304
Moved 1189.522 277 529.7303 -0.1921296 0.3645326
Moved 1189.553 277 503.5367 -0.1921296 0.2971624
Moved 1189.583 286.836 461.7297 -0.169361 0.189634
Moved 1189.614 298.9252 402.2842 -0.1413768 0.03673926
Moved 1189.645 312.3137 361.9216 -0.1103849 -0.06707407
Moved 1189.675 326.6719 328.4531 -0.07714838 -0.1531558
Moved 1189.706 339.2508 302.4985 -0.04803066 -0.2199114
Moved 1189.737 349.4605 284.2325 -0.02439703 -0.2668916
Moved 1189.768 358.0377 268.9373 -0.00454247 -0.3062314
Moved 1189.798 362.8953 261.2094 0.006702045 -0.3261075
Moved 1189.829 365 259 0.01157403 -0.3317901
Stationary 1189.86 365 259 0.01157403 -0.3317901
Moved 1189.891 356.968 277.032 -0.007018398 -0.2854117
Moved 1189.921 346.1505 297.9291 -0.03205901 -0.2316639
Moved 1189.952 331.7037 327.7407 -0.06550069 -0.1549879
Moved 1189.983 319.2034 354.5933 -0.09443665 -0.08592267
Moved 1190.013 304.3859 382.551 -0.1287363 -0.01401485
Moved 1190.044 281.8843 425.2313 -0.1808233 0.09575953
Moved 1190.075 274.8274 442.7936 -0.1971588 0.1409301
Moved 1190.106 265.8247 463.5258 -0.2179983 0.1942536
Moved 1190.136 261 480.1898 -0.2291666 0.2371134
Moved 1190.167 261 483.0629 -0.2291666 0.2445033
Moved 1190.198 267.3612 491.7262 -0.2144417 0.2667854
Moved 1190.229 291.6683 498.576 -0.1581753 0.2844033
Moved 1190.259 316.3642 502.2365 -0.1010087 0.2938179
Moved 1190.29 335.9529 502 -0.05566468 0.2932098
Moved 1190.321 351.3583 502 -0.02000401 0.2932098
Moved 1190.351 363.7653 502 0.008715888 0.2932098
Moved 1190.382 375.6668 502 0.03626565 0.2932098
Moved 1190.413 383.284 502 0.0538982 0.2932098
Moved 1190.444 390.2759 502 0.07008315 0.2932098
Moved 1190.474 395.3788 502 0.08189549 0.2932098
Moved 1190.505 399.1302 502 0.09057909 0.2932098
Stationary 1190.536 399.1302 502 0.09057909 0.2932098
Moved 1190.566 401.5 502 0.0960648 0.2932098
Moved 1190.597 402 502 0.09722222 0.2932098
Stationary 1190.628 402 502 0.09722222 0.2932098
Stationary 1190.659 402 502 0.09722222 0.2932098
Moved 1190.689 402 490.5 0.09722222 0.2636316
Moved 1190.72 393 486.9039 0.07638891 0.2543823
Moved 1190.751 390.031 482.031 0.0695161 0.2418493
Moved 1190.781 388 477.1552 0.06481478 0.2293084
Moved 1190.812 386.7163 473.4326 0.06184319 0.2197338
Moved 1190.843 384.307 465.307 0.05626618 0.1988348
Moved 1190.874 384 462.7272 0.0555556 0.1921996
Moved 1190.904 381.9961 457.9962 0.05091697 0.1800312
Moved 1190.935 379 450.0948 0.04398147 0.1597088
Moved 1190.966 375.169 444.338 0.03511339 0.1449022
Moved 1190.997 372.4653 441.4653 0.02885491 0.1375137
Moved 1191.027 369.1376 435.2751 0.0211518 0.1215924
Moved 1191.058 363.6216 426.9325 0.008383394 0.1001349
Moved 1191.089 357.8693 419.304 -0.004932135 0.08051424
Moved 1191.119 352.1221 411.6832 -0.01823579 0.06091341
Moved 1191.15 346.0947 404.0947 -0.0321882 0.04139562
Moved 1191.181 338.7203 395.4406 -0.04925857 0.0191373
Moved 1191.212 332.7216 391.8608 -0.06314456 0.009929908
Moved 1191.242 329.2845 388.2845 -0.07110074 0.0007316605
Moved 1191.273 324.4107 384.4108 -0.08238256 -0.009231567
Moved 1191.304 321.5397 381.5397 -0.08902848 -0.01661615
Moved 1191.334 320.0993 381.0993 -0.09236272 -0.0177487
Moved 1191.365 317.5614 380 -0.09823745 -0.02057613
Moved 1191.396 314.5 377.5 -0.1053241 -0.02700625
Moved 1191.427 313.9073 376.9073 -0.1066961 -0.02853072
Moved 1191.457 311.9367 377 -0.1112576 -0.02829226
Moved 1191.488 309.5 376 -0.1168982 -0.03086435
Moved 1191.519 307.5595 375 -0.12139 -0.03343629
Moved 1191.55 304.6732 374 -0.1280713 -0.03600823
Moved 1191.58 302.0943 373.0943 -0.1340411 -0.03833778
Moved 1191.611 298.2514 373 -0.1429366 -0.03858032
Moved 1191.642 293.738 371.369 -0.1533843 -0.04277524
Moved 1191.672 289.0045 371 -0.1643413 -0.04372435
Moved 1191.703 282.9671 368.9891 -0.1783168 -0.04889649
Moved 1191.734 272.5767 368 -0.2023688 -0.05144041
Moved 1191.765 251.6096 367 -0.2509038 -0.05401234
Moved 1191.795 225 367 -0.3125 -0.05401234
Moved 1191.826 209.9975 367 -0.3472281 -0.05401234
Moved 1191.857 201.8528 374.5152 -0.3660815 -0.03468321
Moved 1191.887 198.0498 375.9501 -0.3748847 -0.03099253
Moved 1191.918 197 381.8618 -0.3773148 -0.01578759
Moved 1191.949 197 384.7458 -0.3773148 -0.008369925
Moved 1191.98 197 398.2119 -0.3773148 0.02626501
Moved 1192.01 231.341 427.1175 -0.2978218 0.1006108
Moved 1192.041 278.9005 462.569 -0.1877303 0.1917927
Moved 1192.072 315.9046 483.4523 -0.1020728 0.2455047
Moved 1192.103 366.6514 508.6435 0.01539668 0.310297
Moved 1192.133 445.1307 536.4199 0.1970618 0.3817383
Ended 1192.164 492 546 0.3055556 0.4063785
PhraseEnd 1193.301
