my watch fell in the water
Moved 282.258 534.1106 439.7788 0.4030338 0.1331759
Moved 282.2887 539.9829 437.0057 0.4166271 0.1260434
Ended 282.3195 540 437 0.4166667 0.1260288
Began 282.842 466 520 0.2453704 0.3395061
Stationary 282.8727 466 520 0.2453704 0.3395061
Stationary 282.9035 466 520 0.2453704 0.3395061
Stationary 282.9342 466 520 0.2453704 0.3395061
Stationary 282.9649 466 520 0.2453704 0.3395061
Stationary 282.9957 466 520 0.2453704 0.3395061
Moved 283.0264 451.3912 481.2358 0.2115537 0.2398041
Moved 283.0572 428.4987 425.8303 0.1585619 0.09730009
Moved 283.0879 403.3838 355.3049 0.1004255 -0.08409225
Moved 283.1186 392.4097 319.0485 0.07502248 -0.1773446
Moved 283.1494 388 300.9127 0.06481478 -0.22399
Moved 283.1801 385.7567 294.7567 0.05962193 -0.2398233
Ended 283.2108 385.7567 294.7567 0.05962193 -0.2398233
Began 283.7026 301 514 -0.1365741 0.324074
Stationary 283.7333 301 514 -0.1365741 0.324074
Stationary 283.764 301 514 -0.1365741 0.324074
Moved 283.7948 321.867 496.1596 -0.0882708 0.2781882
Moved 283.8255 338.5407 473.4431 -0.04967436 0.2197609
Moved 283.8563 352.5434 451.299 -0.01726066 0.162806
Moved 283.887 361.7907 435.4186 0.004145106 0.1219614
Moved 283.9177 365.8266 423.6937 0.01348744 0.09180481
Moved 283.9484 367 416.7269 0.01620372 0.0738859
Moved 283.9792 351.4407 414 -0.01981313 0.06687239
Moved 284.0099 318.4061 427.8282 -0.09628211 0.1024389
Moved 284.0406 271.2897 452.1176 -0.2053478 0.1649113
Moved 284.0714 236.7335 478.4591 -0.2853391 0.2326622
Moved 284.1021 222.9356 491.0644 -0.3172786 0.2650832
Moved 284.1329 218.5 497 -0.3275463 0.2803498
Ended 284.1636 219 498.9313 -0.3263889 0.2853172
Began 284.6861 213 516 -0.3402778 0.329218
Stationary 284.7168 213 516 -0.3402778 0.329218
Stationary 284.7476 213 516 -0.3402778 0.329218
Stationary 284.7783 213 516 -0.3402778 0.329218
Stationary 284.8091 213 516 -0.3402778 0.329218
Moved 284.8398 202.2638 492.8574 -0.3651301 0.2696948
Moved 284.8705 186.3191 440.7303 -0.4020392 0.1356231
Moved 284.9012 181.2361 422.1807 -0.4138052 0.08791319
Moved 284.932 176.363 406.1779 -0.4250857 0.04675382
Moved 284.9627 174.4927 396.9854 -0.4294151 0.02311043
Moved 284.9934 174 395.0486 -0.4305556 0.01812907
Moved 285.0241 174 394 -0.4305556 0.01543206
Moved 285.0549 202.6382 416.6321 -0.3642633 0.07364229
Moved 285.0856 261.3686 472.9525 -0.2283135 0.2184991
Moved 285.1164 307.5584 515.7462 -0.1213927 0.3285653
Moved 285.1471 332.7599 536.1332 -0.0630559 0.381001
Moved 285.1779 344.982 546.982 -0.03476391 0.4089042
Moved 285.2086 347.3798 548.3798 -0.02921343 0.4124992
Moved 285.2393 348 548.8974 -0.0277778 0.4138307
Moved 285.2701 348 549 -0.0277778 0.4140946
Moved 285.3008 319.2558 549 -0.09431521 0.4140946
Moved 285.3315 278.5 549 -0.1886574 0.4140946
Moved 285.3623 239.6127 538.815 -0.2786742 0.3878986
Moved 285.393 214.2295 536.0328 -0.3374317 0.3807427
Moved 285.4237 200.6377 535 -0.3688942 0.3780863
Moved 285.4545 195.429 535 -0.3809514 0.3780863
Moved 285.4852 194 535 -0.3842593 0.3780863
Moved 285.516 213.2993 542.9468 -0.339585 0.3985256
Moved 285.5467 244.0737 555.0268 -0.2683479 0.4295955
Moved 285.5775 263.0683 560 -0.2243789 0.4423867
Moved 285.6082 276.5657 561.3914 -0.193135 0.4459655
Moved 285.6389 282.5213 561 -0.1793489 0.4449587
Moved 285.6696 287.7201 561 -0.1673145 0.4449587
Ended 285.7004 289 561 -0.1643519 0.4449587
PhraseEnd 286.4995
