good jobs for those with education
Moved 488.6299 471.4928 483.6619 0.2580851 0.2460438
Moved 488.6606 479.2034 487.6017 0.2759338 0.2561771
Moved 488.6914 483.035 490.0175 0.2848032 0.2623906
Moved 488.7221 485 491.7896 0.2893518 0.2669483
Moved 488.7529 486.1584 492 0.2920333 0.2674896
Moved 488.7836 486 493 0.2916667 0.2700616
Moved 488.8144 486 494.7877 0.2916667 0.2746597
Moved 488.8451 469.0501 497.55 0.2524308 0.2817643
Moved 488.8758 436.4371 499 0.1769378 0.2854938
Moved 488.9065 404.139 499 0.1021736 0.2854938
Moved 488.9373 375 499 0.03472219 0.2854938
Moved 488.968 339.8081 488.7098 -0.04674043 0.2590272
Moved 488.9988 316.6708 486.9529 -0.1002991 0.2545085
Moved 489.0295 299.5 485.5 -0.1400463 0.2507715
Moved 489.0602 284.8469 486 -0.1739654 0.2520575
Moved 489.091 277.0213 486 -0.1920802 0.2520575
Moved 489.1217 274.5 486 -0.1979167 0.2520575
Ended 489.1525 274 486 -0.199074 0.2520575
Began 490.136 334 518 -0.06018519 0.3343621
Stationary 490.1667 334 518 -0.06018519 0.3343621
Stationary 490.1975 334 518 -0.06018519 0.3343621
Moved 490.2282 334 505.8812 -0.06018519 0.3031922
Moved 490.259 334 498.9077 -0.06018519 0.2852562
Moved 490.2896 347.5 473.5 -0.02893518 0.2199073
Moved 490.3204 361.7032 442.8775 0.00394255 0.1411458
Moved 490.3512 379.6955 412.6772 0.04559139 0.06347016
Moved 490.3819 400.5 383.5 0.09374996 -0.01157415
Moved 490.4127 413.0705 365.3942 0.1228484 -0.0581425
Moved 490.4433 420.0474 357.9763 0.1389986 -0.07722156
Moved 490.4741 423.3515 356 0.1466471 -0.0823046
Moved 490.5048 429.6635 356 0.1612582 -0.0823046
Moved 490.5356 445.9524 390.9127 0.1989639 0.007491484
Moved 490.5663 462.6818 424.1 0.2376894 0.09284981
Moved 490.597 474.8664 449.5883 0.2658944 0.1584061
Moved 490.6278 486.6614 467.4074 0.2931976 0.2042371
Moved 490.6585 492.6823 480.7292 0.3071349 0.2385009
Moved 490.6892 494 490.3392 0.3101851 0.2632181
Moved 490.72 494 494.9001 0.3101851 0.2749488
Moved 490.7508 479.0582 496 0.2755976 0.2777777
Moved 490.7814 432.8363 478.7636 0.1686027 0.2334454
Moved 490.8122 379.1179 449.3376 0.04425426 0.1577612
Moved 490.8429 335.0185 420.4744 -0.05782758 0.08352452
Moved 490.8737 305.8652 398.5618 -0.125312 0.02716508
Moved 490.9044 282.0618 384.4136 -0.1804126 -0.009224424
Moved 490.9352 269.0392 377.2235 -0.2105574 -0.02771739
Moved 490.9659 257.6531 371.3265 -0.2369141 -0.0428845
Moved 490.9966 251.8246 368.9123 -0.2504059 -0.04909405
Moved 491.0273 248.1582 369 -0.2588931 -0.04886839
Moved 491.0581 244.444 369 -0.2674907 -0.04886839
Moved 491.0888 240.9538 369 -0.2755698 -0.04886839
Moved 491.1196 236.3657 383.0858 -0.2861905 -0.0126396
Moved 491.1503 236 404.5 -0.287037 0.04243823
Moved 491.1811 236 431.7819 -0.287037 0.1126078
Moved 491.2118 250.2241 459.4136 -0.254111 0.1836768
Moved 491.2425 258.5 482.5 -0.2349537 0.2430555
Moved 491.2733 260 491.8793 -0.2314815 0.2671793
Moved 491.304 261.7217 498.4435 -0.227496 0.2840624
Moved 491.3347 262 502.4855 -0.2268519 0.2944584
Moved 491.3655 264.2669 506.5338 -0.2216045 0.3048706
Ended 491.3962 264.2669 506.5338 -0.2216045 0.3048706
Began 492.3183 207 488 -0.3541667 0.2572016
Stationary 492.3491 207 488 -0.3541667 0.2572016
Stationary 492.3798 207 488 -0.3541667 0.2572016
Stationary 492.4105 207 488 -0.3541667 0.2572016
Moved 492.4413 229.4134 488 -0.3022838 0.2572016
Moved 492.472 257.866 488 -0.2364212 0.2572016
Moved 492.5028 290.0075 488 -0.1620197 0.2572016
Moved 492.5335 323.6311 488 -0.08418724 0.2572016
Moved 492.5642 360.0975 482.6931 0.0002258023 0.2435521
Moved 492.5949 395 480 0.08101851 0.2366254
Moved 492.6256 423.8656 480 0.147837 0.2366254
Moved 492.6564 438.8343 480 0.1824868 0.2366254
Moved 492.687 449.7669 480 0.2077938 0.2366254
Moved 492.7179 456.4138 480 0.2231802 0.2366254
Moved 492.7486 459.975 488 0.2314237 0.2572016
Moved 492.7794 462.3189 489.3189 0.2368493 0.2605939
Moved 492.8101 463.1963 490.1963 0.2388803 0.2628505
Moved 492.8409 463 491.952 0.2384259 0.2673661
Moved 492.8716 449.4185 494.7163 0.2069873 0.274476
Moved 492.9023 428.4831 500.4137 0.1585257 0.2891298
Moved 492.933 407.5918 504.9014 0.1101663 0.3006721
Moved 492.9638 391.6734 506 0.07331798 0.3034978
Moved 492.9945 381.7078 506 0.0502496 0.3034978
Moved 493.0252 375.1957 506 0.03517519 0.3034978
Moved 493.056 370.3324 506 0.02391756 0.3034978
Moved 493.0867 368.9484 506 0.02071391 0.3034978
Moved 493.1175 368 506 0.01851857 0.3034978
Moved 493.1482 368 485.4886 0.01851857 0.2507424
Moved 493.179 383.0115 462.3793 0.05326738 0.1913046
Moved 493.2097 393.6642 438.6716 0.0779264 0.130328
Moved 493.2404 401.7418 418.9359 0.09662449 0.07956744
Moved 493.2711 408.7015 399.8956 0.1127349 0.03059552
Moved 493.3019 413.2136 388.5728 0.1231797 0.001473211
Moved 493.3327 415.8517 379.2966 0.1292863 -0.02238536
Moved 493.3634 417 373.3887 0.1319444 -0.03758065
Moved 493.3941 419.0625 369.9375 0.1367187 -0.04645704
Moved 493.4249 419.83 368 0.1384954 -0.05144041
Moved 493.4556 424 367 0.1481481 -0.05401234
Ended 493.4863 427 367 0.1550926 -0.05401234
Began 494.7773 241 512 -0.275463 0.31893
Stationary 494.808 241 512 -0.275463 0.31893
Stationary 494.8387 241 512 -0.275463 0.31893
Stationary 494.8694 241 512 -0.275463 0.31893
Moved 494.9002 253.5165 497.1392 -0.2464897 0.2807077
Moved 494.9309 266.5781 473.0126 -0.2162545 0.2186538
Moved 494.9617 277.7427 438.0292 -0.1904104 0.1286758
Moved 494.9924 286.3352 403.6593 -0.1705204 0.04027586
Moved 495.0231 293.8642 374.0862 -0.153092 -0.03578657
Moved 495.0539 297.612 357.328 -0.1444167 -0.07888895
Moved 495.0846 299 347.8869 -0.1412037 -0.1031716
Moved 495.1153 300.7762 345.2238 -0.1370922 -0.1100211
Moved 495.1461 302.5544 343.4456 -0.1329759 -0.1145947
Moved 495.1768 306.6251 343 -0.123553 -0.1157408
Moved 495.2075 321.5438 366.7769 -0.08901894 -0.05458612
Moved 495.2383 348.8275 404.9465 -0.02586235 0.04358668
Moved 495.269 381.8061 446.6844 0.05047699 0.1509371
Moved 495.2998 401.3888 472.4374 0.09580731 0.2171742
Moved 495.3305 415.5 490.5 0.1284723 0.2636316
Moved 495.3612 422.4886 498.4885 0.1446494 0.2841783
Moved 495.392 424 501 0.1481481 0.2906378
Moved 495.4227 425.5 502 0.1516204 0.2932098
Stationary 495.4535 425.5 502 0.1516204 0.2932098
Moved 495.4842 388.8826 455.8185 0.06685783 0.1744302
Moved 495.515 364.8951 410.5533 0.01133124 0.05800737
Moved 495.5457 345 366 -0.03472224 -0.05658444
Moved 495.5764 329.3164 320.9041 -0.07102678 -0.1725718
Moved 495.6071 318.9027 288.0092 -0.09513254 -0.2571782
Moved 495.6379 314.5437 265.8058 -0.105223 -0.3142856
Moved 495.6686 310.8015 252.2058 -0.1138855 -0.3492649
Moved 495.6994 309.4054 244.8108 -0.1171172 -0.3682851
Moved 495.7301 308 240.6459 -0.1203704 -0.3789973
Moved 495.7608 307 236.8907 -0.1226852 -0.3886555
Moved 495.7915 304.3403 236 -0.1288418 -0.3909465
Moved 495.8223 294.4417 236 -0.1517553 -0.3909465
Moved 495.8531 268.3009 264.6991 -0.2122665 -0.317132
Moved 495.8838 234.6844 306.5486 -0.2900823 -0.2094944
Moved 495.9145 214.8443 334.6511 -0.3360086 -0.1372143
Moved 495.9453 206.0133 347.9733 -0.3564506 -0.1029493
Moved 495.976 199.4836 357.2747 -0.3715659 -0.07902616
Moved 496.0067 198 360.5 -0.375 -0.07073053
Moved 496.0374 196.0082 362 -0.3796107 -0.06687243
Moved 496.0682 196 363.5 -0.3796296 -0.06301456
Moved 496.0989 196 367 -0.3796296 -0.05401234
Moved 496.1296 219.2804 388.5655 -0.3257397 0.001454373
Moved 496.1604 257.8264 425.3829 -0.2365129 0.0961494
Moved 496.191 289.5742 455.5742 -0.1630226 0.1738019
Moved 496.2219 306.4355 466.957 -0.1239918 0.2030787
Moved 496.2526 326.0976 476.0488 -0.07847787 0.2264628
Moved 496.2833 331.6625 478.8313 -0.065596 0.2336195
Moved 496.3141 340.4706 482.3137 -0.045207 0.2425763
Moved 496.3448 345.8601 483.9301 -0.03273114 0.2467336
Moved 496.3756 349.5728 485.2864 -0.02413695 0.2502223
Moved 496.4063 352.1459 486.1459 -0.01818071 0.2524329
Moved 496.437 359.6589 486.9147 -0.0007896622 0.2544103
Moved 496.4677 381.1104 490.3578 0.04886667 0.263266
Moved 496.4985 410.5777 495.2104 0.117078 0.2757468
Moved 496.5292 443.5462 498.7357 0.193394 0.2848139
Moved 496.56 468.4438 499 0.2510274 0.2854938
Moved 496.5908 486.4176 499 0.2926334 0.2854938
Moved 496.6214 495.6248 499 0.3139462 0.2854938
Moved 496.6522 502.2873 499 0.3293688 0.2854938
Moved 496.683 505.405 499 0.3365857 0.2854938
Moved 496.7137 506.5 499 0.3391203 0.2854938
Moved 496.7444 499.1605 476.5387 0.3221307 0.2277229
Moved 496.7751 482.0311 448.456 0.2824794 0.1554937
Moved 496.8059 467.4 417.5001 0.2486112 0.07587464
Moved 496.8366 451.5111 379.7777 0.2118312 -0.02114786
Moved 496.8674 441.0231 343.4181 0.1875535 -0.1146655
Moved 496.8981 440 327.5602 0.1851852 -0.1554523
Moved 496.9288 440 314.5782 0.1851852 -0.1888422
Moved 496.9595 440 305.0734 0.1851852 -0.2132885
Moved 496.9903 440 298.8452 0.1851852 -0.2293078
Moved 497.0211 440 292.3191 0.1851852 -0.2460929
Moved 497.0518 440 288.5 0.1851852 -0.2559158
Moved 497.0825 447 283.9282 0.2013889 -0.2676744
Moved 497.1132 447 281.2047 0.2013889 -0.2746795
Moved 497.1439 447 278.4422 0.2013889 -0.2817845
Moved 497.1747 448.0121 276.9879 0.2037317 -0.2855251
Moved 497.2055 449.7947 276 0.2078581 -0.288066
Ended 497.2362 450.5 276 0.2094908 -0.288066
PhraseEnd 498.1583
