this is a non profit organization
Stationary 1308.547 297 487 -0.1458333 0.2546296
Moved 1308.578 309.7366 487 -0.1163504 0.2546296
Moved 1308.608 342.2182 487 -0.04116148 0.2546296
Moved 1308.639 359.1155 487 -0.00204742 0.2546296
Moved 1308.67 389.0232 487 0.06718328 0.2546296
Moved 1308.701 421.0782 487 0.1413848 0.2546296
Moved 1308.731 449.6055 487 0.2074202 0.2546296
Moved 1308.762 472.2098 495.1729 0.259745 0.2756503
Moved 1308.793 489.2582 499.0516 0.2992088 0.2856265
Moved 1308.823 500.6954 502.6738 0.3256837 0.2949429
Moved 1308.854 509.2924 505.4308 0.3455843 0.3020338
Moved 1308.885 513.312 508.312 0.3548889 0.3094444
Moved 1308.916 516.1891 509.1891 0.361549 0.3117004
Moved 1308.946 518.7363 510 0.367445 0.3137859
Moved 1308.977 520.1724 510 0.3707695 0.3137859
Moved 1309.008 521.3745 511.3745 0.3735521 0.3173212
Moved 1309.039 522.2499 511 0.3755784 0.3163579
Moved 1309.069 523.1332 512.1332 0.3776231 0.3192725
Stationary 1309.1 523 512 0.3773148 0.31893
Stationary 1309.131 523 512 0.3773148 0.31893
Moved 1309.161 523 503.5086 0.3773148 0.2970899
Moved 1309.192 500.5571 488.5571 0.3253637 0.2586345
Moved 1309.223 492.1016 480.1016 0.3057907 0.2368867
Moved 1309.254 483.4661 472.4661 0.2858012 0.2172482
Moved 1309.284 474.4799 464.8599 0.2649998 0.1976849
Moved 1309.315 456.2938 449.7813 0.2229023 0.1589023
Moved 1309.346 440.3238 437.459 0.1859346 0.1272092
Moved 1309.376 418.6708 426.0683 0.1358121 0.09791221
Moved 1309.407 392.3862 410.9241 0.07496794 0.05896125
Moved 1309.438 370.7301 396.4868 0.02483825 0.02182799
Moved 1309.469 353.1205 383.6575 -0.01592467 -0.0111689
Moved 1309.499 342.917 375.7336 -0.039544 -0.03154951
Moved 1309.53 334.9247 369.3082 -0.0580446 -0.04807562
Moved 1309.561 330.4313 366 -0.06844609 -0.05658444
Moved 1309.591 328.9961 364.9962 -0.07176821 -0.05916634
Moved 1309.622 328 365 -0.07407407 -0.05915646
Stationary 1309.653 328 365 -0.07407407 -0.05915646
Moved 1309.684 342.5761 379.5761 -0.04033307 -0.02166646
Moved 1309.714 362.006 399.006 0.004643499 0.02830748
Moved 1309.745 408.7707 432.9557 0.1128951 0.1156268
Moved 1309.776 447.8234 462.3528 0.2032949 0.1912366
Moved 1309.807 462.0357 475.0357 0.2361939 0.2238572
Moved 1309.837 467.8049 482.2562 0.2495484 0.2424283
Moved 1309.868 475.9607 491.2809 0.2684276 0.2656402
Moved 1309.899 478.1954 494.3908 0.2736005 0.2736388
Moved 1309.929 479.784 496 0.2772778 0.2777777
Moved 1309.96 480 497.5796 0.2777778 0.2818404
Moved 1309.991 480 499.459 0.2777778 0.2866744
Stationary 1310.022 480 499.459 0.2777778 0.2866744
Moved 1310.052 453.3771 499 0.2161507 0.2854938
Moved 1310.083 409.7519 484.0004 0.1151664 0.2469144
Moved 1310.114 366.137 476.7338 0.01420597 0.2282248
Moved 1310.145 341.5 473.5 -0.04282405 0.2199073
Moved 1310.175 331.8955 474 -0.06505678 0.2211934
Moved 1310.206 328.1016 474 -0.07383898 0.2211934
Ended 1310.237 328 474 -0.07407407 0.2211934
Began 1311.527 541 493 0.4189815 0.2700616
Stationary 1311.558 541 493 0.4189815 0.2700616
Stationary 1311.588 541 493 0.4189815 0.2700616
Stationary 1311.619 541 493 0.4189815 0.2700616
Stationary 1311.65 541 493 0.4189815 0.2700616
Stationary 1311.68 541 493 0.4189815 0.2700616
Moved 1311.711 529.2065 493 0.3916817 0.2700616
Moved 1311.742 518.1208 493 0.3660205 0.2700616
Moved 1311.773 503.0477 493 0.331129 0.2700616
Moved 1311.803 483.2892 493 0.2853917 0.2700616
Moved 1311.834 459.1465 493 0.2295057 0.2700616
Moved 1311.865 440.2851 493 0.1858451 0.2700616
Moved 1311.896 418.2005 493 0.1347235 0.2700616
Moved 1311.926 389.4883 493 0.06826003 0.2700616
Moved 1311.957 381.8166 493 0.05050132 0.2700616
Moved 1311.988 365.4799 493 0.01268486 0.2700616
Moved 1312.018 350.0795 493 -0.02296413 0.2700616
Moved 1312.049 339.7689 493 -0.04683132 0.2700616
Moved 1312.08 330.6872 493 -0.06785372 0.2700616
Moved 1312.111 325.383 493 -0.08013189 0.2700616
Moved 1312.141 322.8162 493 -0.08607358 0.2700616
Moved 1312.172 322 493 -0.08796295 0.2700616
Moved 1312.203 321 493 -0.09027779 0.2700616
Moved 1312.234 319.981 493 -0.09263659 0.2700616
Stationary 1312.264 320 493 -0.09259259 0.2700616
Stationary 1312.295 320 493 -0.09259259 0.2700616
Moved 1312.326 319 498.1056 -0.09490739 0.2831933
Moved 1312.356 318.3931 501 -0.09631225 0.2906378
Moved 1312.387 318 503.1575 -0.09722222 0.2961868
Moved 1312.418 317 506.0306 -0.09953702 0.3035765
Moved 1312.448 317 507.9095 -0.09953702 0.3084093
Moved 1312.479 317 509.374 -0.09953702 0.3121758
Moved 1312.51 317 510.3177 -0.09953702 0.3146033
Moved 1312.541 317 511.3713 -0.09953702 0.317313
Moved 1312.571 317 514.0532 -0.09953702 0.3242109
Moved 1312.602 317 515.6238 -0.09953702 0.3282504
Moved 1312.633 317 517.498 -0.09953702 0.333071
Moved 1312.664 317 519.1864 -0.09953702 0.3374135
Moved 1312.694 315.5 521.5 -0.1030092 0.3433641
Moved 1312.725 316 522.1522 -0.1018519 0.3450416
Moved 1312.756 315 523.3351 -0.1041667 0.3480842
Stationary 1312.786 315 523 -0.1041667 0.3472221
Stationary 1312.817 315 523 -0.1041667 0.3472221
Moved 1312.848 315 508.3959 -0.1041667 0.3096602
Moved 1312.879 324.4041 486.9862 -0.08239781 0.2545941
Moved 1312.909 334.0256 465.2736 -0.06012594 0.198749
Moved 1312.94 342.9065 445.1871 -0.03956839 0.147086
Moved 1312.971 351.2023 425.4943 -0.02036512 0.0964359
Moved 1313.001 359.9153 410.113 -0.0001961986 0.05687489
Moved 1313.032 364.623 398.5082 0.01070132 0.02702725
Moved 1313.063 368.3669 389.8992 0.01936793 0.004884657
Moved 1313.094 370.2536 384.4927 0.02373526 -0.009020856
Moved 1313.124 372 379.8806 0.02777775 -0.02088327
Moved 1313.155 373.702 376.298 0.03171762 -0.03009772
Moved 1313.186 374.5772 373.4228 0.03374358 -0.03749298
Moved 1313.217 375 370.554 0.03472219 -0.04487151
Moved 1313.247 376.3272 367.6728 0.03779451 -0.05228192
Moved 1313.278 376 365.5 0.03703703 -0.05787045
Moved 1313.309 376 363.2608 0.03703703 -0.06362969
Moved 1313.339 376 361.3809 0.03703703 -0.06846494
Moved 1313.37 376 359.9461 0.03703703 -0.07215515
Moved 1313.401 376 358.7635 0.03703703 -0.07519671
Moved 1313.431 376 355.1232 0.03703703 -0.08455967
Moved 1313.462 368.2487 353.2487 0.01909415 -0.08938094
Moved 1313.493 367 351.6981 0.01620372 -0.0933691
Moved 1313.524 363.8271 351 0.008859038 -0.09516476
Moved 1313.554 360.9537 350 0.002207756 -0.09773669
Moved 1313.585 357.6369 349 -0.005470117 -0.1003086
Moved 1313.616 353.114 349 -0.01593992 -0.1003086
Moved 1313.647 348.3648 349 -0.0269333 -0.1003086
Moved 1313.677 342.6141 349 -0.04024521 -0.1003086
Moved 1313.708 338.4745 349 -0.04982744 -0.1003086
Moved 1313.739 333.3617 349 -0.0616627 -0.1003086
Moved 1313.77 328.4821 349 -0.07295807 -0.1003086
Moved 1313.8 325.6035 349 -0.07962143 -0.1003086
Moved 1313.831 322.0709 349 -0.08779888 -0.1003086
Moved 1313.862 318.3824 349 -0.09633705 -0.1003086
Moved 1313.892 313.3181 349 -0.1080598 -0.1003086
Moved 1313.923 308.8633 349 -0.118372 -0.1003086
Moved 1313.954 300.8126 349 -0.137008 -0.1003086
Moved 1313.985 291.1878 349 -0.1592874 -0.1003086
Moved 1314.015 280.7292 349 -0.1834971 -0.1003086
Moved 1314.046 270.1665 349 -0.2079479 -0.1003086
Moved 1314.077 256.8348 357.233 -0.2388084 -0.07913315
Moved 1314.107 243.4532 359.1094 -0.2697843 -0.07430716
Moved 1314.138 233.0796 360.7301 -0.2937973 -0.0701387
Moved 1314.169 221.453 362.5157 -0.3207106 -0.06554615
Moved 1314.2 211.434 365.3915 -0.3439029 -0.05814956
Moved 1314.23 205.4649 368.2676 -0.3577202 -0.05075219
Moved 1314.261 203.1607 369.8393 -0.363054 -0.04670971
Moved 1314.292 200.285 371 -0.3697106 -0.04372435
Moved 1314.323 198.4088 372.5912 -0.3740538 -0.03963164
Moved 1314.353 196.9764 374.0236 -0.3773693 -0.03594771
Moved 1314.384 194.9996 376.0004 -0.3819453 -0.03086333
Moved 1314.415 194.1246 378.8754 -0.3839709 -0.02346855
Moved 1314.445 193.2421 382.5159 -0.3860138 -0.01410512
Moved 1314.476 191.8055 387.389 -0.3893391 -0.001571561
Moved 1314.507 192 391.2941 -0.3888888 0.008472278
Moved 1314.537 192 394.0114 -0.3888888 0.01546122
Moved 1314.568 192 396.8843 -0.3888888 0.02285063
Moved 1314.599 192 398 -0.3888888 0.02572008
Moved 1314.63 192 399.374 -0.3888888 0.02925394
Stationary 1314.66 192 399 -0.3888888 0.02829214
Stationary 1314.691 192 399 -0.3888888 0.02829214
Stationary 1314.722 192 399 -0.3888888 0.02829214
Moved 1314.753 206.3199 390.56 -0.355741 0.006584277
Moved 1314.783 214.9339 384.3774 -0.3358012 -0.009317358
Moved 1314.814 227.9869 375.0131 -0.3055859 -0.03340254
Moved 1314.845 232.2881 372.4746 -0.2956295 -0.03993164
Moved 1314.875 239.2685 366.7315 -0.279471 -0.05470299
Moved 1314.906 247.5 360 -0.2604167 -0.07201654
Moved 1314.937 255.1518 353.8987 -0.242704 -0.08770907
Moved 1314.968 268.0464 343.3024 -0.2128556 -0.114963
Moved 1314.998 271.3819 340.4121 -0.2051345 -0.1223969
Moved 1315.029 279.6678 333.3323 -0.1859543 -0.1406063
Moved 1315.06 296.0833 322.4584 -0.1479554 -0.1685741
Moved 1315.09 318.3794 306.729 -0.096344 -0.2090303
Moved 1315.121 341.3738 295.3479 -0.04311626 -0.2383028
Moved 1315.152 361.7866 286.58 0.004135668 -0.2608539
Moved 1315.183 378.0837 277.9581 0.04186035 -0.2830295
Moved 1315.213 392.9454 270.5273 0.07626256 -0.3021418
Moved 1315.244 403.4429 265.3714 0.1005624 -0.3154028
Moved 1315.275 410.2495 260.7505 0.1163184 -0.3272878
Moved 1315.306 415 257.5 0.1273148 -0.3356482
Moved 1315.336 416.5 256.5 0.130787 -0.3382202
Moved 1315.367 418.9457 255 0.1364483 -0.3420782
Moved 1315.398 420.3745 253.6255 0.1397557 -0.3456135
Moved 1315.428 421.1323 254 0.1415099 -0.3446502
Moved 1315.459 423.5 254 0.1469907 -0.3446502
Moved 1315.49 431.4457 274.1143 0.1653836 -0.2929159
Moved 1315.521 441.9338 304.8015 0.1896616 -0.2139881
Moved 1315.551 448.7146 336.7159 0.205358 -0.1319036
Moved 1315.582 459.6096 389.6575 0.2305778 0.004263042
Moved 1315.613 462.4796 409.3574 0.2372213 0.05493148
Moved 1315.643 469.2461 437.8613 0.2528844 0.1282439
Moved 1315.674 473.9766 461.8948 0.2638348 0.1900586
Moved 1315.705 479.0803 485.8612 0.2756487 0.2517006
Moved 1315.736 484.423 503.1149 0.2880161 0.2960774
Moved 1315.766 489.292 517.168 0.299287 0.332222
Moved 1315.797 491 524.5842 0.3032407 0.3512966
Moved 1315.828 491.6864 528.6864 0.3048296 0.3618476
Moved 1315.859 492 530.1263 0.3055556 0.3655512
Moved 1315.889 492 533.4348 0.3055556 0.3740607
Moved 1315.92 492 534.3253 0.3055556 0.3763508
Stationary 1315.951 492 534 0.3055556 0.3755144
Stationary 1315.981 492 534 0.3055556 0.3755144
Moved 1316.012 471.5 513 0.2581018 0.321502
Moved 1316.043 432.8461 466.1833 0.1686251 0.2010888
Moved 1316.074 398.5341 418.3224 0.08919944 0.07798956
Moved 1316.104 358.7492 360.3044 -0.002895445 -0.07123366
Moved 1316.135 352.8346 351.9066 -0.01658653 -0.09283285
Moved 1316.166 330.1824 328.1824 -0.06902223 -0.1538517
Moved 1316.197 310.8922 307.7076 -0.1136754 -0.2065134
Moved 1316.227 291.6217 290.6757 -0.1582832 -0.2503196
Moved 1316.258 274.7315 277.5609 -0.1973808 -0.2840514
Moved 1316.289 261.0635 269.0318 -0.2290196 -0.3059882
Moved 1316.319 247.5641 258.9231 -0.2602682 -0.331988
Moved 1316.35 238.259 253.1727 -0.2818078 -0.346778
Moved 1316.381 229.4827 247.2413 -0.3021234 -0.3620337
Moved 1316.411 218.8541 239.8541 -0.3267265 -0.3810336
Moved 1316.442 216.9832 239.4916 -0.3310575 -0.3819662
Moved 1316.473 212.9122 237.9122 -0.340481 -0.3860283
Moved 1316.504 209.0834 238 -0.3493441 -0.3858025
Moved 1316.534 204.3456 238 -0.3603111 -0.3858025
Moved 1316.565 195 267.5 -0.3819444 -0.309928
Moved 1316.596 189.754 302.214 -0.394088 -0.2206431
Moved 1316.627 184.7689 326.9245 -0.4056276 -0.1570872
Moved 1316.657 182.0118 344.9174 -0.4120098 -0.1108092
Moved 1316.688 178 362.7583 -0.4212963 -0.06492215
Moved 1316.719 176.6248 367.1255 -0.4244796 -0.05368951
Moved 1316.75 176 372.2452 -0.4259259 -0.04052174
Moved 1316.78 175 376.1183 -0.4282407 -0.03056004
Moved 1316.811 175 379.3548 -0.4282407 -0.02223568
Moved 1316.841 179.4072 388.6527 -0.418039 0.001678781
Moved 1316.872 198.3197 404.9047 -0.3742599 0.04347911
Moved 1316.903 218.6138 419.662 -0.3272828 0.08143526
Moved 1316.934 250.9089 443.4792 -0.2525257 0.1426933
Moved 1316.964 276.0901 460.4084 -0.1942359 0.1862355
Moved 1316.995 294.7751 472.665 -0.1509836 0.2177597
Moved 1317.026 304.4044 478.1348 -0.1286934 0.2318282
Moved 1317.057 314.8858 484.4429 -0.104431 0.2480526
Moved 1317.087 316.7539 485.877 -0.1001067 0.2517411
Moved 1317.118 322 488.5 -0.08796295 0.2584876
Moved 1317.149 327.585 492.2925 -0.07503475 0.2682419
Moved 1317.18 334.3329 497.3329 -0.05941445 0.2812061
Moved 1317.21 344.1714 501.0428 -0.03664017 0.290748
Moved 1317.241 366.3682 507.7554 0.01474122 0.3080127
Moved 1317.272 408.7333 516.2625 0.1128085 0.3298932
Moved 1317.302 444.6558 522.6093 0.1959624 0.3462173
Moved 1317.333 471.5309 525.1701 0.2581733 0.3528037
Moved 1317.364 493.0879 526.7269 0.3080737 0.3568077
Moved 1317.395 510.5435 528.5906 0.3484804 0.3616012
Moved 1317.425 520.3861 529 0.3712641 0.3626543
Moved 1317.456 523.988 529 0.3796018 0.3626543
Moved 1317.487 526 529 0.3842592 0.3626543
Moved 1317.518 518.6738 493.7433 0.3673005 0.2719736
Moved 1317.548 495.7654 444.926 0.3142718 0.1464144
Moved 1317.579 475.6241 399.9044 0.2676485 0.03061816
Moved 1317.61 458.7455 355.3383 0.2285776 -0.08400646
Moved 1317.64 448.3141 318.0208 0.2044307 -0.1799876
Moved 1317.671 443 295 0.1921296 -0.2391976
Moved 1317.702 436.332 274.9959 0.1766944 -0.2906484
Moved 1317.733 431.7926 261.3779 0.1661867 -0.325674
Moved 1317.763 428.9164 252.749 0.1595286 -0.3478678
Moved 1317.794 428 250.4115 0.1574074 -0.3538799
Ended 1317.825 428 250 0.1574074 -0.3549383
PhraseEnd 1318.501
