this is a non profit organization
Moved 1123.944 276.1297 368.8519 -0.1941442 -0.04924939
Moved 1123.974 264.6866 362.1244 -0.2206329 -0.06655257
Moved 1124.005 256.3474 358.6737 -0.2399366 -0.07542779
Moved 1124.036 252.1018 357.1018 -0.2497643 -0.07947066
Moved 1124.067 249.254 356.254 -0.2563566 -0.08165139
Moved 1124.097 246.3811 355.3811 -0.2630067 -0.08389641
Moved 1124.128 244.9487 355 -0.2663224 -0.08487654
Moved 1124.159 242.9924 355 -0.2708509 -0.08487654
Moved 1124.189 241.5 355 -0.2743055 -0.08487654
Moved 1124.22 242 355 -0.2731481 -0.08487654
Stationary 1124.251 242 355 -0.2731481 -0.08487654
Ended 1124.282 242 355 -0.2731481 -0.08487654
Began 1124.681 200 372 -0.3703704 -0.04115226
Stationary 1124.712 200 372 -0.3703704 -0.04115226
Stationary 1124.743 200 372 -0.3703704 -0.04115226
Stationary 1124.773 200 372 -0.3703704 -0.04115226
Stationary 1124.804 200 372 -0.3703704 -0.04115226
Stationary 1124.835 200 372 -0.3703704 -0.04115226
Stationary 1124.866 200 372 -0.3703704 -0.04115226
Stationary 1124.896 200 372 -0.3703704 -0.04115226
Stationary 1124.927 200 372 -0.3703704 -0.04115226
Stationary 1124.958 200 372 -0.3703704 -0.04115226
Stationary 1124.989 200 372 -0.3703704 -0.04115226
Stationary 1125.019 200 372 -0.3703704 -0.04115226
Stationary 1125.05 200 372 -0.3703704 -0.04115226
Stationary 1125.081 200 372 -0.3703704 -0.04115226
Stationary 1125.111 200 372 -0.3703704 -0.04115226
Stationary 1125.142 200 372 -0.3703704 -0.04115226
Stationary 1125.173 200 372 -0.3703704 -0.04115226
Ended 1125.204 200 372 -0.3703704 -0.04115226
Began 1125.941 422 255 0.1435185 -0.3420782
Stationary 1125.972 422 255 0.1435185 -0.3420782
Stationary 1126.003 422 255 0.1435185 -0.3420782
Stationary 1126.033 422 255 0.1435185 -0.3420782
Stationary 1126.064 422 255 0.1435185 -0.3420782
Stationary 1126.095 422 255 0.1435185 -0.3420782
Moved 1126.126 434.6461 285.241 0.172792 -0.2642978
Moved 1126.156 446.7246 325.2655 0.2007513 -0.1613542
Moved 1126.187 468.8873 388.8475 0.252054 0.002179636
Moved 1126.218 489.0898 445.9062 0.298819 0.1489356
Moved 1126.249 501.6828 485.6093 0.3279695 0.2510527
Moved 1126.279 507.1362 506.4768 0.3405932 0.3047242
Moved 1126.31 511 519.8068 0.349537 0.3390092
Moved 1126.341 512 525.8048 0.3518519 0.3544362
Moved 1126.372 512 528.5 0.3518519 0.3613682
Moved 1126.402 512 529.5 0.3518519 0.3639403
Moved 1126.433 512 529 0.3518519 0.3626543
Moved 1126.464 494.1176 507.2057 0.3104573 0.3065991
Moved 1126.495 478.5246 473.0563 0.2743626 0.218766
Moved 1126.525 462.7622 427.6597 0.2378756 0.1020053
Moved 1126.556 455.2538 391.0154 0.220495 0.007755687
Moved 1126.587 449.7829 355.6973 0.2078307 -0.08308324
Moved 1126.617 445.3124 323.7493 0.1974825 -0.1652539
Moved 1126.648 443 297.942 0.1921296 -0.2316308
Moved 1126.679 443 278.7994 0.1921296 -0.2808657
Moved 1126.71 443 268.0629 0.1921296 -0.3084802
Moved 1126.74 443 262.1564 0.1921296 -0.3236719
Moved 1126.771 443 259.4456 0.1921296 -0.3306441
Stationary 1126.802 443 259 0.1921296 -0.3317901
Ended 1126.833 443 259 0.1921296 -0.3317901
Began 1127.57 584 504 0.5185185 0.2983539
Stationary 1127.601 584 504 0.5185185 0.2983539
Stationary 1127.632 584 504 0.5185185 0.2983539
Stationary 1127.662 584 504 0.5185185 0.2983539
Moved 1127.693 574.0262 504 0.4954311 0.2983539
Moved 1127.724 562.3137 493.3019 0.4683187 0.2708381
Moved 1127.755 553.1621 493.7905 0.4471345 0.2720948
Moved 1127.785 545.7871 493 0.4300627 0.2700616
Moved 1127.816 537.1708 491.3903 0.4101175 0.2659214
Moved 1127.847 529.5378 491 0.3924487 0.2649176
Moved 1127.878 519.5911 490 0.3694239 0.2623456
Moved 1127.908 506.3268 490 0.3387195 0.2623456
Moved 1127.939 486.3578 490 0.292495 0.2623456
Moved 1127.97 470.2993 490 0.2553225 0.2623456
Moved 1128 453.8922 490 0.217343 0.2623456
Moved 1128.031 429.3647 490 0.1605666 0.2623456
Moved 1128.062 407.2641 487.0377 0.1094076 0.2547266
Moved 1128.093 387.7945 484.1589 0.06433914 0.2473221
Moved 1128.123 364.578 481.6578 0.01059721 0.2408893
Moved 1128.154 343.4643 478.7806 -0.03827701 0.2334892
Moved 1128.185 327.5355 475.9071 -0.07514924 0.2260984
Moved 1128.216 313.3381 473.2676 -0.1080136 0.2193097
Moved 1128.246 297.8841 470.471 -0.1437868 0.2121167
Moved 1128.277 289.8076 467.6025 -0.1624825 0.2047389
Moved 1128.308 285.7238 467 -0.1719356 0.2031892
Moved 1128.339 284.2089 466 -0.1754423 0.2006171
Moved 1128.369 283.5 466 -0.1770833 0.2006171
Moved 1128.4 284 466 -0.1759259 0.2006171
Stationary 1128.431 284 466 -0.1759259 0.2006171
Moved 1128.461 296.9046 466 -0.1460542 0.2006171
Moved 1128.492 314.1548 474.8591 -0.1061232 0.223403
Moved 1128.523 333.0833 477 -0.06230707 0.2289094
Moved 1128.554 353.9706 478.1971 -0.01395697 0.2319883
Moved 1128.584 373.7044 480.1409 0.03172308 0.2369877
Moved 1128.615 389.0622 481.0125 0.06727357 0.2392295
Moved 1128.646 401.5502 481 0.09618094 0.2391974
Moved 1128.677 410.1548 481 0.1160991 0.2391974
Moved 1128.707 420.7938 481 0.1407263 0.2391974
Moved 1128.738 428.2795 481 0.1580544 0.2391974
Moved 1128.769 433.517 481 0.1701783 0.2391974
Moved 1128.8 438.1153 481 0.1808224 0.2391974
Moved 1128.83 442.8734 481 0.1918366 0.2391974
Moved 1128.861 446.2999 481 0.1997682 0.2391974
Moved 1128.892 448.8307 481 0.2056266 0.2391974
Moved 1128.922 452.4085 481 0.2139086 0.2391974
Moved 1128.953 455.5773 481 0.2212438 0.2391974
Moved 1128.984 458.4489 481 0.2278909 0.2391974
Moved 1129.015 461.0204 481 0.2338435 0.2391974
Moved 1129.045 462.4453 481 0.2371417 0.2391974
Moved 1129.076 464.3337 481 0.2415132 0.2391974
Moved 1129.107 466 481 0.2453704 0.2391974
Moved 1129.138 469.184 481 0.2527408 0.2391974
Moved 1129.168 471.0557 481 0.2570734 0.2391974
Moved 1129.199 474.8713 481 0.2659059 0.2391974
Moved 1129.23 478.883 481 0.2751922 0.2391974
Moved 1129.26 486.9485 481 0.2938623 0.2391974
Moved 1129.291 494.5641 481 0.311491 0.2391974
Moved 1129.322 500.6255 481 0.3255219 0.2391974
Moved 1129.353 507.2355 481 0.340823 0.2391974
Moved 1129.383 511.4963 481 0.350686 0.2391974
Moved 1129.414 514.3534 481 0.3572995 0.2391974
Moved 1129.445 516.5 481 0.3622685 0.2391974
Moved 1129.476 517.1571 481 0.3637896 0.2391974
Moved 1129.506 518 481 0.3657407 0.2391974
Moved 1129.537 520.5 481 0.3715278 0.2391974
Moved 1129.568 520 481 0.3703704 0.2391974
Moved 1129.599 521 481 0.3726852 0.2391974
Stationary 1129.629 521 481 0.3726852 0.2391974
Moved 1129.66 521 470.4595 0.3726852 0.2120872
Moved 1129.691 491.1812 457.8632 0.3036601 0.1796893
Moved 1129.722 463.9344 442.2541 0.2405889 0.1395424
Moved 1129.752 431.1137 424.062 0.1646151 0.09275201
Moved 1129.783 402.1213 409.0607 0.09750307 0.05416834
Moved 1129.814 376.682 394.1567 0.03861586 0.01583504
Moved 1129.844 359.774 383.2644 -0.0005230308 -0.01218011
Moved 1129.875 350.4654 376.3103 -0.02207075 -0.03006617
Moved 1129.906 344.6537 369.6537 -0.03552372 -0.04718694
Moved 1129.937 339.4544 362.3633 -0.04755919 -0.0659379
Moved 1129.967 334.1686 355.1686 -0.05979488 -0.08444279
Moved 1129.998 333 350.0631 -0.06249999 -0.09757446
Moved 1130.029 331.6242 348.6242 -0.06568477 -0.1012753
Moved 1130.06 332 349 -0.06481484 -0.1003086
Moved 1130.09 342.5 359.5 -0.04050925 -0.07330247
Moved 1130.121 351.5154 369.5154 -0.01964018 -0.04754259
Moved 1130.152 365.0331 383.0331 0.01165072 -0.01277508
Moved 1130.182 384.2586 401.3645 0.05615414 0.03437372
Moved 1130.213 399.8576 417.1672 0.09226292 0.07501838
Moved 1130.244 427.0404 446.3444 0.1551861 0.1500627
Moved 1130.275 443.8421 467.179 0.194079 0.2036495
Moved 1130.305 458.2028 486.2839 0.2273212 0.2527876
Moved 1130.336 468.1929 497.7411 0.2504465 0.282256
Moved 1130.367 475.8669 506.8669 0.2682105 0.3057275
Moved 1130.398 480.3057 511.3057 0.2784854 0.3171441
Moved 1130.428 481 513 0.2800926 0.321502
Moved 1130.459 481 514 0.2800926 0.324074
Moved 1130.49 460.8165 514 0.2333715 0.324074
Moved 1130.521 431.2834 503.6653 0.1650078 0.2974929
Moved 1130.551 402.1086 501.0233 0.09747357 0.2906976
Moved 1130.582 377.88 498.1257 0.04138897 0.2832451
Moved 1130.613 357.8115 497 -0.005065898 0.2803498
Moved 1130.644 346.5 497 -0.03125002 0.2803498
Moved 1130.674 339.6292 497 -0.04715472 0.2803498
Moved 1130.705 336.9368 497 -0.05338713 0.2803498
Moved 1130.736 335.626 497 -0.05642121 0.2803498
Moved 1130.766 334.8181 497 -0.05829131 0.2803498
Stationary 1130.797 335 497 -0.05787035 0.2803498
Ended 1130.828 335 507.5 -0.05787035 0.3073559
Began 1131.658 523 513 0.3773148 0.321502
Stationary 1131.688 523 513 0.3773148 0.321502
Stationary 1131.719 523 513 0.3773148 0.321502
Stationary 1131.75 523 513 0.3773148 0.321502
Stationary 1131.781 523 513 0.3773148 0.321502
Stationary 1131.811 523 513 0.3773148 0.321502
Moved 1131.842 509.4818 501.4818 0.3460227 0.291877
Moved 1131.873 501.574 497.287 0.3277175 0.2810878
Moved 1131.904 485.1959 490.9411 0.2898053 0.2647661
Moved 1131.934 461.0015 484.4446 0.2337998 0.2480572
Moved 1131.965 437.1366 480.5707 0.1785569 0.2380935
Moved 1131.996 413.6028 478.0502 0.1240806 0.2316106
Moved 1132.026 392.0478 476.1746 0.07418463 0.2267865
Moved 1132.057 376.2042 476 0.0375097 0.2263374
Moved 1132.088 364 476 0.009259283 0.2263374
Moved 1132.119 348.2614 475 -0.02717271 0.2237653
Moved 1132.149 334.9163 475 -0.05806407 0.2237653
Moved 1132.18 320.5301 475 -0.09136547 0.2237653
Moved 1132.211 308.0402 475 -0.1202774 0.2237653
Moved 1132.242 295.7458 475 -0.1487367 0.2237653
Moved 1132.272 288.6333 475 -0.1652006 0.2237653
Moved 1132.303 282.8749 475 -0.1785304 0.2237653
Moved 1132.334 281 475 -0.1828704 0.2237653
Moved 1132.365 279.5 475 -0.1863426 0.2237653
Moved 1132.395 278.9228 475 -0.1876786 0.2237653
Stationary 1132.426 278.9228 475 -0.1876786 0.2237653
Moved 1132.457 279 484.0008 -0.1875 0.2469155
Moved 1132.488 279 483.0537 -0.1875 0.2444796
Moved 1132.518 279 485.0344 -0.1875 0.249574
Moved 1132.549 287.9839 487.9919 -0.1667041 0.2571808
Moved 1132.58 291.7294 491.7294 -0.1580337 0.2667937
Moved 1132.61 294.7416 494.7416 -0.1510612 0.2745411
Moved 1132.641 298.5 496.5 -0.1423611 0.2790637
Moved 1132.672 301.1875 499.1875 -0.13614 0.285976
Moved 1132.703 304.0585 501.0585 -0.1294941 0.2907884
Moved 1132.733 305.374 502.374 -0.1264492 0.2941716
Moved 1132.764 307.3536 504.3536 -0.1218667 0.2992632
Moved 1132.795 308 505 -0.1203704 0.3009258
Moved 1132.826 309 506.1068 -0.1180555 0.3037724
Moved 1132.856 310 506 -0.1157407 0.3034978
Moved 1132.887 311.0643 506 -0.113277 0.3034978
Moved 1132.918 314.9319 507 -0.1043243 0.3060699
Moved 1132.948 329.3948 507 -0.07084534 0.3060699
Moved 1132.979 350.1825 507 -0.02272571 0.3060699
Moved 1133.01 374.1305 492.701 0.03270944 0.2692927
Moved 1133.041 393.8211 485.0895 0.07828961 0.2497157
Moved 1133.072 408.0209 477.9896 0.1111595 0.2314546
Moved 1133.102 416.0897 472.9402 0.1298372 0.2184676
Moved 1133.133 420.9044 467.1913 0.1409823 0.2036812
Moved 1133.164 421 459.4583 0.1412037 0.1837919
Moved 1133.194 421 450.5 0.1412037 0.1607509
Moved 1133.225 410.0085 438.1149 0.1157604 0.1288961
Moved 1133.256 404.8132 423.5329 0.1037342 0.09139115
Moved 1133.287 398.083 407.249 0.08815507 0.04950861
Moved 1133.317 393.9892 393.4731 0.07867873 0.01407682
Moved 1133.348 389.2461 376.3614 0.06769925 -0.02993478
Moved 1133.379 386.7437 364.2309 0.06190658 -0.06113468
Moved 1133.41 386 358.8735 0.06018519 -0.0749139
Moved 1133.44 385.368 356.368 0.05872229 -0.08135808
Moved 1133.471 375.4544 353.4949 0.03577411 -0.08874759
Moved 1133.502 337.2869 353 -0.05257671 -0.09002065
Moved 1133.532 289.0349 364.885 -0.1642712 -0.05945214
Moved 1133.563 241.3066 372.5867 -0.2747532 -0.03964342
Moved 1133.594 203.9677 377.3387 -0.361186 -0.027421
Moved 1133.625 181.2842 379 -0.413694 -0.02314815
Moved 1133.655 172.8019 379 -0.4333289 -0.02314815
Moved 1133.686 168.062 379.9379 -0.4443008 -0.02073578
Moved 1133.717 166.19 380 -0.4486342 -0.02057613
Stationary 1133.748 166 380 -0.4490741 -0.02057613
Stationary 1133.778 166 380 -0.4490741 -0.02057613
Moved 1133.809 166 381 -0.4490741 -0.01800419
Stationary 1133.84 166 381 -0.4490741 -0.01800419
Moved 1133.87 166 382.439 -0.4490741 -0.01430315
Moved 1133.901 166 383.0955 -0.4490741 -0.01261448
Moved 1133.932 166 384.0963 -0.4490741 -0.01004046
Moved 1133.963 174.1164 385.1595 -0.4302861 -0.007305891
Moved 1133.993 174.6706 386 -0.4290033 -0.005144111
Moved 1134.024 179.0794 387.5397 -0.4187976 -0.001183812
Moved 1134.055 188.7116 391.8558 -0.3965009 0.009917036
Moved 1134.086 203.8977 395.9796 -0.3613479 0.02052342
Moved 1134.116 225.5545 399 -0.3112165 0.02829214
Moved 1134.147 252.4638 401 -0.2489264 0.03343609
Moved 1134.178 279.8625 403 -0.1855036 0.03858017
Moved 1134.209 306.0009 403 -0.1249978 0.03858017
Moved 1134.239 331.8571 403 -0.06514549 0.03858017
Moved 1134.27 353.973 394.2934 -0.01395136 0.01618668
Moved 1134.301 369.5 391.5 0.02199074 0.009002057
Moved 1134.332 383.4804 386.4078 0.05435268 -0.00409507
Moved 1134.362 393.6953 380.6524 0.07799824 -0.01889829
Moved 1134.393 403.1834 371.8166 0.09996165 -0.04162407
Moved 1134.424 410.3327 362.0841 0.1165109 -0.0666561
Moved 1134.454 418.3596 348.734 0.1350916 -0.1009928
Moved 1134.485 423.649 335.0529 0.1473357 -0.1361809
Moved 1134.516 430.5837 322.2217 0.1633883 -0.1691828
Moved 1134.547 436.3981 305.5047 0.1768476 -0.2121793
Moved 1134.577 441.5682 292.7272 0.1888152 -0.2450432
Moved 1134.608 444.4458 280.2167 0.1954764 -0.2772204
Moved 1134.639 447.9937 264.0219 0.2036892 -0.3188737
Moved 1134.67 449 252.496 0.2060185 -0.3485186
Moved 1134.7 450.7511 247.2489 0.2100721 -0.3620141
Moved 1134.731 451.6239 245 0.2120923 -0.3677984
Moved 1134.762 453.1436 245 0.2156103 -0.3677984
Moved 1134.792 456.0137 245 0.2222539 -0.3677984
Moved 1134.823 458 337.1188 0.2268519 -0.1308673
Moved 1134.854 464.7115 431.5573 0.2423877 0.1120299
Moved 1134.885 468.995 454.3064 0.2523032 0.1705411
Moved 1134.915 480.5955 509.9775 0.2791563 0.3137281
Moved 1134.946 487.1485 535.6683 0.2943253 0.3798053
Moved 1134.977 491 547.4659 0.3032407 0.4101489
Moved 1135.008 492 554.4906 0.3055556 0.4282165
Moved 1135.038 492 556 0.3055556 0.4320986
Moved 1135.069 492 558 0.3055556 0.4372427
Stationary 1135.1 492 558 0.3055556 0.4372427
Stationary 1135.131 492 558 0.3055556 0.4372427
Moved 1135.161 481.5012 558 0.2812529 0.4372427
Moved 1135.192 477.9663 558 0.2730702 0.4372427
Moved 1135.223 475.0887 558 0.266409 0.4372427
Moved 1135.254 473 552.5202 0.2615741 0.4231486
Moved 1135.284 471.3452 550 0.2577436 0.4166666
Moved 1135.315 469.8265 547.8265 0.2542281 0.4110764
Moved 1135.346 468.9543 547 0.2522089 0.4089505
Moved 1135.376 467.5 544.5 0.2488426 0.4025204
Moved 1135.407 466.5 542.5 0.2465278 0.3973764
Moved 1135.438 466 540.6476 0.2453704 0.3926122
Moved 1135.469 463.887 537.774 0.2404791 0.385221
Moved 1135.499 459.8098 534.9049 0.2310412 0.3778417
Moved 1135.53 454.7206 529.7205 0.2192605 0.3645075
Moved 1135.561 448.4496 524.4496 0.2047444 0.3509505
Moved 1135.592 439.8183 517.2122 0.1847646 0.3323359
Moved 1135.622 426.6639 506.9311 0.1543145 0.3058926
Moved 1135.653 412.5891 497.908 0.1217339 0.2826852
Moved 1135.684 389.4744 480.1269 0.06822765 0.2369518
Moved 1135.714 353.6782 449.7242 -0.01463384 0.1587556
Moved 1135.745 277.79 372.7667 -0.190301 -0.03918055
Moved 1135.776 256.6667 347.8205 -0.2391976 -0.1033423
Moved 1135.807 226.2283 306.9302 -0.3096567 -0.208513
Moved 1135.837 206.4555 274.6199 -0.355427 -0.2916154
Moved 1135.868 198.3459 254.2556 -0.3741993 -0.3439928
Moved 1135.899 193.9033 240.6133 -0.384483 -0.379081
Moved 1135.93 191.0289 235.0288 -0.3911369 -0.3934445
Moved 1135.96 190.3542 234 -0.3926986 -0.3960905
Moved 1135.991 188.5862 234 -0.3967912 -0.3960905
Moved 1136.022 185.7139 245.575 -0.4034401 -0.3663196
Moved 1136.053 182.8337 261.1638 -0.4101071 -0.3262247
Moved 1136.083 181 289.7342 -0.4143519 -0.2527414
Moved 1136.114 181 315.0464 -0.4143519 -0.1876379
Moved 1136.145 181 339.5338 -0.4143519 -0.1246561
Moved 1136.176 181 358.9249 -0.4143519 -0.07478157
Moved 1136.206 181 372.1361 -0.4143519 -0.04080219
Moved 1136.237 181 381.4005 -0.4143519 -0.01697399
Moved 1136.268 181 388.7376 -0.4143519 0.001897066
Moved 1136.298 181 395.2941 -0.4143519 0.01876046
Moved 1136.329 181 398.9911 -0.4143519 0.02826922
Moved 1136.36 187.0272 402 -0.4004 0.03600815
Moved 1136.391 189.7393 404.7393 -0.3941221 0.04305364
Moved 1136.421 194.789 407.263 -0.3824328 0.04954467
Moved 1136.452 205.5558 411.2779 -0.3575098 0.05987104
Moved 1136.483 221.0632 418.0271 -0.321613 0.07723016
Moved 1136.514 239.7589 428.7194 -0.2783358 0.1047308
Moved 1136.544 258.7381 437.3691 -0.2344025 0.126978
Moved 1136.575 275.9939 445.9969 -0.1944587 0.149169
Moved 1136.606 291.02 453.612 -0.159676 0.168755
Moved 1136.636 303.9743 459.4872 -0.129689 0.1838662
Moved 1136.667 315.8518 464.6172 -0.1021948 0.1970607
Moved 1136.698 324.4926 467.4976 -0.08219296 0.2044689
Moved 1136.729 330.3721 470.3721 -0.06858309 0.2118623
Moved 1136.759 335.7462 471.873 -0.05614316 0.2157228
Moved 1136.79 338.7469 472.7469 -0.04919688 0.2179705
Moved 1136.821 341.6181 473 -0.04255062 0.2186213
Moved 1136.852 346.2501 473 -0.03182858 0.2186213
Moved 1136.882 366.2816 473 0.01454075 0.2186213
Moved 1136.913 394.9455 473 0.08089235 0.2186213
Moved 1136.944 424.1023 475.7891 0.148385 0.2257949
Moved 1136.975 444.7864 478.6192 0.1962648 0.2330739
Moved 1137.005 461.0002 480 0.2337968 0.2366254
Moved 1137.036 471.2108 482.0527 0.2574323 0.241905
Moved 1137.067 480.8264 482.7066 0.2796908 0.2435869
Moved 1137.098 490.9828 484.4957 0.3032008 0.2481883
Moved 1137.128 501.0852 486 0.3265862 0.2520575
Moved 1137.159 506.2403 488.2403 0.3385193 0.2578196
Moved 1137.19 510.5484 488.7742 0.3484916 0.2591928
Moved 1137.22 514.3017 489 0.3571799 0.2597736
Moved 1137.251 516.085 489 0.3613078 0.2597736
Moved 1137.282 517.374 489 0.3642915 0.2597736
Moved 1137.313 510.6835 477.2693 0.3488043 0.229602
Moved 1137.343 487.7684 446.6526 0.2957602 0.1508555
Moved 1137.374 469.7693 411.9542 0.2540957 0.06161062
Moved 1137.405 458.2435 378.5792 0.2274155 -0.02423047
Moved 1137.436 444.7343 315.6715 0.1961443 -0.1860301
Moved 1137.466 443 280.558 0.1921296 -0.2763425
Moved 1137.497 443 259.8896 0.1921296 -0.3295021
Moved 1137.528 443 252.3287 0.1921296 -0.3489488
Moved 1137.558 443 249.7806 0.1921296 -0.3555025
Stationary 1137.589 443 250 0.1921296 -0.3549383
Stationary 1137.62 443 250 0.1921296 -0.3549383
Ended 1137.651 443 250 0.1921296 -0.3549383
PhraseEnd 1138.204
