want to join us for lunch
Moved 798.0303 465.6337 439.7335 0.2445225 0.1330593
Moved 798.061 505.8396 461.1038 0.3375916 0.188024
Moved 798.0918 512.051 465.051 0.3519698 0.1981763
Moved 798.1225 512 466.9123 0.3518519 0.2029637
Moved 798.1533 477.0507 472.2551 0.2709507 0.2167055
Moved 798.184 414.1989 473 0.1254604 0.2186213
Moved 798.2147 377.9355 473 0.04151722 0.2186213
Moved 798.2454 354.4498 473 -0.01284768 0.2186213
Moved 798.2761 340.6189 473 -0.04486372 0.2186213
Moved 798.3069 332.5933 473 -0.06344144 0.2186213
Ended 798.3376 332 473 -0.06481484 0.2186213
Began 798.9522 517 400 0.3634259 0.03086416
Stationary 798.9828 517 400 0.3634259 0.03086416
Stationary 799.0137 517 400 0.3634259 0.03086416
Moved 799.0444 490.8546 406.522 0.3029042 0.04763889
Moved 799.0751 453.1942 437.2053 0.2157274 0.1265568
Moved 799.1058 426.2177 467.2552 0.1532816 0.2038456
Moved 799.1366 416.9513 483.7479 0.1318317 0.246265
Moved 799.1674 414.1217 493.635 0.1252816 0.2716949
Moved 799.1981 411.2396 501.5208 0.1186102 0.2919773
Moved 799.2288 410 504.637 0.1157407 0.2999921
Moved 799.2595 409 507.105 0.113426 0.3063399
Moved 799.2902 407.626 508.374 0.1102454 0.3096037
Moved 799.321 408 509.2278 0.1111111 0.3117999
Moved 799.3517 407 510 0.1087963 0.3137859
Moved 799.3824 406 510 0.1064815 0.3137859
Moved 799.4131 404.6255 510 0.1032998 0.3137859
Moved 799.4438 403.7508 510 0.101275 0.3137859
Moved 799.4746 402.3037 510 0.09792536 0.3137859
Moved 799.5054 401 486.2763 0.09490739 0.2527682
Moved 799.5361 401 435.4887 0.09490739 0.1221416
Moved 799.5668 420.1559 365.4517 0.1392498 -0.05799478
Moved 799.5975 430.156 325.0091 0.1623981 -0.1620137
Moved 799.6283 436.3299 296.6803 0.1766896 -0.2348758
Moved 799.659 439.5429 281.8284 0.1841271 -0.2730752
Moved 799.6897 440 273.7618 0.1851852 -0.2938225
Moved 799.7205 440 268.086 0.1851852 -0.3084209
Moved 799.7512 440 262.3324 0.1851852 -0.3232192
Moved 799.7819 405.847 250.4618 0.1061274 -0.3537505
Moved 799.8127 354.2764 243.5143 -0.01324917 -0.3716197
Moved 799.8434 311.3356 244 -0.1126491 -0.3703704
Moved 799.8741 298.1617 244 -0.1431442 -0.3703704
Moved 799.9048 293.1599 251 -0.1547225 -0.3523664
Moved 799.9356 292 254.7805 -0.1574074 -0.3426428
Moved 799.9663 319.092 302.7288 -0.0946945 -0.219319
Moved 799.9971 352.128 342.128 -0.01822223 -0.1179836
Moved 800.0278 365.0103 356.7628 0.01159777 -0.08034262
Moved 800.0585 391.8948 381.8948 0.07383049 -0.01570282
Ended 800.0892 392 382 0.07407407 -0.01543218
PhraseEnd 800.5502
