this is a very good idea
Moved 313.1222 250.9942 501 -0.2523281 0.2906378
Moved 313.153 251 502.3813 -0.2523148 0.2941906
Moved 313.1837 250 503.8237 -0.2546296 0.2979003
Stationary 313.2144 250 504 -0.2546296 0.2983539
Stationary 313.2451 250 504 -0.2546296 0.2983539
Stationary 313.2758 250 504 -0.2546296 0.2983539
Stationary 313.3066 250 504 -0.2546296 0.2983539
Stationary 313.3374 250 504 -0.2546296 0.2983539
Moved 313.368 257.1027 504 -0.2381883 0.2983539
Moved 313.3988 263.001 504 -0.2245347 0.2983539
Moved 313.4295 274 494.5 -0.199074 0.2739197
Moved 313.4602 278.0111 492.9944 -0.1897892 0.2700474
Moved 313.491 282.5074 491.2463 -0.1793811 0.2655512
Moved 313.5217 287.3863 490 -0.1680873 0.2623456
Moved 313.5524 291.8782 489 -0.1576894 0.2597736
Moved 313.5831 294.6934 488 -0.1511727 0.2572016
Moved 313.6139 298.9272 486.5364 -0.1413721 0.2534371
Moved 313.6446 303.6264 487 -0.1304944 0.2546296
Moved 313.6754 310.9352 485.3549 -0.1135758 0.2503984
Moved 313.7061 321.6716 483.5821 -0.08872306 0.2458386
Moved 313.7368 331.5641 483.1089 -0.06582375 0.2446217
Moved 313.7675 342.4707 482.3823 -0.040577 0.2427528
Moved 313.7983 355.3185 482 -0.01083687 0.2417695
Moved 313.829 364.6129 480.8467 0.01067807 0.2388033
Moved 313.8597 371.7493 481 0.0271975 0.2391974
Moved 313.8905 377.7029 481 0.04097899 0.2391974
Moved 313.9212 381.1161 480 0.04887998 0.2366254
Moved 313.952 387.5989 480 0.06388634 0.2366254
Ended 313.9826 390 480 0.06944448 0.2366254
Began 315.765 372 366 0.02777775 -0.05658444
Stationary 315.7957 372 366 0.02777775 -0.05658444
Stationary 315.8265 372 366 0.02777775 -0.05658444
Stationary 315.8572 372 366 0.02777775 -0.05658444
Stationary 315.8879 372 366 0.02777775 -0.05658444
Stationary 315.9186 372 366 0.02777775 -0.05658444
Moved 315.9494 372 382.0267 0.02777775 -0.01536334
Moved 315.9801 406.192 414.192 0.1069259 0.06736614
Moved 316.0108 419.1401 427.1401 0.1368984 0.1006689
Moved 316.0416 450.3232 456.3232 0.2090816 0.1757284
Moved 316.0723 465.7544 470.7544 0.2448018 0.2128456
Moved 316.103 477.4305 480.8228 0.2718298 0.2387417
Moved 316.1337 488.5066 490.1299 0.2974689 0.2626798
Moved 316.1645 493.0526 494.2894 0.3079921 0.2733781
Moved 316.1953 501.6761 502.6761 0.3279539 0.2949487
Moved 316.226 502.9487 503.9487 0.3308997 0.298222
Moved 316.2567 504 505 0.3333333 0.3009258
Moved 316.2874 504 506 0.3333333 0.3034978
Stationary 316.3182 504 506 0.3333333 0.3034978
Moved 316.3488 476.9537 498.6852 0.2707262 0.2846841
Moved 316.3796 425.5023 471.8763 0.1516257 0.2157312
Moved 316.4104 388.7115 447.2618 0.06646186 0.1524224
Moved 316.441 377.0298 439.3532 0.03942082 0.1320813
Moved 316.4718 338.1422 412.7139 -0.05059664 0.06356455
Moved 316.5025 328.4093 404.6365 -0.0731266 0.04278936
Moved 316.5332 316.0709 397.0532 -0.1016878 0.0232848
Moved 316.564 306.8474 390.1356 -0.1230384 0.005492693
Moved 316.5947 296.5253 384.8418 -0.1469321 -0.008122951
Moved 316.6254 287.2196 379.1464 -0.1684731 -0.02277162
Moved 316.6562 280.6093 376.3046 -0.1837748 -0.03008077
Moved 316.6869 275.6948 373.8474 -0.1951509 -0.03640069
Moved 316.7177 272.0813 373 -0.2035156 -0.03858032
Ended 316.7484 270.5 373 -0.2071759 -0.03858032
Began 318.2542 491 531 0.3032407 0.3677982
Stationary 318.285 491 531 0.3032407 0.3677982
Stationary 318.3157 491 531 0.3032407 0.3677982
Stationary 318.3464 491 531 0.3032407 0.3677982
Moved 318.3772 477.7643 531 0.2726024 0.3677982
Moved 318.4079 469.9729 516.9729 0.254567 0.3317203
Moved 318.4386 456.6624 503.6624 0.2237554 0.2974854
Moved 318.4693 431.5876 482.9407 0.1657121 0.2441891
Moved 318.5001 364.5632 430.8512 0.01056304 0.1102139
Moved 318.5308 330.8166 402.0533 -0.06755412 0.03614524
Moved 318.5615 317.0622 391.0498 -0.09939299 0.007844069
Moved 318.5923 300.6696 378.5435 -0.1373389 -0.0243223
Moved 318.623 287.3461 367.5096 -0.1681803 -0.05270177
Moved 318.6537 280.146 361.1459 -0.1848473 -0.06906917
Moved 318.6844 276.3076 359 -0.1937324 -0.07458848
Moved 318.7151 273.8547 358 -0.1994105 -0.07716057
Moved 318.7459 271.5 358 -0.2048611 -0.07716057
Moved 318.7766 268.9691 358 -0.2107196 -0.07716057
Moved 318.8073 266.0918 368.1787 -0.2173801 -0.05098076
Moved 318.8381 263.1202 387.1588 -0.2242588 -0.00216382
Moved 318.8688 256.988 432.1443 -0.2384538 0.1135399
Moved 318.8995 255.6033 447.5699 -0.2416589 0.1532146
Moved 318.9303 254 468.0595 -0.2453704 0.2059143
Moved 318.9611 254 484.1054 -0.2453704 0.2471846
Moved 318.9917 254 495.144 -0.2453704 0.2755762
Moved 319.0225 251.8718 502.2563 -0.2502966 0.2938692
Moved 319.0532 251 506 -0.2523148 0.3034978
Moved 319.0839 250 508.3315 -0.2546296 0.3094946
Moved 319.1147 247.9061 508 -0.2594767 0.3086419
Moved 319.1454 242.5046 508 -0.27198 0.3086419
Moved 319.1761 220.3179 479.0906 -0.3233381 0.2342864
Moved 319.2068 212.0977 467.1466 -0.3423663 0.2035663
Moved 319.2376 198.2291 444.2123 -0.3744698 0.144579
Moved 319.2683 188.5 427 -0.3969907 0.1003086
Moved 319.2991 183.1215 411.3644 -0.409441 0.06009369
Moved 319.3298 179.295 400.1802 -0.4182985 0.03132753
Moved 319.3605 176.1488 389.2977 -0.4255814 0.003337664
Moved 319.3913 174.7321 384.4641 -0.428861 -0.009094442
Moved 319.4219 175 381.9575 -0.4282407 -0.01554152
Moved 319.4527 175 381 -0.4282407 -0.01800419
Stationary 319.4834 175 381 -0.4282407 -0.01800419
Ended 319.5141 175 381 -0.4282407 -0.01800419
PhraseEnd 320.559
