the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 255.9465 358 516 -0.004629641 0.329218
Stationary 255.9772 358 516 -0.004629641 0.329218
Stationary 256.0079 358 516 -0.004629641 0.329218
Stationary 256.0386 358 516 -0.004629641 0.329218
Stationary 256.0692 358 516 -0.004629641 0.329218
Stationary 256.1 358 516 -0.004629641 0.329218
Moved 256.1306 358 497.3073 -0.004629641 0.2811401
Moved 256.1614 368.5408 480.6072 0.01977037 0.2381871
Moved 256.1921 377.7114 455.0067 0.04099866 0.1723421
Moved 256.2228 386.3337 430.4434 0.06095777 0.1091649
Moved 256.2535 391.6572 407.7 0.07328044 0.05066859
Moved 256.2842 396.71 393.8699 0.08497695 0.01509749
Moved 256.315 400.662 381.352 0.09412497 -0.01709887
Moved 256.3457 404 370.389 0.1018518 -0.04529584
Moved 256.3764 405 362.7388 0.1041667 -0.06497238
Moved 256.4071 406 360.0399 0.1064815 -0.07191402
Moved 256.4378 407 356.1651 0.1087963 -0.08188004
Moved 256.4685 407 353.2917 0.1087963 -0.08927027
Moved 256.4991 407 351.8535 0.1087963 -0.09296959
Moved 256.5299 407 351 0.1087963 -0.09516476
Moved 256.5606 407 350.0357 0.1087963 -0.09764486
Moved 256.5914 395.4766 350 0.08212179 -0.09773669
Moved 256.622 381.1974 350 0.04906803 -0.09773669
Moved 256.6528 363.6595 367.8043 0.008471012 -0.05194362
Moved 256.6835 340.8086 380.7446 -0.04442454 -0.01866093
Moved 256.7142 322.1759 394.5494 -0.08755569 0.01684503
Moved 256.7449 291.0446 422.9554 -0.1596191 0.0899059
Moved 256.7756 272.8765 442.5482 -0.2016748 0.1402988
Moved 256.8064 265.0909 450.9092 -0.2196971 0.1618034
Moved 256.837 257.3921 461.4772 -0.2375183 0.1889844
Moved 256.8677 251.2485 472.2545 -0.2517396 0.216704
Moved 256.8985 248.3717 479.2566 -0.2583988 0.2347134
Moved 256.9292 247 482.5 -0.2615741 0.2430555
Moved 256.9599 246 484.042 -0.2638889 0.2470215
Ended 256.9906 246 485.5 -0.2638889 0.2507715
Began 258.9867 304 336 -0.1296296 -0.1337449
Stationary 259.0174 304 336 -0.1296296 -0.1337449
Stationary 259.0481 304 336 -0.1296296 -0.1337449
Stationary 259.0788 304 336 -0.1296296 -0.1337449
Moved 259.1095 315.5524 350.7762 -0.1028879 -0.09574018
Moved 259.1402 332.2908 372.3635 -0.06414165 -0.04021735
Moved 259.1709 355.1656 398.0729 -0.01119067 0.02590768
Moved 259.2016 373.5 417.5 0.03125002 0.0758744
Moved 259.2323 395.701 441.701 0.08264135 0.1381199
Moved 259.2631 412.0553 463.4774 0.1204983 0.194129
Moved 259.2937 427.2621 480.262 0.1556992 0.2372994
Moved 259.3245 435.4458 491.0573 0.1746431 0.2650648
Moved 259.3551 442.9863 501.4794 0.1920979 0.2918708
Moved 259.3859 450.7385 511.1078 0.2100429 0.3166352
Moved 259.4166 455.242 517.4841 0.2204676 0.3330351
Moved 259.4473 458.8167 519.8167 0.2287423 0.3390346
Moved 259.478 460.5 522.5 0.2326389 0.3459361
Moved 259.5087 461.0597 523.0597 0.2339344 0.3473757
Stationary 259.5394 461 523 0.2337964 0.3472221
Moved 259.5702 437.1235 487.1785 0.1785267 0.2550886
Moved 259.6008 412.9886 444.9773 0.1226589 0.1465465
Moved 259.6316 396.5791 409.1582 0.08467387 0.05441924
Moved 259.6622 383.4792 380.9584 0.05435 -0.01811102
Moved 259.6929 371.5287 352.9396 0.02668689 -0.09017591
Moved 259.7237 362.0035 330.0093 0.004637639 -0.1491532
Moved 259.7544 354.0149 312.6915 -0.0138545 -0.1936948
Moved 259.7851 346.733 296.466 -0.03071065 -0.235427
Moved 259.8158 338.0601 283.4335 -0.05078678 -0.2689467
Moved 259.8465 333.816 275.632 -0.06061117 -0.2890125
Moved 259.8772 329.5848 268.5848 -0.07040545 -0.3071378
Moved 259.9079 326.4183 263.4183 -0.07773538 -0.3204262
Moved 259.9387 324.5391 259.0781 -0.08208548 -0.3315892
Moved 259.9693 324 257.6643 -0.08333336 -0.3352256
Moved 260 323.0916 256.0916 -0.08543615 -0.3392708
Moved 260.0308 323 255.2134 -0.08564815 -0.3415294
Stationary 260.0615 323 255 -0.08564815 -0.3420782
Moved 260.0922 323 253.9679 -0.08564815 -0.3447329
