I want to hold your hand
Stationary 1287.664 400 321 0.09259263 -0.1723252
Moved 1287.695 405.0551 333.5275 0.1042941 -0.1401042
Moved 1287.725 417.5422 349.3134 0.1331996 -0.09950276
Moved 1287.756 435.7936 377.2698 0.1754483 -0.02759823
Moved 1287.787 451.0113 401.3034 0.2106742 0.03421654
Moved 1287.818 468.3756 429.7331 0.2508695 0.1073381
Moved 1287.849 482.6283 449.733 0.2838617 0.1587781
Moved 1287.879 496.3482 467.2178 0.3156208 0.2037494
Moved 1287.91 505.0125 478.35 0.335677 0.2323816
Moved 1287.941 511.1136 488.3409 0.3498 0.2580783
Moved 1287.971 514.8665 492.8665 0.3584872 0.2697181
Moved 1288.002 517.5 495.5 0.3645833 0.2764916
Moved 1288.033 518.3102 496.3102 0.3664589 0.2785756
Moved 1288.064 520.8457 487.5427 0.3723281 0.2560254
Moved 1288.094 522 460.9271 0.375 0.1875697
Moved 1288.125 523 435.8733 0.3773148 0.1231308
Moved 1288.156 528.5574 412.5491 0.3901792 0.0631405
Moved 1288.187 532.5206 396.4383 0.3993532 0.02170339
Moved 1288.218 535.3005 387.0984 0.4057883 -0.002318841
Moved 1288.248 536 382.268 0.4074074 -0.01474286
Moved 1288.279 537 378.5068 0.4097222 -0.02441657
Moved 1288.31 537 374.4882 0.4097222 -0.0347526
Moved 1288.34 523.906 367.9436 0.3794121 -0.05158546
Moved 1288.371 510.3471 360.6736 0.3480258 -0.07028399
Moved 1288.402 490.5595 356.7942 0.302221 -0.08026186
Moved 1288.433 469.2335 356 0.2528554 -0.0823046
Moved 1288.464 447 356 0.2013889 -0.0823046
Moved 1288.494 406.9609 356 0.1087058 -0.0823046
Moved 1288.525 372.4578 356 0.02883752 -0.0823046
Moved 1288.556 342.355 363 -0.04084483 -0.06430049
Moved 1288.586 325.0671 364 -0.08086308 -0.06172839
Moved 1288.617 312.2418 364 -0.1105513 -0.06172839
Moved 1288.648 304.5985 364 -0.1282443 -0.06172839
Moved 1288.679 300.5255 364 -0.1376726 -0.06172839
Ended 1288.71 301 364 -0.1365741 -0.06172839
Began 1289.601 373 473 0.0300926 0.2186213
Stationary 1289.632 373 473 0.0300926 0.2186213
Stationary 1289.663 373 473 0.0300926 0.2186213
Stationary 1289.694 373 473 0.0300926 0.2186213
Stationary 1289.724 373 473 0.0300926 0.2186213
Stationary 1289.755 373 473 0.0300926 0.2186213
Moved 1289.786 393.8243 466.246 0.07829706 0.2012498
Moved 1289.817 417.3185 464 0.1326817 0.1954732
Moved 1289.847 439.3658 463 0.1837172 0.1929011
Moved 1289.878 460.4439 462 0.232509 0.1903292
Moved 1289.909 482.8026 462 0.2842653 0.1903292
Moved 1289.94 504.1042 462 0.3335746 0.1903292
Moved 1289.97 515.5604 462 0.3600934 0.1903292
Moved 1290.001 526.7103 470 0.3859035 0.2109053
Moved 1290.032 533.8555 471 0.4024432 0.2134772
Moved 1290.063 538.9017 472 0.4141242 0.2160493
Moved 1290.093 543.0229 473 0.4236643 0.2186213
Moved 1290.124 544.3992 473 0.4268501 0.2186213
Moved 1290.155 544 474.0532 0.4259259 0.2213301
Stationary 1290.186 544 474 0.4259259 0.2211934
Moved 1290.216 544 476.3325 0.4259259 0.2271926
Moved 1290.247 533.8011 479.0995 0.4023173 0.2343093
Moved 1290.278 522.6765 481.8647 0.3765661 0.2414215
Moved 1290.309 507.782 483.3168 0.3420879 0.2451564
Moved 1290.339 494.5728 483 0.3115113 0.2443414
Moved 1290.37 483.4531 483 0.285771 0.2443414
Moved 1290.401 471.5 483 0.2581018 0.2443414
Moved 1290.432 460.8447 483 0.2334368 0.2443414
Moved 1290.462 450.5865 483 0.2096909 0.2443414
Moved 1290.493 441.8534 476 0.1894754 0.2263374
Moved 1290.524 434.8778 475 0.1733282 0.2237653
Moved 1290.555 427.3732 473.1866 0.1559564 0.2191012
Moved 1290.585 418.677 472 0.1358265 0.2160493
Moved 1290.616 410.9467 471 0.1179322 0.2134772
Moved 1290.647 403.6321 470 0.1010003 0.2109053
Moved 1290.678 394.3288 469 0.07946492 0.2083333
Moved 1290.708 386.0294 468 0.06025314 0.2057612
Moved 1290.739 372.579 466.9158 0.02911806 0.2029726
Moved 1290.77 358.5 464.5 -0.003472219 0.1967592
Moved 1290.801 343.6623 461.7325 -0.03781885 0.1896411
Moved 1290.831 329.9618 458.9924 -0.06953284 0.1825935
Moved 1290.862 319 456.5 -0.09490739 0.1761831
Moved 1290.893 311.5651 452.7825 -0.1121178 0.1666216
Moved 1290.924 306.0448 452 -0.1248964 0.164609
Moved 1290.954 302.2576 451 -0.1336629 0.162037
Moved 1290.985 299.8767 450 -0.1391743 0.1594649
Moved 1291.016 298.0663 449 -0.143365 0.156893
Moved 1291.047 296.6526 449 -0.1466375 0.156893
Stationary 1291.077 297 449 -0.1458333 0.156893
Ended 1291.108 297 449 -0.1458333 0.156893
Began 1291.877 413 361 0.1226852 -0.06944452
Stationary 1291.908 413 361 0.1226852 -0.06944452
Stationary 1291.938 413 361 0.1226852 -0.06944452
Stationary 1291.969 413 361 0.1226852 -0.06944452
Moved 1292 399.375 361 0.09114584 -0.06944452
Moved 1292.031 390.758 361 0.07119913 -0.06944452
Moved 1292.061 382.5 361 0.05208333 -0.06944452
Moved 1292.092 369.9756 361 0.02309173 -0.06944452
Moved 1292.123 356.9268 361 -0.007113964 -0.06944452
Moved 1292.154 344.8876 353.2219 -0.03498231 -0.08944985
Moved 1292.184 334.1958 351.8392 -0.05973195 -0.09300624
Moved 1292.215 318.1569 347.0627 -0.09685903 -0.1052913
Moved 1292.246 302.8896 344.27 -0.1322 -0.1124745
Moved 1292.277 287.5524 342.5075 -0.1677027 -0.1170075
Moved 1292.307 272.6205 340.0886 -0.2022673 -0.1232289
Moved 1292.338 256.5932 336.3187 -0.2393675 -0.1329252
Moved 1292.369 242.8175 334.5635 -0.2712558 -0.1374397
Moved 1292.4 227.9578 333 -0.3056532 -0.141461
Moved 1292.43 217.2821 330.3205 -0.3303656 -0.1483527
Moved 1292.461 207.6704 328.5568 -0.3526149 -0.1528889
Moved 1292.492 200.3821 326.7941 -0.3694858 -0.1574227
Moved 1292.523 196.536 327 -0.3783889 -0.1568931
Moved 1292.553 193.5912 327 -0.3852056 -0.1568931
Moved 1292.584 192.5 327 -0.3877315 -0.1568931
Moved 1292.615 191.7256 327 -0.3895242 -0.1568931
Stationary 1292.646 192 327 -0.3888888 -0.1568931
Moved 1292.677 207.7392 325.8944 -0.3524557 -0.1597367
Moved 1292.707 238.4588 319.3853 -0.2813453 -0.1764783
Moved 1292.738 269.2443 307.5023 -0.2100826 -0.2070416
Moved 1292.769 303.2645 290.3256 -0.1313322 -0.2512201
Moved 1292.799 343.4022 267.5587 -0.0384208 -0.3097771
Moved 1292.83 371.369 245.8241 0.02631714 -0.3656788
Moved 1292.861 387.762 232.5905 0.06426384 -0.399716
Moved 1292.892 397.0492 226.7131 0.08576194 -0.4148325
Moved 1292.922 403.8901 223 0.1015974 -0.4243828
Moved 1292.953 406.5386 223 0.1077282 -0.4243828
Moved 1292.984 407.5 223 0.1099537 -0.4243828
Moved 1293.015 409.1067 223 0.113673 -0.4243828
Moved 1293.045 411.2529 223 0.118641 -0.4243828
Moved 1293.076 412 237.046 0.1203704 -0.3882562
Moved 1293.107 412 247.7279 0.1203704 -0.3607822
Moved 1293.138 397.9117 266.7412 0.0877586 -0.3118797
Moved 1293.168 382.1129 288.8495 0.05118718 -0.2550166
Moved 1293.199 360.5526 312.4474 0.001279016 -0.1943225
Moved 1293.23 334.0229 338.825 -0.0601322 -0.126479
Moved 1293.261 314.5558 355.5369 -0.105195 -0.08349571
Moved 1293.292 297.6457 366.6835 -0.1443388 -0.05482654
Moved 1293.322 285.2521 372.874 -0.1730275 -0.0389045
Moved 1293.353 278.3351 376.7766 -0.1890392 -0.02886674
Moved 1293.384 275.3425 378.6575 -0.1959665 -0.02402906
Ended 1293.415 274.5 379.5 -0.1979167 -0.02186214
PhraseEnd 1293.937
