the union will go on strike
Moved 524.1947 417.6839 344.3212 0.1335275 -0.1123427
Moved 524.2254 395.704 310.3497 0.0826482 -0.1997177
Moved 524.2561 379.603 280.8568 0.04537741 -0.275574
Ended 524.2869 376.5 276.5 0.03819446 -0.2867798
Began 524.8708 237 356 -0.2847222 -0.0823046
Stationary 524.9016 237 356 -0.2847222 -0.0823046
Stationary 524.9323 237 356 -0.2847222 -0.0823046
Moved 524.963 249.3216 373.9824 -0.2562 -0.03605344
Moved 524.9938 272.5433 399.1976 -0.202446 0.02880037
Moved 525.0245 305.4125 433.4125 -0.12636 0.1168015
Moved 525.0552 330.6297 457.2264 -0.06798679 0.1780513
Moved 525.0859 343.6686 469.6686 -0.03780415 0.2100528
Moved 525.1167 356.2785 479.4589 -0.00861451 0.2352336
Moved 525.1474 364.394 487.394 0.01017123 0.2556429
Moved 525.1782 367.5 490.5 0.01736114 0.2636316
Moved 525.2089 367 492.0402 0.01620372 0.2675931
Stationary 525.2396 367 492 0.01620372 0.2674896
Moved 525.2703 358.6217 492 -0.003190587 0.2674896
Moved 525.3011 324.5979 492 -0.08194928 0.2674896
Moved 525.3318 310.3019 492 -0.1150418 0.2674896
Moved 525.3625 292.2841 492 -0.1567499 0.2674896
Moved 525.3932 280.94 492 -0.1830093 0.2674896
Moved 525.424 277 492 -0.1921296 0.2674896
Moved 525.4548 276 492 -0.1944444 0.2674896
Moved 525.4855 287.7518 498.4069 -0.1672412 0.2839683
Moved 525.5162 301.8849 504.4931 -0.1345258 0.2996221
Moved 525.547 343.059 519.9491 -0.03921524 0.3393752
Moved 525.5776 380.3827 528.8456 0.04718204 0.3622572
Moved 525.6084 414.4073 533.4897 0.1259427 0.3742018
Moved 525.6391 445.1929 535 0.1972058 0.3780863
Moved 525.6699 448.7022 535 0.2053291 0.3780863
Moved 525.7006 456.354 529.5073 0.2230418 0.3639589
Moved 525.7314 460 492.3355 0.2314815 0.2683526
Moved 525.7621 451.8932 474.1025 0.2127157 0.2214571
Moved 525.7928 439.8207 441.5518 0.1847702 0.1377361
Moved 525.8235 432.1621 423.4863 0.1670419 0.09127114
Moved 525.8543 428.061 411.6525 0.1575486 0.06083441
Moved 525.885 424.6561 400.6243 0.1496669 0.03246986
Moved 525.9157 424 393.2766 0.1481481 0.01357129
Moved 525.9465 421.9004 389.9004 0.143288 0.004887796
Moved 525.9772 409.7801 389 0.1152317 0.002572016
Moved 526.0079 364.1352 413.4121 0.009572308 0.06536025
Moved 526.0387 293.7831 468.588 -0.1532799 0.2072737
Moved 526.0694 263.7953 496.8224 -0.222696 0.279893
Moved 526.1002 248.9703 516.5445 -0.2570131 0.3306185
Moved 526.1309 246.2896 520.1312 -0.2632186 0.3398434
Ended 526.1617 246 524.4268 -0.2638889 0.3508919
PhraseEnd 526.8378
