the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 175.2206 305 518 -0.1273148 0.3343621
Stationary 175.2514 305 518 -0.1273148 0.3343621
Moved 175.2821 314.9063 511.3958 -0.1043835 0.317376
Moved 175.3128 358.423 471.1863 -0.003650437 0.2139564
Moved 175.3436 394.84 400.0985 0.08064816 0.03111749
Moved 175.3743 410.4726 355.4247 0.1168346 -0.08378417
Moved 175.4051 416.7022 337.4887 0.1312552 -0.1299159
Moved 175.4358 419 330.506 0.1365741 -0.1478754
Stationary 175.4665 419 331 0.1365741 -0.146605
Moved 175.4973 370.5424 382.6478 0.02440363 -0.01376603
Moved 175.5281 335.4168 418.5833 -0.0569056 0.07866058
Moved 175.5588 311.731 440.1104 -0.1117338 0.1340286
Moved 175.5895 298.2016 454.0981 -0.1430519 0.1700054
Moved 175.6203 294 468.8003 -0.1527778 0.2078196
Ended 175.651 303.8393 484.9889 -0.1300016 0.249457
Began 176.1737 314 377 -0.1064815 -0.02829226
Moved 176.2044 325.3047 377 -0.08031329 -0.02829226
Moved 176.2352 368.9708 387.3051 0.02076566 -0.001787413
Moved 176.2659 441.4483 426.3138 0.1885378 0.09854379
Moved 176.2966 472.8874 452.5728 0.2613133 0.1660823
Moved 176.3273 493.0126 474.7304 0.3078995 0.223072
Moved 176.3581 505.6475 493.8832 0.337147 0.2723332
Moved 176.3888 508.9807 499.9614 0.3448628 0.2879666
Moved 176.4196 510 503.2311 0.3472221 0.2963763
Moved 176.4503 502.1209 503 0.3289836 0.2957818
Moved 176.4811 435.2125 450.9524 0.174103 0.1619145
Moved 176.5118 391.1137 393.025 0.07202257 0.01292437
Moved 176.5425 369.7765 333.7858 0.02263079 -0.1394398
Moved 176.5733 367 294.7979 0.01620372 -0.2397174
Moved 176.604 367 270.4653 0.01620372 -0.3023012
Moved 176.6348 367 260.6638 0.01620372 -0.3275107
Moved 176.6655 367 259 0.01620372 -0.3317901
Moved 176.6963 346.0071 289.5901 -0.032391 -0.253112
Moved 176.727 305.6079 351.5881 -0.1259077 -0.09365191
Moved 176.7577 279.2733 401.0217 -0.1868674 0.03349202
Moved 176.7884 264.3147 434.1608 -0.2214937 0.1187262
Moved 176.8192 259.507 470.3946 -0.2326226 0.2119202
Ended 176.8499 260 475 -0.2314815 0.2237653
Began 177.7722 379 246 0.04398147 -0.3652264
Stationary 177.8029 379 246 0.04398147 -0.3652264
Moved 177.8337 398.9257 278.3792 0.09010573 -0.2819465
Moved 177.8645 434.3217 346.6435 0.1720411 -0.1063697
Moved 177.8952 459.4535 397.6616 0.2302164 0.02484981
Moved 177.9259 487.9335 446.6288 0.2961424 0.1507942
Moved 177.9566 503.3867 470.5801 0.3319137 0.2123972
Moved 177.9874 511.9194 487.8387 0.3516652 0.2567868
Moved 178.0181 514.1683 497.505 0.3568712 0.2816485
Moved 178.0489 514 503.5382 0.3564815 0.2971661
Moved 178.0796 514 507.3162 0.3564815 0.3068831
Moved 178.1104 514 508.5 0.3564815 0.3099279
Moved 178.1411 505.3524 510 0.336464 0.3137859
Moved 178.1719 498.3189 510 0.3201826 0.3137859
Moved 178.2026 491.5496 510 0.3045129 0.3137859
Moved 178.2334 488.2176 510 0.2968001 0.3137859
Moved 178.2641 485.9644 510 0.2915843 0.3137859
Moved 178.2948 483.3985 505.7895 0.2856447 0.3029564
Moved 178.3256 480.8519 501.8519 0.2797498 0.2928289
Moved 178.3563 473.867 497.867 0.2635811 0.2825797
Moved 178.3871 463.1791 491.1075 0.2388405 0.2651941
Moved 178.4176 445.5 477 0.1979166 0.2289094
Moved 178.4485 426.3607 456.4406 0.1536128 0.1760303
Moved 178.4793 398.0369 420.1758 0.08804847 0.08275656
Moved 178.51 369.9538 378.5407 0.02304117 -0.02432945
Moved 178.5408 333.209 331.4272 -0.0620161 -0.1455061
Moved 178.5715 300.9711 291.9653 -0.1366411 -0.2470031
Moved 178.6023 279.6969 266.5959 -0.1858867 -0.3122532
Moved 178.633 269.4821 254.6427 -0.2095323 -0.3429972
Moved 178.6637 266.6719 251.6719 -0.2160372 -0.3506382
Stationary 178.6945 267 252 -0.2152778 -0.3497943
Moved 178.7253 296.6023 290.8951 -0.146754 -0.2497555
Moved 178.7559 357.3017 367.709 -0.006246021 -0.0521889
