a very traditional way to dress
Began 399.6469 181 390 -0.4143519 0.005143954
Ended 399.6776 181 390 -0.4143519 0.005143954
Began 400.1694 334 231 -0.06018519 -0.4038066
Stationary 400.2002 334 231 -0.06018519 -0.4038066
Stationary 400.231 334 231 -0.06018519 -0.4038066
Stationary 400.2617 334 231 -0.06018519 -0.4038066
Moved 400.2924 334 246.9478 -0.06018519 -0.3627888
Moved 400.3231 322.4069 281.1749 -0.08702114 -0.2747561
Moved 400.3538 308.5534 313.1164 -0.1190893 -0.1926019
Moved 400.3846 289.4138 353.1724 -0.1633939 -0.08957725
Moved 400.4152 270.5228 396.389 -0.2071231 0.02157647
Moved 400.446 254.7457 435.4747 -0.2436442 0.1221056
Moved 400.4768 247.4575 454.2658 -0.260515 0.1704367
Moved 400.5075 243.2184 468.1266 -0.2703279 0.2060869
Moved 400.5382 240.4168 476.1664 -0.276813 0.2267653
Moved 400.569 240 480.9102 -0.2777777 0.2389664
Moved 400.5997 239 483.3312 -0.2800926 0.2451933
Moved 400.6304 239 486.7024 -0.2800926 0.2538641
Moved 400.6612 252.871 488.7178 -0.2479839 0.2590477
Moved 400.6919 262.3515 489.5879 -0.2260382 0.2612857
Moved 400.7227 271.8059 490 -0.204153 0.2623456
Moved 400.7534 282.116 490 -0.1802871 0.2623456
Moved 400.7841 294.5835 490 -0.1514271 0.2623456
Moved 400.8149 306.065 490 -0.1248495 0.2623456
Moved 400.8456 312.68 490 -0.1095371 0.2623456
Moved 400.8763 320.5101 490 -0.09141172 0.2623456
Moved 400.9071 326.0789 490 -0.07852102 0.2623456
Moved 400.9378 334.7383 490 -0.05847618 0.2623456
Moved 400.9685 342.248 490 -0.04109264 0.2623456
Moved 400.9993 346.5613 490 -0.03110816 0.2623456
Moved 401.03 350.1509 490 -0.02279873 0.2623456
Moved 401.0608 351.5 490 -0.01967594 0.2623456
Ended 401.0915 352 490 -0.01851852 0.2623456
Began 401.7676 358 493 -0.004629641 0.2700616
Stationary 401.7984 358 493 -0.004629641 0.2700616
Stationary 401.8291 358 493 -0.004629641 0.2700616
Stationary 401.8599 358 493 -0.004629641 0.2700616
Stationary 401.8906 358 493 -0.004629641 0.2700616
Moved 401.9213 345.0008 493 -0.0347203 0.2700616
Moved 401.9521 334.4977 493 -0.05903298 0.2700616
Moved 401.9828 322.5 493 -0.08680557 0.2700616
Moved 402.0135 310.7568 493 -0.1139888 0.2700616
Moved 402.0443 302.6401 493 -0.1327775 0.2700616
Moved 402.075 297.947 500 -0.1436412 0.2880658
Moved 402.1057 295.4053 500 -0.1495247 0.2880658
Moved 402.1364 293.767 500 -0.153317 0.2880658
Moved 402.1672 291.8317 500 -0.1577971 0.2880658
Moved 402.1979 286.3573 500 -0.1704691 0.2880658
Moved 402.2286 261.2394 467.5339 -0.2286125 0.2045624
Moved 402.2594 230.3781 430.6449 -0.3000507 0.1096833
Moved 402.2901 207.8727 401.426 -0.3521464 0.03453176
Moved 402.3209 199.0034 388.0057 -0.3726773 1.452097E-05
Moved 402.3516 192.2693 378.2693 -0.3882656 -0.02502763
Moved 402.3824 190.2712 374.2712 -0.3928907 -0.03531067
Moved 402.4131 190 372.8395 -0.3935185 -0.03899296
Moved 402.4438 190 372 -0.3935185 -0.04115226
Moved 402.4745 190 370.0251 -0.3935185 -0.04623169
Moved 402.5053 202.1807 367.1639 -0.3653224 -0.05359092
Moved 402.536 220.5 366 -0.3229167 -0.05658444
Moved 402.5667 241.3878 366 -0.2745652 -0.05658444
Moved 402.5975 252.4162 366 -0.2490367 -0.05658444
Moved 402.6282 258.0095 366 -0.2360891 -0.05658444
Moved 402.659 261.5453 366 -0.2279043 -0.05658444
Moved 402.6897 265.4172 366 -0.2189417 -0.05658444
Moved 402.7204 269.5618 366 -0.2093476 -0.05658444
Moved 402.7512 280.7875 366 -0.1833623 -0.05658444
Moved 402.7819 308.5587 390.9252 -0.1190772 0.007523666
Moved 402.8126 348.4057 416.7366 -0.02683873 0.07391106
Moved 402.8433 377.0193 434.4116 0.03939638 0.1193712
Moved 402.8741 397.6458 445.8032 0.08714319 0.1486708
Moved 402.9048 420.9516 455.6505 0.1410916 0.1739981
Moved 402.9356 434.0786 461.3857 0.1714784 0.1887492
Moved 402.9662 441.5643 464 0.1888061 0.1954732
Moved 402.997 445.08 466.08 0.1969445 0.200823
Moved 403.0278 446.5 466 0.2002315 0.2006171
Moved 403.0584 447.5 467 0.2025463 0.2031892
Moved 403.0892 447 467 0.2013889 0.2031892
Moved 403.1199 436.9938 469.2508 0.1782264 0.2089783
Moved 403.1507 412.8656 470 0.122374 0.2109053
Moved 403.1814 386.0467 472.9948 0.06029328 0.2186079
Moved 403.2122 366.2432 474.3938 0.01445194 0.2222062
Moved 403.2429 345.9319 475 -0.03256515 0.2237653
Moved 403.2736 339.463 476 -0.04753928 0.2263374
Moved 403.3044 337.933 477.067 -0.05108108 0.2290818
Moved 403.3351 338 477.6588 -0.05092591 0.2306037
Moved 403.3658 361.3195 480.5266 0.003054341 0.2379799
Moved 403.3965 394.6014 483.4001 0.08009583 0.2453707
Moved 403.4273 414.6637 484.952 0.1265364 0.249362
Moved 403.458 427.2172 486 0.1555952 0.2520575
Moved 403.4888 437.0332 487 0.1783176 0.2546296
Moved 403.5196 445.6505 488 0.1982651 0.2572016
Moved 403.5502 454.2839 488 0.2182499 0.2572016
Moved 403.581 465.7531 488 0.2447988 0.2572016
Moved 403.6118 475.4246 488 0.2671866 0.2572016
Moved 403.6424 482.5 488 0.2835648 0.2572016
Moved 403.6732 489.7343 488 0.3003108 0.2572016
Moved 403.7039 493.1289 488 0.3081688 0.2572016
Moved 403.7347 496.5 488 0.3159723 0.2572016
Moved 403.7654 496 473.7057 0.3148148 0.2204365
Moved 403.7961 474.0849 419.9952 0.2640854 0.0822922
Moved 403.8268 440.1373 344.0084 0.185503 -0.1131472
Moved 403.8576 425.3123 311.487 0.1511858 -0.1967927
Moved 403.8883 418.0854 289.8942 0.1344569 -0.2523297
Moved 403.919 413.4874 275.9495 0.1238134 -0.2881958
Moved 403.9498 410.6127 265.8382 0.1171591 -0.3142022
Moved 403.9805 409.0503 260.1005 0.1135423 -0.3289596
Moved 404.0113 408.1971 257.1971 0.1115675 -0.3364272
Moved 404.042 408 254.3221 0.1111111 -0.3438217
Moved 404.0727 407 253 0.1087963 -0.3472223
Moved 404.1035 407 252 0.1087963 -0.3497943
Moved 404.1342 405.5 250.5 0.1053241 -0.3536523
Moved 404.1649 389.8684 251 0.0691398 -0.3523664
Moved 404.1957 337.5 285 -0.05208333 -0.2649178
Moved 404.2264 247.6611 328.7904 -0.2600437 -0.1522881
Moved 404.2571 194.5683 355.2158 -0.3829437 -0.08432145
Moved 404.2878 166.0222 365.9944 -0.4490228 -0.05659864
Moved 404.3186 156.9363 371 -0.4700547 -0.04372435
Moved 404.3493 155 374.4187 -0.474537 -0.03493132
Moved 404.3802 178.5721 385.3739 -0.4199719 -0.006754408
Moved 404.4108 270.5103 392 -0.2071521 0.01028803
Moved 404.4414 373.2058 395 0.03056904 0.01800408
Moved 404.4723 443.7308 395 0.1938213 0.01800408
Moved 404.5031 482.7931 384.3448 0.2842432 -0.009401109
Moved 404.5338 490.6931 383.0438 0.3025304 -0.01274745
Moved 404.5645 508.0495 380.1901 0.3427072 -0.02008744
Moved 404.5952 517.0187 379 0.3634691 -0.02314815
Moved 404.626 522.5338 378 0.3762355 -0.02572024
Ended 404.6567 523.5 378 0.3784722 -0.02572024
Began 405.0563 188 525 -0.3981482 0.3523662
Stationary 405.0871 188 525 -0.3981482 0.3523662
Stationary 405.1178 188 525 -0.3981482 0.3523662
Moved 405.1484 188 494.5943 -0.3981482 0.2741622
Moved 405.1792 172.0925 459.2311 -0.4349712 0.1832076
Moved 405.2099 162.9706 423.2255 -0.4560866 0.09060055
Moved 405.2407 159.7913 399.5391 -0.4634461 0.02967866
Moved 405.2714 158 384.2593 -0.4675925 -0.009621082
Moved 405.3021 158 375.1371 -0.4675925 -0.03308371
Moved 405.3329 158 371.504 -0.4675925 -0.04242799
Moved 405.3636 183.4804 371 -0.4086102 -0.04372435
Moved 405.3943 221.1897 396.8859 -0.3213202 0.02285463
Moved 405.4251 259.3867 422.4985 -0.2329012 0.0887306
Moved 405.4558 295.56 450.7709 -0.1491667 0.1614476
Moved 405.4866 321.0918 469.8735 -0.0900653 0.2105798
Moved 405.5173 342.0823 485.0686 -0.04147609 0.2496619
Moved 405.5481 352.7755 491.7755 -0.01672342 0.2669123
Moved 405.5788 357.7592 494.7592 -0.005187144 0.2745862
Ended 405.6095 359.1207 495 -0.002035399 0.2752057
Began 406.132 338 500 -0.05092591 0.2880658
Stationary 406.1627 338 500 -0.05092591 0.2880658
Stationary 406.1935 338 500 -0.05092591 0.2880658
Stationary 406.2242 338 500 -0.05092591 0.2880658
Moved 406.2549 356.9038 500 -0.007167061 0.2880658
Moved 406.2857 397.2999 490.1462 0.08634229 0.2627217
Moved 406.3164 427.519 489.7201 0.1562939 0.2616256
Moved 406.3472 446.7313 487.8538 0.2007668 0.2568255
Moved 406.3779 459.0345 487 0.2292464 0.2546296
Moved 406.4086 468.0906 486.4547 0.2502098 0.253227
Moved 406.4394 473.846 486 0.2635325 0.2520575
Moved 406.4701 475.9393 485 0.2683781 0.2494856
Moved 406.5008 479.5617 485 0.2767632 0.2494856
Ended 406.5316 481 485 0.2800926 0.2494856
Began 407.054 315 367 -0.1041667 -0.05401234
Stationary 407.0848 315 367 -0.1041667 -0.05401234
Stationary 407.1155 315 367 -0.1041667 -0.05401234
Stationary 407.1463 315 367 -0.1041667 -0.05401234
Stationary 407.177 315 367 -0.1041667 -0.05401234
Stationary 407.2077 315 367 -0.1041667 -0.05401234
Stationary 407.2384 315 367 -0.1041667 -0.05401234
Stationary 407.2692 315 367 -0.1041667 -0.05401234
Stationary 407.2999 315 367 -0.1041667 -0.05401234
Stationary 407.3307 315 367 -0.1041667 -0.05401234
Stationary 407.3614 315 367 -0.1041667 -0.05401234
Stationary 407.3921 315 367 -0.1041667 -0.05401234
Moved 407.4229 307.5766 375.2482 -0.1213505 -0.03279784
Moved 407.4536 301.6116 385.7767 -0.1351583 -0.005718317
Moved 407.4844 296.6534 396.8666 -0.1466358 0.0228051
Moved 407.515 289.6903 408.4128 -0.1627539 0.05250216
Moved 407.5458 282.0718 421.8563 -0.1803893 0.0870789
Moved 407.5765 271.4678 437.3762 -0.2049356 0.1269963
Moved 407.6073 263.5936 447.758 -0.223163 0.1536985
Moved 407.638 258.7835 456.6494 -0.2342974 0.1765672
Moved 407.6687 253.9256 463.1487 -0.2455425 0.1932837
Moved 407.6995 252 467.7145 -0.25 0.2050269
Moved 407.7302 250.5075 470.4926 -0.2534549 0.2121721
Moved 407.761 250 472.1802 -0.2546296 0.2165127
Moved 407.7917 249 474.1164 -0.2569445 0.2214927
Moved 407.8224 248.2487 475 -0.2586836 0.2237653
Moved 407.8531 248 476.184 -0.2592593 0.2268106
Moved 407.8839 248 477 -0.2592593 0.2289094
Moved 407.9146 248 478 -0.2592593 0.2314814
Stationary 407.9453 248 478 -0.2592593 0.2314814
Moved 407.976 248 479.2267 -0.2592593 0.2346366
Stationary 408.0068 248 479.2267 -0.2592593 0.2346366
Moved 408.0376 248 480.0143 -0.2592593 0.2366623
Stationary 408.0683 248 480 -0.2592593 0.2366254
Stationary 408.099 248 480 -0.2592593 0.2366254
Moved 408.1298 247 480 -0.2615741 0.2366254
Moved 408.1605 247 481.5 -0.2615741 0.2404835
Stationary 408.1912 247 481.5 -0.2615741 0.2404835
Moved 408.222 247 481 -0.2615741 0.2391974
Stationary 408.2527 247 481 -0.2615741 0.2391974
Stationary 408.2834 247 481 -0.2615741 0.2391974
Stationary 408.3142 247 481 -0.2615741 0.2391974
Stationary 408.3449 247 481 -0.2615741 0.2391974
Moved 408.3756 247 482 -0.2615741 0.2417695
Stationary 408.4063 247 482 -0.2615741 0.2417695
Stationary 408.4371 247 482 -0.2615741 0.2417695
Stationary 408.4678 247 482 -0.2615741 0.2417695
Stationary 408.4986 247 482 -0.2615741 0.2417695
Stationary 408.5293 247 482 -0.2615741 0.2417695
Stationary 408.56 247 482 -0.2615741 0.2417695
Stationary 408.5908 247 482 -0.2615741 0.2417695
Stationary 408.6215 247 482 -0.2615741 0.2417695
Stationary 408.6523 247 482 -0.2615741 0.2417695
Stationary 408.683 247 482 -0.2615741 0.2417695
Stationary 408.7137 247 482 -0.2615741 0.2417695
Moved 408.7445 244.7993 462.9963 -0.2666683 0.1928917
Moved 408.7752 242 438.2906 -0.2731481 0.1293483
Moved 408.8059 239.2835 419.7011 -0.2794363 0.08153573
Moved 408.8366 237.5078 406.5392 -0.2835467 0.04768305
Moved 408.8672 237 398.2744 -0.2847222 0.02642592
Moved 408.8981 235 390.5419 -0.2893518 0.00653781
Moved 408.9288 234.2496 387.2496 -0.2910889 -0.001929954
Moved 408.9596 234 385.3718 -0.2916667 -0.006759784
Ended 408.9903 234 384.5 -0.2916667 -0.009002057
PhraseEnd 409.728
