a subject one can really enjoy
Direct
0.6 0.6
432 388.8
Began 1037.469 158 383 -0.4675925 -0.01286016
Stationary 1037.5 158 383 -0.4675925 -0.01286016
Stationary 1037.531 158 383 -0.4675925 -0.01286016
Ended 1037.562 158 383 -0.4675925 -0.01286016
Began 1038.361 226 366 -0.3101852 -0.05658444
Stationary 1038.391 226 366 -0.3101852 -0.05658444
Stationary 1038.422 226 366 -0.3101852 -0.05658444
Stationary 1038.453 226 366 -0.3101852 -0.05658444
Moved 1038.484 253.9056 399.9056 -0.2455889 0.0306213
Moved 1038.514 320.4869 466.4626 -0.09146552 0.201807
Moved 1038.545 360.4955 501.1216 0.001146893 0.2909505
Moved 1038.576 386.8653 523.3131 0.06218811 0.3480274
Moved 1038.607 401.9306 536.9406 0.09706169 0.3830774
Moved 1038.637 414.2828 549.2828 0.1256546 0.414822
Moved 1038.668 421.045 554.045 0.141308 0.4270704
Moved 1038.699 424.2902 556.2902 0.1488199 0.4328449
Moved 1038.729 426.7146 557 0.1544319 0.4346707
Stationary 1038.76 427 557 0.1550926 0.4346707
Stationary 1038.791 427 557 0.1550926 0.4346707
Moved 1038.822 417.6396 529.6396 0.1334249 0.3642992
Moved 1038.852 378.7957 460.5521 0.04350871 0.186605
Moved 1038.883 348.2426 384.2319 -0.02721618 -0.009691725
Moved 1038.914 328.9974 310.9895 -0.07176533 -0.1980723
Moved 1038.945 321.9876 275.9379 -0.08799171 -0.2882257
Moved 1038.975 318.8079 250.4635 -0.09535202 -0.3537462
Moved 1039.006 319 238.1946 -0.09490739 -0.3853021
Moved 1039.037 319 231.5814 -0.09490739 -0.4023112
Moved 1039.068 319 227.7891 -0.09490739 -0.4120652
Moved 1039.098 319 225.1254 -0.09490739 -0.4189163
Moved 1039.129 319 223.3607 -0.09490739 -0.423455
Moved 1039.16 319 221.7983 -0.09490739 -0.4274735
Stationary 1039.191 319 222 -0.09490739 -0.4269547
Moved 1039.221 319 220.6394 -0.09490739 -0.4304542
Stationary 1039.252 319 221 -0.09490739 -0.4295268
Moved 1039.283 327.8625 220 -0.07439226 -0.4320988
Moved 1039.313 330.582 220 -0.06809717 -0.4320988
Moved 1039.344 333.3489 220 -0.0616924 -0.4320988
Moved 1039.375 335.5 220 -0.05671298 -0.4320988
Moved 1039.406 337.593 220 -0.05186806 -0.4320988
Moved 1039.436 339.5 220 -0.04745369 -0.4320988
Moved 1039.467 342.1245 220 -0.04137854 -0.4320988
Moved 1039.498 343 220 -0.03935183 -0.4320988
Moved 1039.529 344.5 220 -0.03587961 -0.4320988
Moved 1039.559 345 230.5 -0.03472224 -0.4050927
Moved 1039.59 346 227.8601 -0.03240739 -0.4118825
Moved 1039.621 347.3119 228 -0.02937068 -0.4115227
Ended 1039.652 347 229.4836 -0.0300926 -0.4077067
Backspace 1040.236
Began 1042.264 169 396 -0.4421296 0.02057605
Stationary 1042.295 169 396 -0.4421296 0.02057605
Stationary 1042.326 169 396 -0.4421296 0.02057605
Ended 1042.356 169 396 -0.4421296 0.02057605
Began 1042.695 233 360 -0.2939815 -0.07201654
Stationary 1042.725 233 360 -0.2939815 -0.07201654
Stationary 1042.756 233 360 -0.2939815 -0.07201654
Moved 1042.787 249.3733 380.7166 -0.2560803 -0.01873299
Moved 1042.818 275.0122 415.4016 -0.1967309 0.07047712
Moved 1042.848 321.1837 467.3235 -0.08985246 0.2040212
Moved 1042.879 353.7687 499.538 -0.01442437 0.2868776
Moved 1042.91 377.0573 521.0574 0.0394846 0.3422256
Moved 1042.941 391.4235 533.4235 0.07273953 0.3740316
Moved 1042.971 400.0063 541.0063 0.09260714 0.3935346
Moved 1043.002 401.3812 541 0.09578973 0.3935184
Moved 1043.033 403.1514 541 0.09988745 0.3935184
Moved 1043.063 404 504.2747 0.1018518 0.2990603
Moved 1043.094 404 444.2118 0.1018518 0.1445776
Moved 1043.125 397 383.0944 0.0856481 -0.01261731
Moved 1043.156 408.2719 335.8251 0.1117404 -0.1341948
Moved 1043.186 415.8086 302.7655 0.1291866 -0.2192246
Moved 1043.217 423.1075 274.6776 0.146082 -0.2914671
Moved 1043.248 436.5431 236.9138 0.1771832 -0.3885962
Moved 1043.279 438.2368 231.5264 0.1811037 -0.4024527
Moved 1043.309 439.9987 227.0038 0.1851823 -0.414085
