I can still feel your presence
Moved 55.10468 514.6623 530 0.3580146 0.3652262
Moved 55.13542 517.5717 530 0.3647494 0.3652262
Moved 55.16614 518.5 530 0.3668982 0.3652262
Moved 55.19688 518 530 0.3657407 0.3652262
Moved 55.22761 474.2267 516.4568 0.2644137 0.330393
Moved 55.25834 432.08 509.16 0.1668519 0.3116255
Moved 55.28911 395.5468 505.9245 0.08228441 0.3033037
Moved 55.31987 372.4946 501.999 0.02892266 0.2932073
Moved 55.35066 351.1375 498.7339 -0.02051517 0.2848094
Moved 55.38134 337.9254 495.9751 -0.05109866 0.2777137
Moved 55.41212 332.2142 495 -0.06431902 0.2752057
Ended 55.44286 332 495 -0.06481484 0.2752057
Began 56.11921 551 501 0.4421297 0.2906378
Stationary 56.15 551 501 0.4421297 0.2906378
Stationary 56.1807 551 501 0.4421297 0.2906378
Moved 56.21148 538.795 508.1196 0.4138773 0.3089494
Moved 56.24222 521.9404 508 0.3748621 0.3086419
Moved 56.27292 498.0279 508 0.3195091 0.3086419
Moved 56.30368 472.1737 508 0.2596614 0.3086419
Moved 56.33442 452.5 508 0.2141203 0.3086419
Moved 56.36518 426.1476 498.5181 0.1531195 0.2842544
Moved 56.39591 401.4409 498.049 0.09592801 0.2830478
Moved 56.4267 382.8116 496.3019 0.05280465 0.2785543
Moved 56.45743 370.5932 493.9186 0.02452135 0.2724244
Moved 56.48817 352.911 493 -0.01640961 0.2700616
Moved 56.51887 339.4632 492 -0.04753888 0.2674896
Moved 56.54967 329.8247 492 -0.06985024 0.2674896
Moved 56.58038 323.2746 492 -0.08501256 0.2674896
Moved 56.61113 315.125 492 -0.1038772 0.2674896
Moved 56.64189 305.4701 492 -0.1262265 0.2674896
Moved 56.67262 295.4155 492 -0.1495012 0.2674896
Moved 56.70341 288.8289 492 -0.164748 0.2674896
Moved 56.73414 281.9385 492 -0.180698 0.2674896
Moved 56.76487 276.7791 490.8896 -0.1926409 0.2646336
Moved 56.79564 272 485 -0.2037037 0.2494856
Moved 56.82639 265.4769 473.2153 -0.2188035 0.2191752
Moved 56.85709 260.9893 463.984 -0.2291913 0.195432
Moved 56.88789 256.4649 456.4648 -0.2396646 0.1760926
Moved 56.91861 253.8371 450.6741 -0.2457476 0.1611986
Moved 56.94938 251.026 445.0519 -0.2522547 0.1467385
Moved 56.98012 248.2679 439.5358 -0.2586391 0.1325509
Moved 57.01084 245.5069 433.0138 -0.2650304 0.1157762
Moved 57.04162 244 431 -0.2685185 0.1105966
Stationary 57.07235 244 431 -0.2685185 0.1105966
Moved 57.10311 244 440.9539 -0.2685185 0.1361981
Moved 57.13382 280.762 467.5858 -0.1834213 0.204696
Moved 57.1646 308.1348 487.5674 -0.1200584 0.2560888
Moved 57.19533 330.897 492 -0.06736805 0.2674896
Moved 57.22609 365.2774 465.3973 0.01221617 0.1990669
Moved 57.25682 394.2455 390.3242 0.07927199 0.005977732
Moved 57.28758 412.8232 316.7073 0.1222759 -0.1833661
Moved 57.31831 419.2473 293.0106 0.1371466 -0.2443145
Moved 57.34904 423.8863 267.0232 0.147885 -0.3111543
Moved 57.37982 426.2151 255.3546 0.1532757 -0.3411662
Moved 57.41056 426 246.8828 0.1527777 -0.3629557
Moved 57.44131 420.2589 243.1798 0.1394883 -0.3724799
Moved 57.47198 398.1675 243 0.08835077 -0.3729424
Moved 57.5028 372.7191 253.0842 0.02944221 -0.3470056
Moved 57.53349 349.2395 256.7934 -0.02490863 -0.3374655
Moved 57.56425 330.7169 258.5472 -0.06778503 -0.3329549
Moved 57.59502 315.1514 259 -0.1038162 -0.3317901
Moved 57.62574 303.3301 260.7339 -0.1311802 -0.3273304
Moved 57.65646 291.5184 264.9926 -0.1585222 -0.3163771
Moved 57.68724 277.9604 290.5989 -0.1899064 -0.2505174
Moved 57.718 267.4225 328.4649 -0.2142997 -0.1531253
Moved 57.74876 260 363.5 -0.2314815 -0.06301456
Moved 57.77949 255.5067 394.7132 -0.2418827 0.01726645
Moved 57.81022 249 422.9998 -0.2569444 0.09001987
Moved 57.84098 245.6826 445.857 -0.2646237 0.1488091
Moved 57.87174 244 466.0694 -0.2685185 0.2007957
Ended 57.90247 244 474 -0.2685185 0.2211934
PhraseEnd 58.48664
