the price of gas is high
Moved 676.7839 248.9976 460.0073 -0.2569501 0.1852038
Moved 676.8146 248 463.7684 -0.2592593 0.1948774
Ended 676.8453 248 464 -0.2592593 0.1954732
Began 677.8292 528 514 0.3888889 0.324074
Stationary 677.8599 528 514 0.3888889 0.324074
Stationary 677.8907 528 514 0.3888889 0.324074
Stationary 677.9214 528 514 0.3888889 0.324074
Moved 677.9521 518.2386 514 0.3662932 0.324074
Moved 677.9829 514.2452 514 0.357049 0.324074
Moved 678.0137 504.7888 504.0733 0.3351593 0.2985424
Moved 678.0444 488.0824 490.4992 0.2964871 0.2636295
Moved 678.0751 471.628 473.6279 0.2583981 0.2202363
Moved 678.1059 454.089 456.089 0.2177985 0.1751259
Moved 678.1367 433.6314 437.0525 0.170443 0.1261638
Moved 678.1674 416.8957 418.7116 0.1317029 0.07899076
Moved 678.1981 407.5107 408.8884 0.1099785 0.05372514
Moved 678.2289 395.4277 396.0347 0.08200864 0.02066522
Moved 678.2596 380.1019 384.2516 0.04653225 -0.009641019
Moved 678.2903 363.226 370.59 0.007467668 -0.04477881
Moved 678.3211 348.4094 358.7275 -0.02683004 -0.07528932
Moved 678.3519 337.7369 349.8027 -0.05153487 -0.09824423
Moved 678.3826 331.3392 345.1696 -0.06634439 -0.1101606
Moved 678.4133 330 342.7843 -0.06944443 -0.1162955
Ended 678.4441 328.5 341.5 -0.07291664 -0.1195988
Began 679.3665 390 376 0.06944448 -0.03086435
Stationary 679.3972 390 376 0.06944448 -0.03086435
Stationary 679.4279 390 376 0.06944448 -0.03086435
Moved 679.4586 371.0545 376 0.02558907 -0.03086435
Moved 679.4894 349.6797 366.2621 -0.02388969 -0.05591019
Moved 679.5201 319.6446 361.7741 -0.09341528 -0.0674535
Moved 679.5508 285.8917 357.3243 -0.1715471 -0.07889845
Moved 679.5817 245.3515 352.3359 -0.26539 -0.09172864
Moved 679.6124 207.9318 343.7535 -0.3520098 -0.1138029
Moved 679.6431 185.1318 339.1617 -0.4047874 -0.125613
Moved 679.6738 174.1899 339 -0.4301159 -0.1260288
Moved 679.7047 170.9827 339 -0.4375401 -0.1260288
Moved 679.7354 169.6104 339 -0.4407166 -0.1260288
Moved 679.7661 180.5 355.5 -0.4155093 -0.08359061
Moved 679.7968 196.5289 367.7308 -0.3784052 -0.0521327
Moved 679.8276 214.1912 376.0956 -0.3375203 -0.03061844
Moved 679.8583 226.824 381.912 -0.3082777 -0.01565855
Moved 679.8891 233.4239 383.2119 -0.2930003 -0.01231511
Moved 679.9199 238.3385 383 -0.2816239 -0.01286016
Ended 679.9506 240 383 -0.2777777 -0.01286016
Began 680.6884 489 527 0.2986111 0.3575102
Stationary 680.7191 489 527 0.2986111 0.3575102
Moved 680.7498 477.8979 527 0.2729119 0.3575102
Moved 680.7807 462.6385 510.3991 0.2375893 0.3148124
Moved 680.8113 428.7621 490.0613 0.1591715 0.2625034
Moved 680.8421 372.6174 455.7412 0.02920687 0.1742314
Moved 680.8729 304.5905 409.5927 -0.1282627 0.05553661
Moved 680.9036 267.2753 378.6176 -0.2146406 -0.0241318
Moved 680.9344 245.4227 357.4227 -0.2652252 -0.07864532
Moved 680.9651 238.6274 349.6274 -0.2809551 -0.098695
Moved 680.9958 237 348 -0.2847222 -0.1028807
Ended 681.0266 237 348 -0.2847222 -0.1028807
Began 681.8874 382 346 0.05092591 -0.1080248
Stationary 681.9182 382 346 0.05092591 -0.1080248
Stationary 681.9489 382 346 0.05092591 -0.1080248
Moved 681.9797 395.4435 372.7764 0.0820452 -0.03915535
Moved 682.0104 421.1368 408.5157 0.1415204 0.05276676
Moved 682.0411 444.339 443.0085 0.1952291 0.1414827
Moved 682.0719 456.9524 464.9047 0.2244268 0.1978001
Moved 682.1027 466.3378 480.0067 0.2461523 0.2366425
Moved 682.1334 472.4164 492.6245 0.2602231 0.2690959
Moved 682.1641 476.9425 499.9138 0.2707002 0.2878439
Moved 682.1949 481.4631 505.4631 0.2811646 0.3021169
Moved 682.2256 485.1565 509.313 0.2897141 0.3120189
Moved 682.2563 489.8488 512.9244 0.300576 0.3213076
Moved 682.2871 493.69 516.6901 0.3094677 0.3309929
Moved 682.3179 496.454 518 0.3158658 0.3343621
Moved 682.3486 498.9264 520 0.3215889 0.3395061
Moved 682.3794 499.6928 521 0.3233629 0.3420781
Moved 682.4101 501.2262 521 0.3269125 0.3420781
Stationary 682.4409 501.2262 521 0.3269125 0.3420781
Moved 682.4716 502.2166 521 0.3292052 0.3420781
Moved 682.5024 503 521 0.3310186 0.3420781
Stationary 682.5331 503 521 0.3310186 0.3420781
Stationary 682.5638 503 521 0.3310186 0.3420781
Moved 682.5945 503 509.8971 0.3310186 0.3135212
Moved 682.6253 495.0934 504.741 0.3127161 0.3002596
Moved 682.656 491.2031 497.3046 0.3037108 0.2811331
Moved 682.6868 486.2834 492.2834 0.2923226 0.2682186
Moved 682.7175 479.6338 481.5117 0.27693 0.2405136
Moved 682.7484 470.4933 470.6166 0.2557715 0.2124913
Moved 682.7791 457.5 456 0.2256945 0.174897
Moved 682.8098 436.4344 432.3637 0.1769315 0.1141041
Moved 682.8405 414.2034 406.5472 0.1254709 0.04770377
Moved 682.8713 395.7659 385.7659 0.08279154 -0.005746142
Moved 682.902 382.7104 370.6525 0.0525705 -0.04461806
Moved 682.9328 370.4889 357.4889 0.02427985 -0.07847507
Moved 682.9635 364.8076 351.4038 0.01112868 -0.09412608
Moved 682.9943 361.6332 347.6332 0.003780524 -0.1038242
Moved 683.025 360 346.1924 0 -0.1075298
Moved 683.0558 359 344.5 -0.002314796 -0.1118828
Moved 683.0865 358 342.6589 -0.004629641 -0.1166181
Moved 683.1172 358 334.701 -0.004629641 -0.1370859
Moved 683.1479 371 323.5 0.025463 -0.1658951
Moved 683.1788 379.8111 307.9186 0.04585892 -0.2059708
Moved 683.2095 387.0581 292.8549 0.06263445 -0.244715
Moved 683.2402 393.5 279 0.07754634 -0.2803498
Moved 683.2709 397.2464 267.2607 0.08621862 -0.3105436
Moved 683.3017 401.0078 258.9767 0.09492536 -0.33185
Moved 683.3325 402 253.4727 0.09722222 -0.3460066
Moved 683.3632 403.1392 249.8608 0.09985934 -0.3552962
Moved 683.394 403 247.0411 0.09953707 -0.3625486
Moved 683.4247 404 244.2821 0.1018518 -0.3696449
Moved 683.4554 404 242.7637 0.1018518 -0.3735503
Moved 683.4861 404 241.5 0.1018518 -0.3768004
Moved 683.5169 405.3275 241 0.1049246 -0.3780865
Moved 683.5477 405 240 0.1041667 -0.3806585
Moved 683.5784 405 239 0.1041667 -0.3832304
Moved 683.6092 405 238 0.1041667 -0.3858025
Stationary 683.64 405 238 0.1041667 -0.3858025
Moved 683.6707 406 236.5 0.1064815 -0.3896605
Moved 683.7014 406 237 0.1064815 -0.3883744
Stationary 683.7321 406 237 0.1064815 -0.3883744
Moved 683.7629 406 235.9657 0.1064815 -0.3910348
Stationary 683.7936 406 236 0.1064815 -0.3909465
Moved 683.8243 407.0953 236 0.109017 -0.3909465
Stationary 683.8551 407 236 0.1087963 -0.3909465
Stationary 683.8858 407 236 0.1087963 -0.3909465
Moved 683.9166 407 235 0.1087963 -0.3935186
Stationary 683.9473 407 235 0.1087963 -0.3935186
Stationary 683.978 407 235 0.1087963 -0.3935186
Stationary 684.0089 407 235 0.1087963 -0.3935186
Stationary 684.0396 407 235 0.1087963 -0.3935186
Stationary 684.0703 407 235 0.1087963 -0.3935186
Moved 684.101 408.2183 235 0.1116164 -0.3935186
Stationary 684.1318 408.2183 235 0.1116164 -0.3935186
Stationary 684.1625 408.2183 235 0.1116164 -0.3935186
Stationary 684.1932 408.2183 235 0.1116164 -0.3935186
Moved 684.224 409 235 0.113426 -0.3935186
Ended 684.2548 409 235 0.113426 -0.3935186
Backspace 685.0234
Began 686.3146 320 522 -0.09259259 0.3446501
Stationary 686.3453 320 522 -0.09259259 0.3446501
Moved 686.3762 320 514.0983 -0.09259259 0.3243269
Moved 686.4069 335.11 487.7617 -0.05761579 0.2565887
Moved 686.4376 357.4941 435.8724 -0.005800724 0.1231285
Moved 686.4683 378.9084 386.1832 0.04376948 -0.004672965
Moved 686.4991 392.2764 357.4473 0.07471383 -0.07858213
Moved 686.5298 397.5389 346.9222 0.08689562 -0.1056528
Moved 686.5606 399 342.5 0.09027779 -0.1170267
Moved 686.5914 399 343 0.09027779 -0.1157408
Moved 686.6221 363.0449 379.0233 0.007048348 -0.02308826
Moved 686.6528 321.0942 426.8964 -0.09005969 0.100042
Moved 686.6836 291.0521 461.1936 -0.1596017 0.1882551
Moved 686.7143 271.9823 481.0178 -0.2037448 0.2392431
Moved 686.7451 264 488 -0.2222222 0.2572016
Ended 686.7758 262 489 -0.2268519 0.2597736
Began 687.4214 578 483 0.5046296 0.2443414
Stationary 687.4522 578 483 0.5046296 0.2443414
Stationary 687.4829 578 483 0.5046296 0.2443414
Stationary 687.5137 578 483 0.5046296 0.2443414
Moved 687.5444 567.6202 483 0.4806023 0.2443414
Moved 687.5752 561.4592 483 0.4663407 0.2443414
Moved 687.606 556.9391 483 0.4558775 0.2443414
Moved 687.6367 550.5907 483 0.4411822 0.2443414
Moved 687.6674 543.1528 474.7882 0.4239648 0.2232206
Moved 687.6981 528.1759 474.0251 0.3892961 0.221258
Moved 687.7289 501.0742 473 0.3265606 0.2186213
Moved 687.7596 468 472 0.25 0.2160493
Moved 687.7904 425.7844 468.0436 0.1522788 0.2058734
Moved 687.8212 392.2631 465.5438 0.07468313 0.1994439
Moved 687.8519 362.0522 461.0087 0.004750491 0.1877796
Moved 687.8826 341.5745 457.1277 -0.04265164 0.1777975
Moved 687.9134 327.3304 452.3326 -0.07562403 0.1654644
Moved 687.9442 319.1413 449.5707 -0.09458035 0.1583607
Moved 687.9749 315.8097 450 -0.1022924 0.1594649
Moved 688.0056 314.7144 450 -0.1048279 0.1594649
Stationary 688.0364 314.7144 450 -0.1048279 0.1594649
Moved 688.0671 335.9825 464.1627 -0.05559609 0.1958917
Moved 688.0978 386.878 480.6634 0.06221761 0.2383316
Moved 688.1286 430.3419 491.5854 0.1628285 0.2664234
Moved 688.1593 457.4174 498.315 0.2255032 0.2837319
Moved 688.1901 479.6121 502.9224 0.2768798 0.2955823
Moved 688.2208 490.5 505.5 0.3020833 0.3022119
Moved 688.2516 496.1826 505 0.3152375 0.3009258
Moved 688.2823 500 505 0.324074 0.3009258
Moved 688.313 501.5 505 0.3275463 0.3009258
Moved 688.3438 501 505 0.3263889 0.3009258
Moved 688.3745 501 492.8911 0.3263889 0.2697814
Moved 688.4053 485.493 477.9086 0.2904932 0.2312462
Moved 688.436 471.2642 458.5698 0.2575559 0.1815067
Moved 688.4668 457.3451 439.7935 0.2253358 0.1332136
Moved 688.4975 441.3306 420.2629 0.1882652 0.08298057
Moved 688.5283 424.1818 398.5757 0.148569 0.02720091
Moved 688.559 404.4888 373.361 0.1029834 -0.03765177
Moved 688.5898 388.1978 352.1115 0.06527275 -0.09230578
Moved 688.6205 366.5215 323.5921 0.01509617 -0.1656582
Moved 688.6512 349.6841 299.4946 -0.02387946 -0.2276375
Moved 688.682 335.5 277.5 -0.05671298 -0.2842079
Moved 688.7128 323.9043 257.0825 -0.08355492 -0.3367221
Moved 688.7435 315.8853 242.8088 -0.1021173 -0.3734341
Moved 688.7742 310.4034 233.6051 -0.1148069 -0.3971062
Moved 688.805 306.6966 227.5448 -0.1233876 -0.4126934
Moved 688.8358 305.0295 225.0295 -0.1272465 -0.4191628
Moved 688.8665 303.2686 224 -0.1313228 -0.4218107
Moved 688.8972 301.7528 224 -0.1348315 -0.4218107
Moved 688.928 296.1465 234.4628 -0.147809 -0.3949004
Moved 688.9587 283.1522 281.2388 -0.1778884 -0.2745916
Moved 688.9894 276.5286 372.0286 -0.1932209 -0.04107871
Moved 689.0202 277 430.765 -0.1921296 0.1099922
Moved 689.051 273.6721 467.9677 -0.1998332 0.205678
Moved 689.0817 271.5779 496.7992 -0.2046808 0.2798333
Moved 689.1124 272 512.5745 -0.2037037 0.3204077
Moved 689.1432 272 513.7415 -0.2037037 0.323409
Ended 689.1739 272 515.053 -0.2037037 0.3267824
Began 689.7889 527 500 0.3865741 0.2880658
Stationary 689.8196 527 500 0.3865741 0.2880658
Stationary 689.8503 527 500 0.3865741 0.2880658
Stationary 689.881 527 500 0.3865741 0.2880658
Stationary 689.9117 527 500 0.3865741 0.2880658
Moved 689.9425 515.0972 500 0.3590212 0.2880658
Moved 689.9733 509.863 491.2877 0.346905 0.2656575
Moved 690.004 503.5729 488.5243 0.3323447 0.25855
Moved 690.0348 490.942 480.5234 0.3031065 0.2379716
Moved 690.0655 457.2643 456.5242 0.2251488 0.1762454
Moved 690.0963 398.2479 412.7919 0.08853684 0.06376521
Moved 690.127 347.5235 375.2855 -0.02888088 -0.03270208
Moved 690.1578 324.2415 357.8679 -0.08277441 -0.07750043
Moved 690.1885 311.4269 349.2134 -0.1124377 -0.09975974
Moved 690.2193 307.8424 347 -0.1207351 -0.1054527
Moved 690.25 306.6404 347 -0.1235176 -0.1054527
Ended 690.2807 306 346 -0.125 -0.1080248
Began 691.2953 376 351 0.03703703 -0.09516476
Stationary 691.326 376 351 0.03703703 -0.09516476
Stationary 691.3569 376 351 0.03703703 -0.09516476
Moved 691.3876 362.5 351 0.005787015 -0.09516476
Moved 691.4183 343.4738 351 -0.0382552 -0.09516476
Moved 691.449 313.8864 351 -0.1067445 -0.09516476
Moved 691.4798 279.8775 351 -0.1854687 -0.09516476
Moved 691.5105 251.0588 351 -0.2521786 -0.09516476
Moved 691.5413 214.0386 356.9743 -0.3378737 -0.07979868
Moved 691.572 189.4993 359 -0.3946776 -0.07458848
Moved 691.6028 176.9705 360 -0.4236795 -0.07201654
Moved 691.6335 171.6672 360 -0.4359555 -0.07201654
Moved 691.6642 168.5637 361.4363 -0.4431395 -0.06832241
Moved 691.695 167.5 361 -0.4456018 -0.06944452
Moved 691.7257 176.676 362 -0.4243611 -0.06687243
Moved 691.7565 195.742 362 -0.3802268 -0.06687243
Moved 691.7872 212.2837 362 -0.3419358 -0.06687243
Moved 691.818 224.7738 362 -0.3130237 -0.06687243
Moved 691.8487 232.5 362 -0.2951389 -0.06687243
Moved 691.8795 237.1858 362 -0.284292 -0.06687243
Ended 691.9102 239.9203 362 -0.2779622 -0.06687243
Began 692.7403 494 519 0.3101851 0.3369341
Stationary 692.771 494 519 0.3101851 0.3369341
Stationary 692.8018 494 519 0.3101851 0.3369341
Stationary 692.8326 494 519 0.3101851 0.3369341
Stationary 692.8633 494 519 0.3101851 0.3369341
Moved 692.894 475.4067 507.2711 0.2671451 0.3067672
Moved 692.9247 446.175 487.3091 0.1994791 0.2554245
Moved 692.9555 408.3118 461.2078 0.1118328 0.1882916
Moved 692.9862 353.4492 427.4358 -0.01516377 0.1014295
Moved 693.017 304.309 396.3163 -0.1289143 0.0213897
Moved 693.0478 278.0417 378.8869 -0.1897183 -0.02343904
Moved 693.0784 266.4365 371.6243 -0.2165821 -0.04211857
Moved 693.1093 261.4115 368.4115 -0.2282142 -0.05038202
Ended 693.14 258.6382 365.6382 -0.2346338 -0.05751496
Began 694.1853 404 350 0.1018518 -0.09773669
Stationary 694.2161 404 350 0.1018518 -0.09773669
Stationary 694.2468 404 350 0.1018518 -0.09773669
Stationary 694.2775 404 350 0.1018518 -0.09773669
Stationary 694.3082 404 350 0.1018518 -0.09773669
Moved 694.3391 404 371.4853 0.1018518 -0.04247618
Moved 694.3698 415.0953 398.1907 0.1275355 0.02621058
Moved 694.4005 434.759 428.0963 0.1730531 0.1031283
Moved 694.4312 461.0276 466.5413 0.2338601 0.2020095
Moved 694.462 477.8559 489.4985 0.2728145 0.2610557
Moved 694.4927 493.4084 506.007 0.3088158 0.3035159
Moved 694.5235 502.537 518.537 0.3299467 0.3357432
Moved 694.5543 509.2884 526.2884 0.345575 0.3556799
Moved 694.585 512.4091 530.4091 0.3527989 0.3662785
Moved 694.6157 515.1664 533.1664 0.3591815 0.3733702
Moved 694.6465 516 534.6174 0.3611111 0.3771022
Moved 694.6771 517.186 536.186 0.3638566 0.3811368
Moved 694.7079 517 537.0456 0.3634259 0.3833476
Moved 694.7387 518 537 0.3657407 0.3832304
Moved 694.7695 518 538 0.3657407 0.3858024
Stationary 694.8002 518 538 0.3657407 0.3858024
Stationary 694.8309 518 538 0.3657407 0.3858024
Stationary 694.8617 518 538 0.3657407 0.3858024
Stationary 694.8925 518 538 0.3657407 0.3858024
Stationary 694.9232 518 538 0.3657407 0.3858024
Moved 694.9539 513.856 529.816 0.3561482 0.3647532
Moved 694.9847 503.9515 519.9515 0.3332212 0.3393815
Moved 695.0154 493.6661 508.6661 0.3094123 0.310355
Moved 695.0461 483.298 496.8384 0.285412 0.279934
Moved 695.0769 468.1156 478.8016 0.2502677 0.233543
Moved 695.1077 446.73 456.9463 0.2007639 0.1773309
Moved 695.1383 423.4857 431.9343 0.1469577 0.1129997
Moved 695.1691 400.1776 403.2368 0.09300371 0.03918926
Moved 695.1998 382.3253 382.5146 0.05167901 -0.01410841
Moved 695.2307 366.5 361.5 0.0150463 -0.06815843
Moved 695.2614 356.1735 345.3469 -0.008857748 -0.1097045
Moved 695.2921 347.8726 334.8726 -0.02807265 -0.1366445
Moved 695.3229 343.3434 328.015 -0.03855705 -0.1542824
Moved 695.3535 339.8172 322.8171 -0.04671951 -0.1676514
Moved 695.3843 338 321 -0.05092591 -0.1723252
Moved 695.4151 338 320 -0.05092591 -0.1748972
Stationary 695.4459 338 320 -0.05092591 -0.1748972
Stationary 695.4766 338 320 -0.05092591 -0.1748972
Moved 695.5073 349.6717 335.6717 -0.02390812 -0.1345893
Moved 695.5381 360.7257 349.1571 0.001679858 -0.09990464
Moved 695.5688 371.4324 357.5743 0.02646396 -0.0782553
Moved 695.5996 379.8758 365.8758 0.04600883 -0.05690397
Moved 695.6303 386.7748 371.3874 0.06197869 -0.04272791
Moved 695.6611 389.7912 373.8956 0.06896108 -0.03627691
Moved 695.6918 391.6408 375 0.07324258 -0.03343629
Ended 695.7225 393.0333 376.0333 0.07646601 -0.03077856
PhraseEnd 697.3212
