want to join us for lunch
Moved 1596.334 488.1972 518.3944 0.2967528 0.3353765
Moved 1596.364 490.4695 523.2042 0.3020126 0.3477472
Moved 1596.395 497.1748 529.8811 0.3175343 0.3649204
Moved 1596.426 506.6742 539.2322 0.3395236 0.3889718
Moved 1596.457 514.2216 546.3325 0.3569945 0.4072336
Moved 1596.487 518.6681 550.6681 0.3672872 0.4183849
Moved 1596.518 521.2148 552.2148 0.3731824 0.422363
Moved 1596.549 522.4601 552 0.3760651 0.4218106
Moved 1596.579 523 552 0.3773148 0.4218106
Moved 1596.61 523 532.5 0.3773148 0.3716563
Moved 1596.641 472.3862 456.7228 0.2601532 0.1767561
Moved 1596.672 440.5802 384.5533 0.1865283 -0.00886505
Moved 1596.703 432.1046 355.4884 0.1669089 -0.08362044
Moved 1596.733 424.8026 323.6138 0.150006 -0.1656024
Moved 1596.764 419.0235 296.2115 0.1366284 -0.2360815
Moved 1596.795 415.7783 278.4478 0.1291164 -0.2817701
Moved 1596.825 414 257.5892 0.125 -0.3354187
Moved 1596.856 413 245.6943 0.1226852 -0.3660125
Moved 1596.887 412.1241 239.2483 0.1206578 -0.3825919
Moved 1596.918 410.9197 234.8394 0.1178696 -0.3939317
Ended 1596.948 411 232.2585 0.1180555 -0.4005696
Began 1597.994 428 504 0.1574074 0.2983539
Stationary 1598.024 428 504 0.1574074 0.2983539
Stationary 1598.055 428 504 0.1574074 0.2983539
Stationary 1598.086 428 504 0.1574074 0.2983539
Stationary 1598.117 428 504 0.1574074 0.2983539
Stationary 1598.147 428 504 0.1574074 0.2983539
Stationary 1598.178 428 504 0.1574074 0.2983539
Moved 1598.209 392.8131 477.1099 0.07595628 0.229192
Moved 1598.24 382.0683 467.8615 0.05108406 0.2054049
Moved 1598.27 338.4534 439.1584 -0.04987647 0.1315802
Moved 1598.301 294.3378 406.8369 -0.1519959 0.04844861
Moved 1598.332 262.4099 384.9399 -0.2259029 -0.007870521
Moved 1598.362 246.6265 374.0844 -0.2624386 -0.03579128
Moved 1598.393 232.0337 363.227 -0.2962182 -0.06371659
Moved 1598.424 226.2664 358.5328 -0.3095685 -0.07579018
Ended 1598.455 225.5 357 -0.3113426 -0.07973259
Began 1600.053 297 344 -0.1458333 -0.1131688
Stationary 1600.084 297 344 -0.1458333 -0.1131688
Stationary 1600.115 297 344 -0.1458333 -0.1131688
Stationary 1600.145 297 344 -0.1458333 -0.1131688
Stationary 1600.176 297 344 -0.1458333 -0.1131688
Moved 1600.207 312.8417 359.8417 -0.1091628 -0.07242375
Moved 1600.238 331.6182 380.6182 -0.06569862 -0.0189862
Moved 1600.268 354.8017 404.8017 -0.01203318 0.0432142
Moved 1600.299 389.0786 438.0786 0.06731162 0.1288029
Moved 1600.33 420.9361 467.851 0.1410558 0.2053781
Moved 1600.361 441.0679 485.4344 0.1876573 0.250603
Moved 1600.391 456.9594 499.7675 0.224443 0.2874678
Moved 1600.422 466.3456 508.3455 0.2461703 0.3095306
Moved 1600.453 477.9983 516.9987 0.2731441 0.3317867
Moved 1600.484 485.6257 522.0838 0.2908003 0.3448657
Moved 1600.514 491.171 526.0855 0.3036366 0.3551581
Moved 1600.545 493.5892 528 0.3092343 0.3600822
Stationary 1600.576 494 528 0.3101851 0.3600822
Stationary 1600.607 494 528 0.3101851 0.3600822
Stationary 1600.637 494 528 0.3101851 0.3600822
Moved 1600.668 476.713 528 0.2701689 0.3600822
Moved 1600.699 448.1245 514.8498 0.2039918 0.3262596
Moved 1600.729 416.5615 503.6246 0.1309294 0.2973882
Moved 1600.76 388.9428 496.2828 0.06699731 0.2785052
Moved 1600.791 368.9457 490.7657 0.02070775 0.2643152
Moved 1600.822 344.677 487.2974 -0.03546983 0.2553946
Moved 1600.852 323.6805 483.4846 -0.08407295 0.2455878
Moved 1600.883 311.0044 483 -0.1134158 0.2443414
Moved 1600.914 300.9551 482 -0.1366779 0.2417695
Moved 1600.945 291.8409 481.4205 -0.1577757 0.2402789
Moved 1600.975 285.7361 481 -0.1719072 0.2391974
Moved 1601.006 278.283 481 -0.1891597 0.2391974
Moved 1601.037 272.1234 481 -0.2034179 0.2391974
Ended 1601.068 265.5033 481 -0.2187423 0.2391974
Began 1603.097 542 378 0.4212962 -0.02572024
Stationary 1603.127 542 378 0.4212962 -0.02572024
Stationary 1603.158 542 378 0.4212962 -0.02572024
Stationary 1603.189 542 378 0.4212962 -0.02572024
Stationary 1603.219 542 378 0.4212962 -0.02572024
Stationary 1603.25 542 378 0.4212962 -0.02572024
Stationary 1603.281 542 378 0.4212962 -0.02572024
Stationary 1603.312 542 378 0.4212962 -0.02572024
Moved 1603.342 533.0164 396.9672 0.4005008 0.02306385
Moved 1603.373 525.5 409 0.3831019 0.05401234
Moved 1603.404 519.8279 422.4302 0.369972 0.08855502
Moved 1603.435 512.0825 434.835 0.3520429 0.1204604
Moved 1603.465 504.4441 450.8898 0.3343613 0.1617536
Moved 1603.496 495.8679 466.4114 0.314509 0.2016754
Moved 1603.527 484.0502 486.9247 0.2871532 0.2544358
Moved 1603.558 472.2425 507.0757 0.2598205 0.3062646
Moved 1603.588 465.6459 517.0312 0.2445506 0.3318703
Moved 1603.619 458.2987 528.1688 0.2275434 0.3605163
Moved 1603.65 451.4196 536.5804 0.2116195 0.3821511
Moved 1603.681 447.2891 541.7109 0.2020582 0.3953469
Moved 1603.711 444.378 543.622 0.1953194 0.4002623
Moved 1603.742 442.8122 545 0.1916949 0.4038065
Moved 1603.773 440.2527 545 0.18577 0.4038065
Moved 1603.804 436.398 533.2913 0.1768473 0.3736914
Moved 1603.834 432.1895 511.137 0.1671054 0.3167103
Moved 1603.865 422.6359 464.9064 0.1449905 0.1978045
Moved 1603.896 417.3572 412.7875 0.1327714 0.06375391
Moved 1603.927 414.8025 373.0375 0.1268577 -0.03848378
Moved 1603.957 415 351.4637 0.1273148 -0.093972
Moved 1603.988 415 310.9805 0.1273148 -0.1980954
Moved 1604.019 415 280.3885 0.1273148 -0.2767787
Moved 1604.05 415 260.7961 0.1273148 -0.3271706
Moved 1604.08 415 252.1113 0.1273148 -0.349508
Moved 1604.111 415 244.5012 0.1273148 -0.3690812
Moved 1604.142 413.6184 238.2369 0.1241167 -0.3851931
Moved 1604.172 411.0742 233.0742 0.1182273 -0.3984717
Moved 1604.203 410 228.8876 0.1157407 -0.4092398
Moved 1604.234 407.3117 224.6234 0.1095179 -0.4202073
Moved 1604.265 405.883 222.8829 0.1062106 -0.4246838
Moved 1604.295 403.2151 220.2151 0.100035 -0.4315456
Moved 1604.326 400.9642 218 0.09482443 -0.4372429
Moved 1604.357 397.4043 215 0.08658399 -0.4449589
Moved 1604.388 391.5843 212.8615 0.07311185 -0.4504593
Moved 1604.418 378.1909 211 0.04210849 -0.455247
Moved 1604.449 354.6867 211 -0.01229922 -0.455247
Moved 1604.48 312.539 211 -0.1098635 -0.455247
Moved 1604.511 294.966 223.0096 -0.1505416 -0.424358
Moved 1604.541 284 224 -0.1759259 -0.4218107
Moved 1604.572 278.263 226.8685 -0.189206 -0.4144329
Moved 1604.603 275.6277 227 -0.1953064 -0.4140947
Moved 1604.634 274 228.912 -0.199074 -0.4091771
Moved 1604.664 272.8203 230.1797 -0.2018048 -0.4059165
Moved 1604.695 272 234.3015 -0.2037037 -0.3953151
Moved 1604.726 272 239.5183 -0.2037037 -0.3818974
Moved 1604.757 279.2781 248.2347 -0.1868562 -0.3594785
Moved 1604.787 290.3889 258.3889 -0.1611368 -0.333362
Moved 1604.818 301.7021 269.7021 -0.1349489 -0.3042642
Moved 1604.849 314.6416 284.6416 -0.1049963 -0.2658396
Moved 1604.879 324.029 296.7053 -0.0832662 -0.2348114
Moved 1604.91 333.9108 306.9108 -0.06039172 -0.2085628
Moved 1604.941 344.5 321.5 -0.03587961 -0.1710391
Moved 1604.972 355.1162 336.1453 -0.01130506 -0.1333713
Moved 1605.002 363.7195 348.8658 0.00860999 -0.1006538
Moved 1605.033 370.2385 358.3578 0.0237003 -0.07624041
Moved 1605.064 376.5 366.5 0.03819446 -0.05529835
Moved 1605.095 379.9051 371.9051 0.04607658 -0.04139645
Ended 1605.125 387.8727 378.4045 0.06452024 -0.02467976
PhraseEnd 1606.539
