this is a non profit organization
Ended 230.7252 377 367 0.03935188 -0.05401234
Began 233.031 586 496 0.5231482 0.2777777
Stationary 233.0617 586 496 0.5231482 0.2777777
Moved 233.0925 564.361 492.7527 0.4730579 0.2694255
Moved 233.1232 533.6888 486.434 0.4020574 0.2531737
Moved 233.1539 477.6198 478.8904 0.2722681 0.2337715
Moved 233.1847 419.4523 471.4708 0.1376211 0.2146881
Moved 233.2154 371.1823 468 0.02588481 0.2057612
Moved 233.2461 341.8905 467 -0.0419202 0.2031892
Moved 233.2769 318.8759 467 -0.09519457 0.2031892
Moved 233.3076 309.5696 472.0063 -0.116737 0.2160656
Moved 233.338 306.7134 475 -0.1233485 0.2237653
Moved 233.3691 307 478 -0.1226852 0.2314814
Moved 233.3998 321.2514 484.385 -0.0896959 0.2479037
Moved 233.4306 363.4232 496.2693 0.007924139 0.2784703
Moved 233.4613 419.9392 506.8484 0.1387481 0.3056801
Moved 233.4921 473.2431 515.7752 0.2621368 0.3286399
Moved 233.5228 506.1186 519.0099 0.3382376 0.3369595
Moved 233.5535 525.6964 521 0.3835564 0.3420781
Moved 233.5843 528.2604 521 0.3894917 0.3420781
Moved 233.6151 529.5 522 0.3923611 0.3446501
Stationary 233.6458 529.5 522 0.3923611 0.3446501
Moved 233.6765 514.4646 517.9182 0.3575569 0.3341516
Moved 233.7073 473.7758 496.8879 0.2633698 0.2800614
Moved 233.7381 415 470.5 0.1273148 0.2121912
Moved 233.7687 360.1917 431.3713 0.0004437566 0.1115517
Moved 233.7995 349.9653 423.724 -0.02322838 0.09188259
Moved 233.8303 343.1526 417.1526 -0.03899872 0.07498085
Moved 233.861 341.8008 415.8008 -0.04212782 0.07150399
Moved 233.8917 346.9758 415 -0.03014863 0.06944436
Moved 233.9225 368.689 425.1512 0.02011339 0.09555337
Moved 233.9532 397.0416 443.5757 0.08574436 0.1429414
Moved 233.9839 416.5154 461.5154 0.1308226 0.1890827
Moved 234.0147 423.6373 479.7357 0.1473086 0.2359455
Moved 234.0454 424 492.7828 0.1481481 0.2695031
Moved 234.0762 407.7655 502.2433 0.1105683 0.2938357
Moved 234.1069 388.5628 505.3046 0.06611764 0.3017094
Ended 234.1377 352 505 -0.01851852 0.3009258
Began 236.1667 547 515 0.4328704 0.326646
Stationary 236.1974 547 515 0.4328704 0.326646
Stationary 236.2282 547 515 0.4328704 0.326646
Moved 236.2589 538.0875 515 0.4122395 0.326646
Moved 236.2897 526.4112 504.0186 0.3852111 0.2984017
Moved 236.3204 507.6357 495.3179 0.3417494 0.2760233
Moved 236.3511 489.4716 489.7817 0.2997028 0.2617841
Moved 236.3819 462.6074 482.4741 0.2375172 0.2429888
Moved 236.4126 435.7411 477.9568 0.1753266 0.2313704
Moved 236.4434 409.0986 476 0.1136541 0.2263374
Moved 236.4741 379.2144 475 0.04447788 0.2237653
Moved 236.5049 372.5939 475 0.02915263 0.2237653
Moved 236.5356 359.3825 475 -0.001429319 0.2237653
Moved 236.5664 345.5558 475 -0.03343552 0.2237653
Moved 236.5971 337.9233 483.0256 -0.05110338 0.2444073
Moved 236.6279 334.4264 485.5736 -0.05919819 0.2509609
Moved 236.6586 331 487.5 -0.06712963 0.2559156
Moved 236.6893 331 489.4091 -0.06712963 0.2608258
Moved 236.7201 328.5 490.5 -0.07291664 0.2636316
Moved 236.7508 327.5 491 -0.07523149 0.2649176
Moved 236.7815 328 492.3326 -0.07407407 0.2683452
Moved 236.8123 326.9768 492 -0.07644266 0.2674896
Moved 236.843 325.5 493 -0.07986113 0.2700616
Moved 236.8738 324.8526 493 -0.08135963 0.2700616
Stationary 236.9045 324.8526 493 -0.08135963 0.2700616
Moved 236.9353 322.8822 493 -0.08592084 0.2700616
Moved 236.966 319.4546 493 -0.09385511 0.2700616
Moved 236.9968 312.0598 493 -0.1109726 0.2700616
Moved 237.0275 304.9768 487.6049 -0.1273684 0.2561854
Moved 237.0582 297.7307 481.8654 -0.1441419 0.2414231
Moved 237.089 288.2654 476.6327 -0.1660523 0.2279646
Moved 237.1197 279.091 470.3182 -0.1872893 0.2117237
Moved 237.1504 265.5 460.5 -0.21875 0.1864711
Moved 237.1812 249.0273 446.0234 -0.2568812 0.1492372
Moved 237.212 233 431.5 -0.2939815 0.1118827
Moved 237.2427 216.5254 417.6045 -0.3321171 0.07614316
Moved 237.2734 205.5 408 -0.3576389 0.05144025
Moved 237.3042 198.3293 401.2195 -0.3742377 0.03400088
Moved 237.3349 193.1415 397.5707 -0.3862465 0.02461602
Moved 237.3657 191.026 395.026 -0.3911435 0.01807099
Moved 237.3964 188.5 394 -0.3969907 0.01543206
Moved 237.4272 187.2413 392.2413 -0.3999043 0.0109087
Moved 237.4579 185.8481 392 -0.4031294 0.01028803
Moved 237.4886 185 391 -0.4050926 0.007715971
Stationary 237.5194 185 391 -0.4050926 0.007715971
Moved 237.5501 183.7566 391 -0.4079708 0.007715971
Stationary 237.5808 184 391 -0.4074074 0.007715971
Stationary 237.6116 184 391 -0.4074074 0.007715971
Moved 237.6423 194.9156 391 -0.3821398 0.007715971
Moved 237.6731 216.0828 391 -0.3331416 0.007715971
Moved 237.7038 242.1731 382.9481 -0.2727474 -0.01299375
Moved 237.7346 267 374.5 -0.2152778 -0.03472222
Moved 237.7653 299.2625 363.6116 -0.1405962 -0.06272752
Moved 237.7961 330.8022 348.5989 -0.06758759 -0.1013402
Moved 237.8268 351.1919 338.4618 -0.02038921 -0.1274131
Moved 237.8575 369.0083 326.8512 0.02085258 -0.1572758
Moved 237.8883 378.9466 320.0356 0.04385789 -0.1748057
Moved 237.9191 385.5214 315.4786 0.05907735 -0.1865263
Moved 237.9498 389.8168 311.3664 0.06902039 -0.197103
Moved 237.9805 392.3711 308.6289 0.07493307 -0.2041437
Moved 238.0113 394 307.0722 0.07870366 -0.2081477
Moved 238.042 395.0818 307 0.08120776 -0.2083334
Moved 238.0727 396.4502 305.5498 0.08437555 -0.2120632
Moved 238.1035 397 303.7098 0.0856481 -0.2167958
Moved 238.134 398.3293 304 0.08872528 -0.2160494
Moved 238.165 398 302.7154 0.08796295 -0.2193535
Moved 238.1957 399.5 302 0.09143522 -0.2211935
Moved 238.2265 399 300.9586 0.09027779 -0.2238718
Moved 238.2572 400 300.3263 0.09259263 -0.2254983
Moved 238.2879 400 299.5 0.09259263 -0.2276234
Stationary 238.3187 400 299.5 0.09259263 -0.2276234
Moved 238.3494 401.0369 299 0.09499271 -0.2289095
Stationary 238.3801 401.0369 299 0.09499271 -0.2289095
Moved 238.4109 401 298 0.09490739 -0.2314816
Stationary 238.4417 401 298 0.09490739 -0.2314816
Moved 238.4724 401 296.7807 0.09490739 -0.2346176
Moved 238.5031 401 295.9308 0.09490739 -0.2368034
Moved 238.5339 401 294.798 0.09490739 -0.2397171
Stationary 238.5647 401 294.798 0.09490739 -0.2397171
Moved 238.5954 401 293.8525 0.09490739 -0.2421489
Stationary 238.6261 401 293.8525 0.09490739 -0.2421489
Moved 238.6568 402.1056 294 0.09746671 -0.2417696
Ended 238.6876 402.1056 294 0.09746671 -0.2417696
Backspace 239.4254
Began 240.3478 350 532 -0.02314816 0.3703703
Stationary 240.3785 350 532 -0.02314816 0.3703703
Stationary 240.4092 350 532 -0.02314816 0.3703703
Moved 240.44 361.7211 514.4183 0.003984074 0.32515
Moved 240.4707 383.1331 475.7072 0.05354881 0.2255843
Moved 240.5015 400.8231 431.9865 0.094498 0.1131338
Moved 240.5322 408.5664 407.3008 0.1124222 0.04964189
Moved 240.5629 413.6635 399.3365 0.1242211 0.02915751
Moved 240.5936 422.2762 406.9143 0.1441578 0.04864779
Moved 240.6244 447.601 440.3287 0.2027801 0.1345901
Moved 240.6551 463.43 473.604 0.2394213 0.2201748
Moved 240.6859 468.2428 498.1849 0.250562 0.2833973
Moved 240.7166 450.6495 514.4545 0.2098368 0.3252428
Moved 240.7474 388.1318 503.6824 0.06511996 0.2975369
Moved 240.7781 269.5152 417.5152 -0.2094555 0.07591345
Moved 240.8089 232.2687 373.7741 -0.2956742 -0.03658931
Moved 240.8396 210.3463 347.6815 -0.3464205 -0.1036999
Ended 240.8703 204 339 -0.3611111 -0.1260288
Began 241.4545 469 488 0.2523148 0.2572016
Moved 241.4852 425.6911 456.8575 0.1520628 0.1771026
Moved 241.5159 330.9182 393.2788 -0.06731898 0.01357714
Moved 241.5467 264.9076 353.1353 -0.2201214 -0.08967277
Moved 241.5774 223.849 328.4994 -0.3151644 -0.1530367
Moved 241.6081 201.0962 318.5361 -0.367833 -0.1786624
Moved 241.6389 190.5 315 -0.3923611 -0.1877573
Ended 241.6697 190.5 315 -0.3923611 -0.1877573
Began 242.3459 176 366 -0.4259259 -0.05658444
Ended 242.3767 176 366 -0.4259259 -0.05658444
Began 243.0223 423 258 0.1458333 -0.3343622
Moved 243.0531 439.6322 295.8697 0.1843337 -0.2369607
Moved 243.0838 481.7022 396.0879 0.2817182 0.02080207
Moved 243.1145 511.2759 452.6423 0.3501757 0.1662611
Moved 243.1453 525.7068 484.767 0.3835805 0.2488863
Moved 243.176 532.6799 502.3992 0.399722 0.2942366
Moved 243.2068 533 508.2411 0.4004629 0.3092619
Moved 243.2375 524.2764 509 0.3802695 0.3112139
Moved 243.2683 456.6795 434.144 0.2237951 0.118683
Moved 243.299 428.9494 369.7978 0.1596051 -0.04681646
Moved 243.3297 422.8214 319.6063 0.1454198 -0.1759099
Moved 243.3605 423 292.5623 0.1458333 -0.2454675
Moved 243.3913 433.5 275 0.1701389 -0.2906379
Ended 243.422 433.5 275 0.1701389 -0.2906379
Began 244.252 578 498 0.5046296 0.2829217
Stationary 244.2827 578 498 0.5046296 0.2829217
Moved 244.3136 570.3582 498 0.4869404 0.2829217
Moved 244.3443 557.9305 498 0.4581726 0.2829217
Moved 244.375 536.7948 498 0.4092472 0.2829217
Moved 244.4057 511.2314 488.4966 0.3500727 0.2584789
Moved 244.4365 475.4549 483.5758 0.2672567 0.2458225
Moved 244.4672 431.0645 479.27 0.1645012 0.2347477
Moved 244.498 391.5719 476.3715 0.07308314 0.2272928
Moved 244.5287 362.6724 474.806 0.006186068 0.2232664
Moved 244.5595 345.3459 474 -0.0339215 0.2211934
Moved 244.5902 336.2123 474 -0.05506401 0.2211934
Moved 244.6209 332.012 474 -0.06478697 0.2211934
Moved 244.6517 330.5 474 -0.06828706 0.2211934
Moved 244.6824 335.258 474 -0.05727321 0.2211934
Moved 244.7132 368.2163 484.2955 0.01901915 0.2476736
Moved 244.7439 409.5003 485 0.1145841 0.2494856
Moved 244.7747 443.44 485 0.1931483 0.2494856
Moved 244.8053 469.5 485 0.2534722 0.2494856
Moved 244.8362 481.2079 485 0.2805738 0.2494856
Moved 244.8669 485.2842 485 0.2900098 0.2494856
Moved 244.8976 487.8344 485 0.2959128 0.2494856
Moved 244.9284 489.367 485 0.2994607 0.2494856
Stationary 244.9591 489.367 485 0.2994607 0.2494856
Moved 244.9898 490.2209 485 0.3014371 0.2494856
Moved 245.0206 491.1444 485 0.303575 0.2494856
Moved 245.0513 493 485 0.3078704 0.2494856
Moved 245.0821 495.8513 485 0.3144707 0.2494856
Moved 245.1128 498.118 485 0.3197175 0.2494856
Moved 245.1435 499.3314 485 0.3225264 0.2494856
Moved 245.1743 500.0691 485 0.3242339 0.2494856
Stationary 245.205 500.0691 485 0.3242339 0.2494856
Moved 245.2358 501.1529 485 0.3267427 0.2494856
Stationary 245.2665 501.1529 485 0.3267427 0.2494856
Moved 245.2973 502.0068 485 0.3287194 0.2494856
Stationary 245.328 502 485 0.3287037 0.2494856
Stationary 245.3588 502 485 0.3287037 0.2494856
Stationary 245.3894 502 485 0.3287037 0.2494856
Moved 245.4203 481.2716 485 0.2807213 0.2494856
Moved 245.451 428 450 0.1574074 0.1594649
Moved 245.4818 368.9202 413.5145 0.02064864 0.06562363
Moved 245.5125 340.1051 390.4268 -0.04605293 0.006241779
Moved 245.5432 331.4145 382.4144 -0.06617025 -0.01436618
Moved 245.574 328.5954 380 -0.07269576 -0.02057613
Stationary 245.6047 329 380 -0.07175927 -0.02057613
Moved 245.6355 357.4533 400.5325 -0.005895048 0.03223364
Moved 245.6662 395.6195 421.1971 0.0824526 0.0853834
Moved 245.6969 426.9827 440.9885 0.1550524 0.1362871
Moved 245.7277 438.7565 450.7565 0.1823068 0.1614107
Moved 245.7585 443.1353 456.2707 0.1924429 0.1755932
Moved 245.7892 443 458.6924 0.1921296 0.181822
Moved 245.8199 424.7549 462.2495 0.1498954 0.1909707
Moved 245.8507 404.38 465.724 0.1027314 0.1999073
Moved 245.8814 372.7351 468.0241 0.02947936 0.2058232
Moved 245.9122 363.4112 470.5888 0.007896324 0.2124197
Ended 245.9429 363 471 0.006944438 0.2134772
Began 247.4186 537 499 0.4097222 0.2854938
Stationary 247.4493 537 499 0.4097222 0.2854938
Moved 247.48 520.8018 499 0.3722264 0.2854938
Moved 247.5108 511.1944 491.199 0.3499871 0.2654295
Moved 247.5415 486.4265 487.7141 0.292654 0.2564661
Moved 247.5722 452.1207 484.1515 0.2132424 0.2473032
Moved 247.603 413.8509 481.59 0.1246548 0.2407151
Moved 247.6337 383.8137 481 0.05512436 0.2391974
Moved 247.6645 360.0702 481 0.000162522 0.2391974
Moved 247.6953 345.2182 488.7563 -0.03421719 0.2591469
Moved 247.726 334.7755 491.3061 -0.05838995 0.2657049
Moved 247.7567 330.3247 493 -0.06869271 0.2700616
Moved 247.7875 327.8587 494 -0.0744012 0.2726337
Moved 247.8182 325.2977 495.7023 -0.08032932 0.277012
Moved 247.8484 323.8716 496 -0.08363053 0.2777777
Moved 247.8797 324 497.5 -0.08333336 0.2816358
Moved 247.9104 321.9587 497 -0.08805861 0.2803498
Moved 247.9412 320.3715 497 -0.0917326 0.2803498
Moved 247.9719 318.9099 497 -0.09511594 0.2803498
Moved 248.0027 314 497 -0.1064815 0.2803498
Moved 248.0335 309.1088 490.3807 -0.1178038 0.2633247
Moved 248.0641 302.5 486 -0.1331019 0.2520575
Moved 248.0949 297.8855 480.8855 -0.1437836 0.2389029
Moved 248.1257 289.5 474.5 -0.1631944 0.2224794
Moved 248.1564 277.8576 466.4288 -0.1901444 0.2017202
Moved 248.1871 263.6108 456.4072 -0.2231232 0.1759443
Moved 248.2178 247.315 443.2625 -0.260845 0.1421359
Moved 248.2486 229.5 430.5 -0.3020833 0.1093106
Moved 248.2794 216.9189 421.0965 -0.3312063 0.08512465
Moved 248.3101 207.2079 414.4719 -0.3536853 0.06808618
Moved 248.3409 199.3765 409.3765 -0.3718136 0.05498073
Moved 248.3716 194.7242 405.7242 -0.3825829 0.04558681
Moved 248.4023 192.367 404.367 -0.3880393 0.04209613
Moved 248.4331 189.8232 403 -0.3939277 0.03858017
Moved 248.4639 187.2823 401.2823 -0.3998094 0.03416234
Moved 248.4946 185.8738 399.8738 -0.4030699 0.03053947
Moved 248.5253 184.7801 400 -0.4056017 0.03086416
Moved 248.556 184 399 -0.4074074 0.02829214
Moved 248.5868 183 398 -0.4097222 0.02572008
Moved 248.6175 183 397 -0.4097222 0.02314815
Moved 248.6483 192.3894 395.6586 -0.3879875 0.01969808
Moved 248.679 217.5127 389.4958 -0.3298316 0.003847114
Moved 248.7098 247.7058 380.2444 -0.2599403 -0.01994765
Moved 248.7405 278.7054 361.1964 -0.1881819 -0.06893935
Moved 248.7713 302.8004 345.1331 -0.1324065 -0.1102546
Moved 248.802 327.0196 331.1002 -0.07634362 -0.1463472
Moved 248.8328 348.9422 315.7117 -0.02559682 -0.1859268
Moved 248.8635 362.3322 301.6678 0.005398691 -0.222048
Moved 248.8942 370.388 291.5151 0.0240462 -0.2481608
Moved 248.925 374.637 284.726 0.03388196 -0.2656224
Moved 248.9557 382.9 280.82 0.05300919 -0.2756688
Ended 248.9865 382.9 280.82 0.05300919 -0.2756688
Backspace 250.1546
Began 250.7696 348 528 -0.0277778 0.3600822
Stationary 250.8002 348 528 -0.0277778 0.3600822
Moved 250.8309 377.8499 477.2502 0.04131914 0.2295529
Moved 250.8617 406.1799 420.6402 0.1068979 0.083951
Moved 250.8925 420.8163 394.9307 0.1407784 0.0178257
Moved 250.9232 429.2074 380.689 0.1602023 -0.0188041
Moved 250.9539 431 376 0.1643519 -0.03086435
Stationary 250.9847 431 376 0.1643519 -0.03086435
Moved 251.0155 405.2557 393.6931 0.1047585 0.01464271
Moved 251.0462 380.814 410.1395 0.04818052 0.05694322
Moved 251.0769 364.1297 426.4443 0.009559592 0.09887934
Moved 251.1077 360 435.4231 0 0.1219729
Moved 251.1384 383.4356 455.5428 0.05424907 0.1737211
Moved 251.1692 426.524 475.3054 0.1539909 0.2245508
Moved 251.1999 458.535 487.3339 0.2280903 0.2554884
Moved 251.2307 471.0844 497.0632 0.2571397 0.2805123
Moved 251.2614 473 501.2887 0.2615741 0.2913803
Moved 251.2922 444.4724 503 0.195538 0.2957818
Moved 251.3228 357.8789 453.0091 -0.004909933 0.1672044
Moved 251.3536 298.7113 403.6402 -0.1418719 0.04022681
Moved 251.3844 267.9878 376.4182 -0.2129911 -0.02978878
Ended 251.4151 258 367 -0.2361111 -0.05401234
Began 251.9685 467 489 0.2476852 0.2597736
Moved 251.9993 449.1379 489 0.2063377 0.2597736
Moved 252.03 381.4873 438.0073 0.04973908 0.1286195
Moved 252.0607 295.5461 377.1631 -0.1491989 -0.0278728
Moved 252.0915 253.5072 347.6296 -0.2465112 -0.1038333
Moved 252.1222 227.1464 332.8591 -0.3075314 -0.1418233
Moved 252.153 221.028 330.014 -0.3216943 -0.1491409
Ended 252.1837 219.726 330 -0.3247083 -0.149177
Began 253.0137 174 371 -0.4305556 -0.04372435
Stationary 253.0445 174 371 -0.4305556 -0.04372435
Ended 253.0752 174 371 -0.4305556 -0.04372435
Began 253.5056 414 248 0.125 -0.3600824
Moved 253.5364 422.0588 274.8502 0.1436546 -0.2910232
Moved 253.5671 449.1934 347.29 0.2064662 -0.1047069
Moved 253.5978 476.4492 443.0029 0.2695582 0.1414682
Moved 253.6286 492.3551 479.799 0.3063775 0.2361084
Moved 253.6593 502.1903 499.9758 0.3291442 0.2880034
Moved 253.6901 504 507.1482 0.3333333 0.3064511
Moved 253.7208 504 509 0.3333333 0.3112139
Moved 253.7515 453.032 432.0067 0.2153519 0.1131859
Moved 253.7823 432.5678 372.2324 0.167981 -0.04055471
Moved 253.813 430 310.4714 0.162037 -0.199405
Moved 253.8438 439.83 285.1199 0.1847917 -0.2646093
Moved 253.8745 452.8169 268.7394 0.2148539 -0.3067402
Ended 253.9053 468.6924 261.2189 0.2516028 -0.3260832
Began 254.6124 589 528 0.5300926 0.3600822
Stationary 254.6431 589 528 0.5300926 0.3600822
Stationary 254.6738 589 528 0.5300926 0.3600822
Moved 254.7046 563.7789 518.0452 0.4717105 0.3344784
Moved 254.7353 530.7435 498.3397 0.3952397 0.2837953
Moved 254.7661 475.7013 455.7106 0.267827 0.1741526
Moved 254.7968 438.8049 424.431 0.1824188 0.09370097
Moved 254.8275 409.9674 398.7006 0.1156654 0.02752218
Moved 254.8583 389.2917 381.0052 0.06780485 -0.01799069
Moved 254.889 371.9125 364.9125 0.0275752 -0.05938149
Moved 254.9198 359.0381 353.7786 -0.002226581 -0.08801809
Moved 254.9505 353.4191 348.4191 -0.01523366 -0.1018028
Moved 254.9812 350.5 348 -0.02199074 -0.1028807
Moved 255.012 349 346 -0.02546296 -0.1080248
Moved 255.0427 347.6632 344.6632 -0.02855738 -0.111463
Moved 255.0735 346.6665 345 -0.03086463 -0.1105968
Moved 255.1043 345.8504 343.8504 -0.03275369 -0.1135535
Moved 255.135 344.7977 344 -0.03519043 -0.1131688
Moved 255.1657 343.8151 342.8151 -0.03746514 -0.1162165
Moved 255.1965 342.9654 343 -0.0394319 -0.1157408
Stationary 255.2272 343 343 -0.03935183 -0.1157408
Moved 255.2579 341.7286 341.7286 -0.04229496 -0.1190109
Moved 255.2887 340.54 342 -0.04504636 -0.1183128
Moved 255.3194 339.977 341 -0.04634956 -0.1208849
Moved 255.3501 338.7139 341 -0.04927332 -0.1208849
Moved 255.3809 338 341 -0.05092591 -0.1208849
Moved 255.4116 336.8629 341 -0.0535582 -0.1208849
Moved 255.4424 335.6678 341 -0.05632465 -0.1208849
Moved 255.4732 334.9173 341 -0.05806173 -0.1208849
Stationary 255.5039 335 341 -0.05787035 -0.1208849
Moved 255.5346 335 353.0521 -0.05787035 -0.08988675
Moved 255.5653 352.6192 363.6192 -0.01708518 -0.06270789
Moved 255.5961 367.7623 378.7623 0.01796832 -0.02375952
Moved 255.6269 383.179 393.8755 0.05365501 0.01511185
Moved 255.6576 398.1962 408.1962 0.08841703 0.05194487
Moved 255.6883 414.6916 422.6915 0.1266009 0.0892271
Moved 255.7191 429.6935 436.6935 0.1613275 0.1252404
Moved 255.7498 443.0591 450.0591 0.1922664 0.1596169
Moved 255.7805 453.5935 460.5935 0.2166516 0.1867116
Moved 255.8113 462.0792 468.0792 0.2362944 0.2059648
Moved 255.8421 467.4969 473.4969 0.2488353 0.2198994
Moved 255.8728 469.4944 475.4944 0.2534591 0.2250369
Moved 255.9035 472.0579 477 0.2593932 0.2289094
Moved 255.9343 472.5981 478 0.2606438 0.2314814
Moved 255.965 474.1536 479 0.2642445 0.2340534
Moved 255.9957 474 480.115 0.2638889 0.2369211
Moved 256.0265 474 481 0.2638889 0.2391974
Stationary 256.0572 474 481 0.2638889 0.2391974
Stationary 256.088 474 481 0.2638889 0.2391974
Moved 256.1187 463.494 481 0.2395695 0.2391974
Moved 256.1494 458.3809 472.8571 0.2277336 0.2182537
Moved 256.1802 442.7436 461.674 0.1915361 0.1894907
Moved 256.211 415.8461 440.8768 0.1292733 0.136
Moved 256.2417 387.1689 416.4048 0.06289105 0.07305765
Moved 256.2724 365.4865 396.4866 0.01270036 0.0218276
Moved 256.3032 354.5688 384.2111 -0.01257211 -0.009745295
Moved 256.3339 352 382.1036 -0.01851852 -0.01516578
Stationary 256.3647 352 382 -0.01851852 -0.01543218
Moved 256.3954 359.2165 387.7732 -0.00181367 -0.0005833504
Moved 256.4262 382.8333 407.2666 0.05285472 0.04955401
Moved 256.4569 412.5852 429.1027 0.1217249 0.1057167
Moved 256.4876 436.6086 449.6086 0.1773346 0.1584582
Moved 256.5183 449.8296 461.2197 0.2079388 0.1883222
Moved 256.5491 455.3214 466.1607 0.2206514 0.2010305
Moved 256.5799 457 471.4172 0.2245371 0.2145504
Moved 256.6106 457 473.9927 0.2245371 0.2211746
Moved 256.6414 440.5 476.5 0.1863426 0.2276234
Moved 256.6721 422.1064 480.0993 0.1437648 0.2368808
Moved 256.7029 400.3751 483.6607 0.09346077 0.2460408
Moved 256.7336 393.0782 485.9218 0.07657001 0.2518563
Ended 256.7643 393 486 0.07638891 0.2520575
Began 257.8404 539 499 0.4143518 0.2854938
Stationary 257.8711 539 499 0.4143518 0.2854938
Stationary 257.9018 539 499 0.4143518 0.2854938
Stationary 257.9326 539 499 0.4143518 0.2854938
Moved 257.9633 521.7595 495.2194 0.3744433 0.2757698
Moved 257.994 504.1107 488.7776 0.3335895 0.2592017
Moved 258.0248 480.5577 483.7115 0.2790687 0.2461716
Moved 258.0555 455.0616 480.7846 0.22005 0.2386434
Moved 258.0863 431.3986 480 0.1652745 0.2366254
Moved 258.117 399.5869 479 0.09163638 0.2340534
Moved 258.1477 373.6693 479 0.03164182 0.2340534
Moved 258.1785 350.664 479 -0.02161116 0.2340534
