good jobs for those with education
Moved 197.6009 508.5 476.5 0.34375 0.2276234
Moved 197.6316 512.0716 482.1432 0.3520176 0.2421377
Moved 197.6623 512 485.2528 0.3518519 0.2501357
Moved 197.6931 490.3542 487 0.3017459 0.2546296
Moved 197.7238 428.0987 471.1064 0.1576358 0.2137509
Moved 197.7545 357.8486 439.9203 -0.004980167 0.1335397
Moved 197.7853 321.3765 419.6008 -0.08940633 0.08127757
Moved 197.8161 283.8263 397.6487 -0.176328 0.02481657
Moved 197.8468 266.4331 388.0599 -0.2165901 0.0001540007
Moved 197.8775 261.127 385 -0.2288726 -0.007716127
Moved 197.9082 260 385 -0.2314815 -0.007716127
Stationary 197.939 260 385 -0.2314815 -0.007716127
Moved 197.9697 260 400.4535 -0.2314815 0.03203055
Moved 198.0005 272.3288 431.0914 -0.2029426 0.1108318
Moved 198.0313 278.0123 455.0493 -0.1897863 0.1724517
Moved 198.062 280 484.0609 -0.1851852 0.24707
Moved 198.0927 280 504.7849 -0.1851852 0.3003725
Moved 198.1235 280.6578 516.2888 -0.1836626 0.3299609
Ended 198.1542 281 518 -0.1828704 0.3343621
Began 199.0457 231 500 -0.2986111 0.2880658
Moved 199.0764 248.7487 500 -0.2575261 0.2880658
Moved 199.1072 284.9219 489.5098 -0.1737919 0.2610847
Moved 199.138 328.256 489 -0.0734816 0.2597736
Moved 199.1687 368.1391 489 0.01884043 0.2597736
Moved 199.1994 404.4088 501.4402 0.1027983 0.2917701
Moved 199.2301 426.4927 506.2836 0.1539183 0.3042274
Moved 199.2609 438.5982 510.1994 0.1819403 0.3142988
Moved 199.2917 443.8462 511 0.1940885 0.3163579
Moved 199.3224 446 512.5 0.199074 0.3202159
Moved 199.3531 446 513 0.199074 0.321502
Stationary 199.3839 446 513 0.199074 0.321502
Moved 199.4146 424.7615 513 0.1499108 0.321502
Moved 199.4453 388.4863 515.8018 0.06594062 0.3287083
Moved 199.4761 358.891 518.4645 -0.002567073 0.3355567
Moved 199.5068 351.9437 518 -0.01864885 0.3343621
Moved 199.5376 348.7349 518 -0.02607669 0.3343621
Moved 199.5683 347.5 518 -0.02893518 0.3343621
Moved 199.599 348 518 -0.0277778 0.3343621
Moved 199.6298 367.2899 493.9764 0.01687477 0.2725731
Moved 199.6606 389.0346 465.2256 0.0672097 0.1986254
Moved 199.6913 414.5245 435.3006 0.1262142 0.1216579
Moved 199.722 431.7346 413.9763 0.1660524 0.06681128
Moved 199.7527 443.3237 400.6763 0.1928788 0.03260373
Moved 199.7835 450.2423 392.6769 0.2088942 0.01202909
Moved 199.8143 454.2411 389.759 0.2181506 0.004524105
Ended 199.845 458 389 0.2268519 0.002572016
Began 200.7366 250 539 -0.2546296 0.3883744
Stationary 200.7673 250 539 -0.2546296 0.3883744
Stationary 200.798 250 539 -0.2546296 0.3883744
Stationary 200.8287 250 539 -0.2546296 0.3883744
Moved 200.8594 261.6388 518.4446 -0.2276879 0.3355057
Moved 200.8902 263.8187 512.4532 -0.2226418 0.3200956
Moved 200.921 267.8942 495.9761 -0.2132079 0.2777161
Moved 200.9517 271.9877 473.1105 -0.2037321 0.2189057
Moved 200.9825 274.1902 461.0491 -0.1986338 0.1878833
Moved 201.0132 277.07 447.7199 -0.1919675 0.1536005
Moved 201.0439 278.3386 441.3071 -0.1890311 0.1371068
Moved 201.0746 280 432.4934 -0.1851852 0.1144377
Moved 201.1054 281 425.764 -0.1828704 0.09712949
Moved 201.1361 282 417.705 -0.1805555 0.07640167
Moved 201.1669 283 411.6174 -0.1782407 0.06074438
Moved 201.1976 283 406.54 -0.1782407 0.0476852
Moved 201.2283 283 402.9957 -0.1782407 0.03856918
Moved 201.2591 284 398.1863 -0.1759259 0.02619916
Moved 201.2898 285.0823 396.9177 -0.1734205 0.0229363
Moved 201.3206 286.6205 394.3795 -0.1698598 0.01640803
Moved 201.3513 288.8171 393 -0.1647752 0.01285996
Moved 201.382 295.2879 392 -0.1497966 0.01028803
Moved 201.4128 303.8997 392 -0.1298617 0.01028803
Moved 201.4436 315.1186 392 -0.1038922 0.01028803
Moved 201.4743 325.0953 403.4572 -0.08079781 0.03975613
Moved 201.5051 337.5718 412.2575 -0.05191704 0.06239063
Moved 201.5358 350.2424 419.5455 -0.02258698 0.08113543
Moved 201.5665 363.992 429.1952 0.009240707 0.1059546
Moved 201.5972 381.9523 442.4642 0.05081555 0.1400828
Moved 201.628 397.3228 455.8818 0.08639535 0.1745932
Moved 201.6588 411.8041 467.0433 0.119917 0.2033007
Moved 201.6895 419.9377 472.6251 0.1387446 0.2176572
Moved 201.7202 424.8323 477.8323 0.1500748 0.2310502
Moved 201.751 425 480.3887 0.150463 0.2376251
Stationary 201.7817 425 480 0.150463 0.2366254
Stationary 201.8124 425 480 0.150463 0.2366254
Moved 201.8432 397.7429 457.774 0.08736778 0.1794597
Moved 201.8739 368.5354 423.2807 0.01975785 0.0907425
Moved 201.9047 312.9114 327.9368 -0.1090013 -0.1544836
Moved 201.9354 306.177 310.8602 -0.1245904 -0.1984049
Moved 201.9662 296.324 273.9161 -0.1473981 -0.2934257
Moved 201.9969 296 264.387 -0.1481481 -0.3179348
Moved 202.0276 294.7915 256.7488 -0.1509457 -0.3375801
Moved 202.0584 293.9558 247.9558 -0.15288 -0.360196
Moved 202.0891 292.5 247 -0.15625 -0.3626543
Moved 202.1199 277.4593 257.6287 -0.1910665 -0.3353173
Moved 202.1506 250.4079 287.9513 -0.2536854 -0.257327
Moved 202.1813 216.2899 324.5117 -0.3326623 -0.1632931
Moved 202.2121 190.5508 352.8942 -0.3922435 -0.09029286
Moved 202.2428 182.8909 365.8122 -0.4099748 -0.05706748
Moved 202.2736 178.7585 373.483 -0.4195405 -0.03733804
Moved 202.3043 176.216 378.5681 -0.425426 -0.02425927
Moved 202.3351 176 381.3175 -0.4259259 -0.01718749
Moved 202.3658 175 386 -0.4282407 -0.005144111
Moved 202.3966 175 393.4145 -0.4282407 0.01392612
Moved 202.4273 200.4608 411.1686 -0.3693037 0.05959
Moved 202.458 225.6648 431.1099 -0.3109611 0.1108792
Moved 202.4888 249.9908 447.1759 -0.254651 0.1522013
Moved 202.5195 275.1008 460.0504 -0.196526 0.1853148
Moved 202.5503 292 469.5 -0.1574074 0.2096193
Moved 202.581 302.3343 475.2228 -0.1334854 0.2243385
Moved 202.6117 313.8424 480.737 -0.1068462 0.238521
Moved 202.6425 329.5432 486.8477 -0.07050181 0.2542379
Moved 202.6733 356.7988 494.9329 -0.007410198 0.2750332
Moved 202.704 392.2917 500.0547 0.07474929 0.2882065
Moved 202.7347 430.6852 504.7397 0.1636231 0.3002565
Moved 202.7654 463.0296 507.4059 0.2384945 0.3071139
Moved 202.7962 490.9373 512.7159 0.3030956 0.3207712
Moved 202.8269 506.4701 516.9117 0.3390511 0.3315629
Moved 202.8577 517.7212 521.1803 0.3650953 0.3425419
Moved 202.8884 525.4705 524.7353 0.3830337 0.3516853
Moved 202.9192 528.2891 526 0.3895582 0.3549381
Moved 202.9499 529.3306 526 0.3919689 0.3549381
Stationary 202.9806 529 526 0.3912036 0.3549381
Moved 203.0114 508.0706 506.7006 0.3427561 0.3052997
Moved 203.0422 474.7836 469.4426 0.2657028 0.2094717
Moved 203.0729 448.2025 433.579 0.2041723 0.1172298
Moved 203.1036 434.9506 409.9011 0.1734967 0.05633
Moved 203.1344 425 387.5 0.150463 -0.001286047
Moved 203.1651 417.6583 354.6332 0.1334683 -0.08581986
Moved 203.1958 413.3326 321.9891 0.1234551 -0.1697813
Moved 203.2266 412 299.7194 0.1203704 -0.2270591
Moved 203.2573 412 281.8218 0.1203704 -0.2730922
Ended 203.2881 412 279 0.1203704 -0.2803498
PhraseEnd 203.9029
